"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR28323378","SRR14766402","SRR14272156","SRR2994392","SRR10037224","SRR15146530","SRR28323368","SRR5883578","SRR15096242","SRR14766400","SRR14766442","SRR10257879","NDSU18","SRR28412156","SRR3000892"
"group_1402","","hypothetical protein",579,579,1,1,300,NA,NA,"",104,104,104,"KHLHGNPO_03591","IEMKGCAE_03103","HKKILDPC_04082","FBFFAOJI_03706","EDINNCHB_04135","MNLBAKIA_03912","FCMCIBEK_04001","DGJMLPEB_03358","PKPKCGOC_03948","NBOJOKHD_03539","GBDLBGEF_00586","OBCHFKCE_02335","IELCNDCB_00052","HIAOCFAH_03890","FDCFMIMA_04025"
"group_1421","","hypothetical protein",579,579,1,1,6148,NA,NA,"",659,911,910,"KHLHGNPO_00289","IEMKGCAE_03271","HKKILDPC_01443","FBFFAOJI_03307","EDINNCHB_02103","MNLBAKIA_01444","FCMCIBEK_02147","DGJMLPEB_00856","PKPKCGOC_02060","NBOJOKHD_00824","GBDLBGEF_01691","OBCHFKCE_04217","IELCNDCB_01352","HIAOCFAH_02050","FDCFMIMA_03727"
"group_1424","","IS3 family transposase IS1230B",579,579,1,1,6122,NA,NA,"",431,533,532,"KHLHGNPO_00267","IEMKGCAE_03249","HKKILDPC_01421","FBFFAOJI_03329","EDINNCHB_02125","MNLBAKIA_01422","FCMCIBEK_02125","DGJMLPEB_00834","PKPKCGOC_02082","NBOJOKHD_00846","GBDLBGEF_01713","OBCHFKCE_04499","IELCNDCB_01330","HIAOCFAH_02072","FDCFMIMA_03705"
"group_1445","","hypothetical protein",579,579,1,1,5971,NA,NA,"",476,515,514,"KHLHGNPO_00123","IEMKGCAE_02205","HKKILDPC_01276","FBFFAOJI_02838","EDINNCHB_02270","MNLBAKIA_01277","FCMCIBEK_01979","DGJMLPEB_00689","PKPKCGOC_02227","NBOJOKHD_00991","GBDLBGEF_03116","OBCHFKCE_02606","IELCNDCB_01186","HIAOCFAH_02217","FDCFMIMA_03365"
"dcuB","","Anaerobic C4-dicarboxylate transporter DcuB",579,579,1,1,2113,NA,NA,"",1187,1340,1339,"KHLHGNPO_00101","IEMKGCAE_02227","HKKILDPC_01254","FBFFAOJI_02816","EDINNCHB_02292","MNLBAKIA_01255","FCMCIBEK_01957","DGJMLPEB_00667","PKPKCGOC_02249","NBOJOKHD_01013","GBDLBGEF_03066","OBCHFKCE_03773","IELCNDCB_01164","HIAOCFAH_02240","FDCFMIMA_03343"
"fumB_1","","Fumarate hydratase class I, anaerobic",579,579,1,1,2112,NA,NA,"",1097,1646,1645,"KHLHGNPO_00100","IEMKGCAE_02228","HKKILDPC_01253","FBFFAOJI_02815","EDINNCHB_02293","MNLBAKIA_01254","FCMCIBEK_01956","DGJMLPEB_00666","PKPKCGOC_02250","NBOJOKHD_01014","GBDLBGEF_03067","OBCHFKCE_03772","IELCNDCB_01163","HIAOCFAH_02241","FDCFMIMA_03342"
"group_1449","","hypothetical protein",579,579,1,1,2096,NA,NA,"",485,908,907,"KHLHGNPO_00085","IEMKGCAE_02243","HKKILDPC_01238","FBFFAOJI_02800","EDINNCHB_02308","MNLBAKIA_01239","FCMCIBEK_01941","DGJMLPEB_00651","PKPKCGOC_02265","NBOJOKHD_01029","GBDLBGEF_03082","OBCHFKCE_03757","IELCNDCB_01148","HIAOCFAH_02256","FDCFMIMA_03327"
"gltP","","Proton/glutamate-aspartate symporter",579,579,1,1,2092,NA,NA,"",1190,1310,1309,"KHLHGNPO_00081","IEMKGCAE_02247","HKKILDPC_01234","FBFFAOJI_02796","EDINNCHB_02312","MNLBAKIA_01235","FCMCIBEK_01937","DGJMLPEB_00647","PKPKCGOC_02269","NBOJOKHD_01033","GBDLBGEF_03086","OBCHFKCE_03753","IELCNDCB_01144","HIAOCFAH_02260","FDCFMIMA_03323"
"yhjV","","Inner membrane transport protein YhjV",579,579,1,1,1792,NA,NA,"",605,1298,1296,"KHLHGNPO_01026","IEMKGCAE_00857","HKKILDPC_01824","FBFFAOJI_00594","EDINNCHB_02618","MNLBAKIA_02190","FCMCIBEK_02481","DGJMLPEB_01198","PKPKCGOC_02536","NBOJOKHD_02026","GBDLBGEF_00067","OBCHFKCE_00092","IELCNDCB_01693","HIAOCFAH_02520","FDCFMIMA_00895"
"nudE","","ADP compounds hydrolase NudE",579,579,1,1,1654,NA,NA,"",563,596,564,"KHLHGNPO_01158","IEMKGCAE_00989","HKKILDPC_01692","FBFFAOJI_00726","EDINNCHB_02486","MNLBAKIA_02322","FCMCIBEK_02349","DGJMLPEB_01330","PKPKCGOC_02668","NBOJOKHD_01894","GBDLBGEF_00199","OBCHFKCE_00224","IELCNDCB_01825","HIAOCFAH_02388","FDCFMIMA_00763"
"rcsB_2","","Transcriptional regulatory protein RcsB",579,579,1,1,3752,NA,NA,"",560,650,649,"KHLHGNPO_01548","IEMKGCAE_01044","HKKILDPC_02434","FBFFAOJI_01116","EDINNCHB_02821","MNLBAKIA_02385","FCMCIBEK_02683","DGJMLPEB_01767","PKPKCGOC_02731","NBOJOKHD_02156","GBDLBGEF_04030","OBCHFKCE_04351","IELCNDCB_03979","HIAOCFAH_03049","FDCFMIMA_02244"
"ubiG","","Ubiquinone biosynthesis O-methyltransferase",579,579,1,1,3759,NA,NA,"",224,728,727,"KHLHGNPO_01542","IEMKGCAE_01050","HKKILDPC_02440","FBFFAOJI_01110","EDINNCHB_02827","MNLBAKIA_02391","FCMCIBEK_02689","DGJMLPEB_01761","PKPKCGOC_02737","NBOJOKHD_02162","GBDLBGEF_04024","OBCHFKCE_04345","IELCNDCB_03985","HIAOCFAH_03043","FDCFMIMA_02238"
"gltC","","HTH-type transcriptional regulator GltC",579,579,1,1,3764,NA,NA,"",800,878,877,"KHLHGNPO_01537","IEMKGCAE_01055","HKKILDPC_02445","FBFFAOJI_01105","EDINNCHB_02832","MNLBAKIA_02396","FCMCIBEK_02694","DGJMLPEB_01756","PKPKCGOC_02742","NBOJOKHD_02167","GBDLBGEF_04019","OBCHFKCE_04340","IELCNDCB_03990","HIAOCFAH_03038","FDCFMIMA_02233"
"pta","","Phosphate acetyltransferase",579,579,1,1,3893,NA,NA,"",1934,2144,2143,"KHLHGNPO_01481","IEMKGCAE_01111","HKKILDPC_02501","FBFFAOJI_01049","EDINNCHB_02888","MNLBAKIA_02452","FCMCIBEK_02750","DGJMLPEB_01700","PKPKCGOC_02798","NBOJOKHD_02223","GBDLBGEF_02498","OBCHFKCE_00594","IELCNDCB_04046","HIAOCFAH_02982","FDCFMIMA_02177"
"argT","","Lysine/arginine/ornithine-binding periplasmic protein",579,579,1,1,3912,NA,NA,"",755,782,781,"KHLHGNPO_01464","IEMKGCAE_01128","HKKILDPC_02518","FBFFAOJI_01032","EDINNCHB_02905","MNLBAKIA_02469","FCMCIBEK_02767","DGJMLPEB_01683","PKPKCGOC_02815","NBOJOKHD_02240","GBDLBGEF_02481","OBCHFKCE_00577","IELCNDCB_02524","HIAOCFAH_02965","FDCFMIMA_02160"
"group_1504","","hypothetical protein",579,579,1,1,3936,NA,NA,"",620,656,655,"KHLHGNPO_01441","IEMKGCAE_01151","HKKILDPC_02541","FBFFAOJI_01009","EDINNCHB_02928","MNLBAKIA_02492","FCMCIBEK_02790","DGJMLPEB_01660","PKPKCGOC_02838","NBOJOKHD_02263","GBDLBGEF_02458","OBCHFKCE_00554","IELCNDCB_02501","HIAOCFAH_02942","FDCFMIMA_02137"
"group_1511","","hypothetical protein",579,579,1,1,3988,NA,NA,"",122,158,157,"KHLHGNPO_01390","IEMKGCAE_01202","HKKILDPC_02592","FBFFAOJI_00958","EDINNCHB_02978","MNLBAKIA_02543","FCMCIBEK_02841","DGJMLPEB_01609","PKPKCGOC_02889","NBOJOKHD_02314","GBDLBGEF_00999","OBCHFKCE_00503","IELCNDCB_02449","HIAOCFAH_02891","FDCFMIMA_02087"
"group_1529","","hypothetical protein",579,579,1,1,4457,NA,NA,"",644,1394,1392,"KHLHGNPO_04449","IEMKGCAE_03468","HKKILDPC_00905","FBFFAOJI_02250","EDINNCHB_00237","MNLBAKIA_00906","FCMCIBEK_01620","DGJMLPEB_02019","PKPKCGOC_01668","NBOJOKHD_03238","GBDLBGEF_03201","OBCHFKCE_02035","IELCNDCB_04713","HIAOCFAH_01646","FDCFMIMA_01654"
"group_1530","","hypothetical protein",579,579,1,1,4453,NA,NA,"",383,425,424,"KHLHGNPO_04452","IEMKGCAE_03465","HKKILDPC_00902","FBFFAOJI_02253","EDINNCHB_00234","MNLBAKIA_00903","FCMCIBEK_01623","DGJMLPEB_02016","PKPKCGOC_01671","NBOJOKHD_03235","GBDLBGEF_03198","OBCHFKCE_02038","IELCNDCB_04716","HIAOCFAH_01643","FDCFMIMA_01651"
"group_1531","","hypothetical protein",579,579,1,1,4446,NA,NA,"",797,1430,1425,"KHLHGNPO_04458","IEMKGCAE_03459","HKKILDPC_00896","FBFFAOJI_02259","EDINNCHB_00228","MNLBAKIA_00897","FCMCIBEK_01629","DGJMLPEB_02010","PKPKCGOC_01677","NBOJOKHD_03229","GBDLBGEF_03192","OBCHFKCE_02044","IELCNDCB_04722","HIAOCFAH_01637","FDCFMIMA_01645"
"group_1583","","hypothetical protein",579,579,1,1,4475,NA,NA,"",191,254,251,"KHLHGNPO_04431","IEMKGCAE_03486","HKKILDPC_00923","FBFFAOJI_02232","EDINNCHB_00255","MNLBAKIA_00924","FCMCIBEK_01602","DGJMLPEB_02037","PKPKCGOC_01650","NBOJOKHD_02646","GBDLBGEF_01490","OBCHFKCE_03837","IELCNDCB_03555","HIAOCFAH_01664","FDCFMIMA_01672"
"sglT","","Sodium/glucose cotransporter",579,579,1,1,4550,NA,NA,"",1004,1496,1495,"KHLHGNPO_02774","IEMKGCAE_03555","HKKILDPC_00992","FBFFAOJI_02163","EDINNCHB_00324","MNLBAKIA_00993","FCMCIBEK_01533","DGJMLPEB_02106","PKPKCGOC_01581","NBOJOKHD_02715","GBDLBGEF_01421","OBCHFKCE_01685","IELCNDCB_03486","HIAOCFAH_01733","FDCFMIMA_01741"
"yscU","","Yop proteins translocation protein U",579,579,1,1,5215,NA,NA,"",362,1058,1044,"KHLHGNPO_03963","IEMKGCAE_01762","HKKILDPC_03148","FBFFAOJI_03893","EDINNCHB_00982","MNLBAKIA_03099","FCMCIBEK_00449","DGJMLPEB_02449","PKPKCGOC_00449","NBOJOKHD_03629","GBDLBGEF_00402","OBCHFKCE_01482","IELCNDCB_00575","HIAOCFAH_00295","FDCFMIMA_02888"
"group_1611","","hypothetical protein",579,579,1,1,4693,NA,NA,"",446,596,594,"KHLHGNPO_02911","IEMKGCAE_03749","HKKILDPC_01129","FBFFAOJI_04004","EDINNCHB_00461","MNLBAKIA_01130","FCMCIBEK_01396","DGJMLPEB_03528","PKPKCGOC_01444","NBOJOKHD_02852","GBDLBGEF_01355","OBCHFKCE_01548","IELCNDCB_03349","HIAOCFAH_01870","FDCFMIMA_01878"
"nupC","","Nucleoside permease NupC",579,579,1,1,3982,NA,NA,"",134,1265,1193,"KHLHGNPO_01402","IEMKGCAE_01190","HKKILDPC_02580","FBFFAOJI_00970","EDINNCHB_02966","MNLBAKIA_02531","FCMCIBEK_02829","DGJMLPEB_01621","PKPKCGOC_02877","NBOJOKHD_02302","GBDLBGEF_00987","OBCHFKCE_00515","","HIAOCFAH_02903","FDCFMIMA_02099"
"higB-2","","Toxin HigB-2",579,579,1,1,2247,NA,NA,"",170,311,310,"KHLHGNPO_03770","IEMKGCAE_04293","HKKILDPC_04236","FBFFAOJI_03666","EDINNCHB_04288","MNLBAKIA_04161","FCMCIBEK_04091","DGJMLPEB_03254","PKPKCGOC_04197","NBOJOKHD_03290","GBDLBGEF_03276","OBCHFKCE_03926","IELCNDCB_03812","HIAOCFAH_04069","FDCFMIMA_03921"
"rhlB","","ATP-dependent RNA helicase RhlB",579,579,1,1,3343,NA,NA,"",1085,1265,1263,"KHLHGNPO_04022","IEMKGCAE_04078","HKKILDPC_04345","FBFFAOJI_04121","EDINNCHB_04397","MNLBAKIA_04270","FCMCIBEK_04264","DGJMLPEB_04023","PKPKCGOC_04254","NBOJOKHD_04206","GBDLBGEF_03027","OBCHFKCE_03298","IELCNDCB_04214","HIAOCFAH_04190","FDCFMIMA_04188"
"wecC","","UDP-N-acetyl-D-mannosamine dehydrogenase",579,579,1,1,3337,NA,NA,"",1103,1262,1261,"KHLHGNPO_04028","IEMKGCAE_04072","HKKILDPC_04339","FBFFAOJI_04127","EDINNCHB_04391","MNLBAKIA_04264","FCMCIBEK_04258","DGJMLPEB_04017","PKPKCGOC_04260","NBOJOKHD_04200","GBDLBGEF_03033","OBCHFKCE_03292","IELCNDCB_04208","HIAOCFAH_04196","FDCFMIMA_04194"
"group_1745","","hypothetical protein",579,579,1,1,2122,NA,NA,"",1400,1592,1400,"KHLHGNPO_00109","IEMKGCAE_02219","HKKILDPC_01262","FBFFAOJI_02824","EDINNCHB_02284","MNLBAKIA_01263","FCMCIBEK_01965","DGJMLPEB_00675","PKPKCGOC_02241","NBOJOKHD_01005","GBDLBGEF_04552","OBCHFKCE_03781","IELCNDCB_01172","HIAOCFAH_02231","FDCFMIMA_03351"
"group_1872","","hypothetical protein",579,579,1,1,4729,NA,NA,"",122,122,122,"KHLHGNPO_00451","IEMKGCAE_03607","HKKILDPC_02019","FBFFAOJI_00400","EDINNCHB_00551","MNLBAKIA_01996","FCMCIBEK_00008","DGJMLPEB_02497","PKPKCGOC_00008","NBOJOKHD_01119","GBDLBGEF_04455","OBCHFKCE_04549","IELCNDCB_01015","HIAOCFAH_00735","FDCFMIMA_01481"
"group_1876","","hypothetical protein",579,579,1,1,4733,NA,NA,"",263,263,263,"KHLHGNPO_00455","IEMKGCAE_03611","HKKILDPC_02023","FBFFAOJI_00396","EDINNCHB_00555","MNLBAKIA_01992","FCMCIBEK_00012","DGJMLPEB_02501","PKPKCGOC_00012","NBOJOKHD_01123","GBDLBGEF_04459","OBCHFKCE_04553","IELCNDCB_01011","HIAOCFAH_00731","FDCFMIMA_01477"
"ribZ","","Riboflavin transporter RibZ",579,579,1,1,4753,NA,NA,"",1373,1373,1373,"KHLHGNPO_00474","IEMKGCAE_03630","HKKILDPC_02042","FBFFAOJI_00377","EDINNCHB_00574","MNLBAKIA_01973","FCMCIBEK_00031","DGJMLPEB_02520","PKPKCGOC_00031","NBOJOKHD_01142","GBDLBGEF_04360","OBCHFKCE_04513","IELCNDCB_00992","HIAOCFAH_00712","FDCFMIMA_01458"
"kdgR","","Transcriptional regulator KdgR",579,579,1,1,4755,NA,NA,"",791,791,791,"KHLHGNPO_00476","IEMKGCAE_03632","HKKILDPC_02044","FBFFAOJI_00376","EDINNCHB_00576","MNLBAKIA_01972","FCMCIBEK_00033","DGJMLPEB_02522","PKPKCGOC_00033","NBOJOKHD_01144","GBDLBGEF_04359","OBCHFKCE_04515","IELCNDCB_00991","HIAOCFAH_00711","FDCFMIMA_01457"
"rlmA","","23S rRNA (guanine(745)-N(1))-methyltransferase",579,579,1,1,4761,NA,NA,"",809,809,809,"KHLHGNPO_00482","IEMKGCAE_03638","HKKILDPC_02050","FBFFAOJI_00370","EDINNCHB_00582","MNLBAKIA_01966","FCMCIBEK_00039","DGJMLPEB_02528","PKPKCGOC_00039","NBOJOKHD_01150","GBDLBGEF_04353","OBCHFKCE_04521","IELCNDCB_00985","HIAOCFAH_00705","FDCFMIMA_01451"
"mntP","","putative manganese efflux pump MntP",579,579,1,1,4762,NA,NA,"",566,566,566,"KHLHGNPO_00483","IEMKGCAE_03639","HKKILDPC_02051","FBFFAOJI_00369","EDINNCHB_00583","MNLBAKIA_01965","FCMCIBEK_00040","DGJMLPEB_02529","PKPKCGOC_00040","NBOJOKHD_01151","GBDLBGEF_04352","OBCHFKCE_04522","IELCNDCB_00984","HIAOCFAH_00704","FDCFMIMA_01450"
"manX","","PTS system mannose-specific EIIAB component",579,579,1,1,4767,NA,NA,"",968,968,968,"KHLHGNPO_00487","IEMKGCAE_03643","HKKILDPC_02055","FBFFAOJI_00365","EDINNCHB_00587","MNLBAKIA_01961","FCMCIBEK_00044","DGJMLPEB_02533","PKPKCGOC_00044","NBOJOKHD_01155","GBDLBGEF_03264","OBCHFKCE_04119","IELCNDCB_00980","HIAOCFAH_00700","FDCFMIMA_01446"
"fnr","","Fumarate and nitrate reduction regulatory protein",579,579,1,1,4945,NA,NA,"",752,752,752,"KHLHGNPO_00657","IEMKGCAE_02521","HKKILDPC_02225","FBFFAOJI_00194","EDINNCHB_00757","MNLBAKIA_01791","FCMCIBEK_00214","DGJMLPEB_02703","PKPKCGOC_00214","NBOJOKHD_01325","GBDLBGEF_01911","OBCHFKCE_02209","IELCNDCB_00810","HIAOCFAH_00530","FDCFMIMA_01276"
"trg_1","","Methyl-accepting chemotaxis protein III",579,579,1,1,4985,NA,NA,"",1625,1625,1625,"KHLHGNPO_00692","IEMKGCAE_02486","HKKILDPC_02260","FBFFAOJI_00159","EDINNCHB_00792","MNLBAKIA_01756","FCMCIBEK_00249","DGJMLPEB_02738","PKPKCGOC_00249","NBOJOKHD_01360","GBDLBGEF_02327","OBCHFKCE_01706","IELCNDCB_00775","HIAOCFAH_00495","FDCFMIMA_01241"
"group_1922","","putative protein",579,579,1,1,4989,NA,NA,"",1343,1343,1343,"KHLHGNPO_00694","IEMKGCAE_02484","HKKILDPC_02262","FBFFAOJI_00157","EDINNCHB_00794","MNLBAKIA_01754","FCMCIBEK_00251","DGJMLPEB_02740","PKPKCGOC_00251","NBOJOKHD_01362","GBDLBGEF_02329","OBCHFKCE_01708","IELCNDCB_00773","HIAOCFAH_00493","FDCFMIMA_01239"
"ysdC","","Putative aminopeptidase YsdC",579,579,1,1,5003,NA,NA,"",1118,1118,1118,"KHLHGNPO_00706","IEMKGCAE_02472","HKKILDPC_02274","FBFFAOJI_00145","EDINNCHB_00806","MNLBAKIA_01742","FCMCIBEK_00263","DGJMLPEB_02752","PKPKCGOC_00263","NBOJOKHD_01374","GBDLBGEF_02341","OBCHFKCE_01720","IELCNDCB_00761","HIAOCFAH_00481","FDCFMIMA_01227"
"group_1931","","hypothetical protein",579,579,1,1,5012,NA,NA,"",230,230,230,"KHLHGNPO_00715","IEMKGCAE_02463","HKKILDPC_02283","FBFFAOJI_00136","EDINNCHB_00815","MNLBAKIA_01733","FCMCIBEK_00272","DGJMLPEB_02761","PKPKCGOC_00272","NBOJOKHD_01383","GBDLBGEF_02350","OBCHFKCE_01729","IELCNDCB_00752","HIAOCFAH_00472","FDCFMIMA_01218"
"vanX","","D-alanyl-D-alanine dipeptidase",579,579,1,1,5016,NA,NA,"",770,770,770,"KHLHGNPO_00719","IEMKGCAE_02459","HKKILDPC_02287","FBFFAOJI_00132","EDINNCHB_00819","MNLBAKIA_01729","FCMCIBEK_00276","DGJMLPEB_02765","PKPKCGOC_00276","NBOJOKHD_01387","GBDLBGEF_02354","OBCHFKCE_01733","IELCNDCB_00748","HIAOCFAH_00468","FDCFMIMA_01214"
"hisC_1","","Histidinol-phosphate aminotransferase",579,579,1,1,5017,NA,NA,"",1424,1424,1424,"KHLHGNPO_00720","IEMKGCAE_02458","HKKILDPC_02288","FBFFAOJI_00131","EDINNCHB_00820","MNLBAKIA_01728","FCMCIBEK_00277","DGJMLPEB_02766","PKPKCGOC_00277","NBOJOKHD_01388","GBDLBGEF_02355","OBCHFKCE_01734","IELCNDCB_00747","HIAOCFAH_00467","FDCFMIMA_01213"
"group_1938","","hypothetical protein",579,579,1,1,5020,NA,NA,"",2144,2144,2144,"KHLHGNPO_00723","IEMKGCAE_02455","HKKILDPC_02291","FBFFAOJI_00128","EDINNCHB_00823","MNLBAKIA_01725","FCMCIBEK_00280","DGJMLPEB_02769","PKPKCGOC_00280","NBOJOKHD_01391","GBDLBGEF_02358","OBCHFKCE_01737","IELCNDCB_00744","HIAOCFAH_00464","FDCFMIMA_01210"
"group_1939","","hypothetical protein",579,579,1,1,5021,NA,NA,"",2969,2981,2980,"KHLHGNPO_00724","IEMKGCAE_02454","HKKILDPC_02292","FBFFAOJI_00127","EDINNCHB_00824","MNLBAKIA_01724","FCMCIBEK_00281","DGJMLPEB_02770","PKPKCGOC_00281","NBOJOKHD_01392","GBDLBGEF_02359","OBCHFKCE_01738","IELCNDCB_00743","HIAOCFAH_00463","FDCFMIMA_01209"
"group_1940","","hypothetical protein",579,579,1,1,5022,NA,NA,"",1328,1328,1328,"KHLHGNPO_00725","IEMKGCAE_02453","HKKILDPC_02293","FBFFAOJI_00126","EDINNCHB_00825","MNLBAKIA_01723","FCMCIBEK_00282","DGJMLPEB_02771","PKPKCGOC_00282","NBOJOKHD_01393","GBDLBGEF_02360","OBCHFKCE_01739","IELCNDCB_00742","HIAOCFAH_00462","FDCFMIMA_01208"
"ydcY","","putative protein YdcY",579,579,1,1,5023,NA,NA,"",233,233,233,"KHLHGNPO_00726","IEMKGCAE_02452","HKKILDPC_02294","FBFFAOJI_00125","EDINNCHB_00826","MNLBAKIA_01722","FCMCIBEK_00283","DGJMLPEB_02772","PKPKCGOC_00283","NBOJOKHD_01394","GBDLBGEF_02361","OBCHFKCE_01740","IELCNDCB_00741","HIAOCFAH_00461","FDCFMIMA_01207"
"ydcZ","","Inner membrane protein YdcZ",579,579,1,1,5024,NA,NA,"",449,449,449,"KHLHGNPO_00727","IEMKGCAE_02451","HKKILDPC_02295","FBFFAOJI_00124","EDINNCHB_00827","MNLBAKIA_01721","FCMCIBEK_00284","DGJMLPEB_02773","PKPKCGOC_00284","NBOJOKHD_01395","GBDLBGEF_02362","OBCHFKCE_01741","IELCNDCB_00740","HIAOCFAH_00460","FDCFMIMA_01206"
"yncA","","L-methionine sulfoximine/L-methionine sulfone acetyltransferase",579,579,1,1,5025,NA,NA,"",515,515,515,"KHLHGNPO_00728","IEMKGCAE_02450","HKKILDPC_02296","FBFFAOJI_00123","EDINNCHB_00828","MNLBAKIA_01720","FCMCIBEK_00285","DGJMLPEB_02774","PKPKCGOC_00285","NBOJOKHD_01396","GBDLBGEF_02363","OBCHFKCE_01742","IELCNDCB_00739","HIAOCFAH_00459","FDCFMIMA_01205"
"mcbR","","HTH-type transcriptional regulator McbR",579,579,1,1,5027,NA,NA,"",665,665,665,"KHLHGNPO_00730","IEMKGCAE_02448","HKKILDPC_02298","FBFFAOJI_00121","EDINNCHB_00830","MNLBAKIA_01718","FCMCIBEK_00287","DGJMLPEB_02776","PKPKCGOC_00287","NBOJOKHD_01398","GBDLBGEF_02365","OBCHFKCE_01744","IELCNDCB_00737","HIAOCFAH_00457","FDCFMIMA_01203"
"yncE","","putative protein YncE",579,579,1,1,5029,NA,NA,"",1061,1061,1061,"KHLHGNPO_00732","IEMKGCAE_02446","HKKILDPC_02300","FBFFAOJI_00119","EDINNCHB_00832","MNLBAKIA_01716","FCMCIBEK_00289","DGJMLPEB_02778","PKPKCGOC_00289","NBOJOKHD_01400","GBDLBGEF_02367","OBCHFKCE_01746","IELCNDCB_00735","HIAOCFAH_00455","FDCFMIMA_01201"
"group_1946","","hypothetical protein",579,579,1,1,5032,NA,NA,"",632,632,632,"KHLHGNPO_00735","IEMKGCAE_02443","HKKILDPC_02303","FBFFAOJI_00116","EDINNCHB_00835","MNLBAKIA_01713","FCMCIBEK_00292","DGJMLPEB_02781","PKPKCGOC_00292","NBOJOKHD_01403","GBDLBGEF_02370","OBCHFKCE_01749","IELCNDCB_00732","HIAOCFAH_00452","FDCFMIMA_01198"
"group_1957","","hypothetical protein",579,579,1,1,5077,NA,NA,"",281,281,281,"KHLHGNPO_00766","IEMKGCAE_02412","HKKILDPC_02334","FBFFAOJI_00085","EDINNCHB_00856","MNLBAKIA_01682","FCMCIBEK_00323","DGJMLPEB_03641","PKPKCGOC_00323","NBOJOKHD_01434","GBDLBGEF_01949","OBCHFKCE_01780","IELCNDCB_00701","HIAOCFAH_00421","FDCFMIMA_01167"
"group_1984","osmY_1","Osmoprotectant import permease protein OsmY",579,579,1,1,5137,NA,NA,"",710,710,710,"KHLHGNPO_00808","IEMKGCAE_02359","HKKILDPC_02387","FBFFAOJI_00032","EDINNCHB_00909","MNLBAKIA_01629","FCMCIBEK_00376","DGJMLPEB_03694","PKPKCGOC_00376","NBOJOKHD_01487","GBDLBGEF_02002","OBCHFKCE_01833","IELCNDCB_00648","HIAOCFAH_00368","FDCFMIMA_01114"
"rsxA","","Ion-translocating oxidoreductase complex subunit A",579,579,1,1,5175,NA,NA,"",581,581,581,"KHLHGNPO_04002","IEMKGCAE_01723","HKKILDPC_03109","FBFFAOJI_03854","EDINNCHB_00943","MNLBAKIA_03060","FCMCIBEK_00410","DGJMLPEB_02488","PKPKCGOC_00410","NBOJOKHD_03668","GBDLBGEF_00441","OBCHFKCE_01521","IELCNDCB_00614","HIAOCFAH_00334","FDCFMIMA_02927"
"rplT","","50S ribosomal protein L20",579,579,1,1,5308,NA,NA,"",356,356,356,"KHLHGNPO_03877","IEMKGCAE_01848","HKKILDPC_03234","FBFFAOJI_04645","EDINNCHB_01068","MNLBAKIA_03185","FCMCIBEK_00535","DGJMLPEB_02363","PKPKCGOC_00535","NBOJOKHD_03543","GBDLBGEF_00316","OBCHFKCE_01396","IELCNDCB_02743","HIAOCFAH_00209","FDCFMIMA_02802"
"rpmI","","50S ribosomal protein L35",579,579,1,1,5309,NA,NA,"",197,197,197,"KHLHGNPO_03876","IEMKGCAE_01849","HKKILDPC_03235","FBFFAOJI_04644","EDINNCHB_01069","MNLBAKIA_03186","FCMCIBEK_00536","DGJMLPEB_02362","PKPKCGOC_00536","NBOJOKHD_03542","GBDLBGEF_00315","OBCHFKCE_01395","IELCNDCB_02742","HIAOCFAH_00208","FDCFMIMA_02801"
"infC","","Translation initiation factor IF-3",579,579,1,1,5310,NA,NA,"",434,434,434,"KHLHGNPO_03875","IEMKGCAE_01850","HKKILDPC_03236","FBFFAOJI_04643","EDINNCHB_01070","MNLBAKIA_03187","FCMCIBEK_00537","DGJMLPEB_02361","PKPKCGOC_00537","NBOJOKHD_03541","GBDLBGEF_00314","OBCHFKCE_01394","IELCNDCB_02741","HIAOCFAH_00207","FDCFMIMA_02800"
"thrS","","Threonine--tRNA ligase",579,579,1,1,5312,NA,NA,"",1928,1928,1928,"KHLHGNPO_03874","IEMKGCAE_01851","HKKILDPC_03237","FBFFAOJI_04642","EDINNCHB_01071","MNLBAKIA_03188","FCMCIBEK_00538","DGJMLPEB_02360","PKPKCGOC_00538","NBOJOKHD_03540","GBDLBGEF_00313","OBCHFKCE_01393","IELCNDCB_02740","HIAOCFAH_00206","FDCFMIMA_02799"
"chbB","","PTS system N,N'-diacetylchitobiose-specific EIIB component",579,579,1,1,5334,NA,NA,"",320,320,320,"KHLHGNPO_03351","IEMKGCAE_01871","HKKILDPC_03257","FBFFAOJI_03373","EDINNCHB_01091","MNLBAKIA_03208","FCMCIBEK_00558","DGJMLPEB_02340","PKPKCGOC_00558","NBOJOKHD_03943","GBDLBGEF_00293","OBCHFKCE_01373","IELCNDCB_02720","HIAOCFAH_00187","FDCFMIMA_02779"
"group_2048","","putative oxidoreductase",579,579,1,1,5368,NA,NA,"",848,848,848,"KHLHGNPO_03384","IEMKGCAE_01904","HKKILDPC_03290","FBFFAOJI_03406","EDINNCHB_01124","MNLBAKIA_03241","FCMCIBEK_00591","DGJMLPEB_02307","PKPKCGOC_00591","NBOJOKHD_03910","GBDLBGEF_00260","OBCHFKCE_01340","IELCNDCB_02687","HIAOCFAH_00154","FDCFMIMA_02746"
