"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR10084895","SRR6475644","SRR10298208","SRR9694200","SRR14766409","SRR2102508","SRR5904974","SRR7011962","NDSU4","SRR15146548","SRR14766432","SRR2077395","SRR14766337","SRR5883586","SRR1578511"
"group_301","","hypothetical protein",580,580,1,1,4418,NA,NA,"",911,3188,3107,"AIHABEGN_00873","JMHMHBON_01989","MOBEGOEH_00949","GDOIKAKM_00873","MPAHEGDA_04244","PEGBKDIG_02145","EDAOGEGO_02393","KOJFNNPD_00846","MLOHFGPA_00459","EGKOAKEK_01693","MHLDJHJA_01120","CKEGPAKG_02209","FHGKKJNF_02871","PKILBCIH_01374","EJOKNHIB_01617"
"rhaS_4","","HTH-type transcriptional activator RhaS",580,607,1.05,1,5697,NA,NA,"",104,911,735,"AIHABEGN_03651","JMHMHBON_03415","MOBEGOEH_03566","GDOIKAKM_02934","MPAHEGDA_03085","PEGBKDIG_04126","EDAOGEGO_02764","KOJFNNPD_04041","MLOHFGPA_00675","EGKOAKEK_03604","MHLDJHJA_03277","CKEGPAKG_04020","FHGKKJNF_03175	FHGKKJNF_03174","PKILBCIH_04241","EJOKNHIB_03281"
"murI","","Glutamate racemase",580,580,1,1,2145,NA,NA,"",851,851,851,"AIHABEGN_04279","JMHMHBON_04014","MOBEGOEH_04201","GDOIKAKM_03869","MPAHEGDA_01961","PEGBKDIG_03139","EDAOGEGO_03788","KOJFNNPD_03805","MLOHFGPA_02317","EGKOAKEK_04060","MHLDJHJA_02228","CKEGPAKG_02545","FHGKKJNF_03032","PKILBCIH_03728","EJOKNHIB_04193"
"btuB","","Vitamin B12 transporter BtuB",580,580,1,1,2146,NA,NA,"",1844,1844,1844,"AIHABEGN_04278","JMHMHBON_04015","MOBEGOEH_04200","GDOIKAKM_03870","MPAHEGDA_01960","PEGBKDIG_03140","EDAOGEGO_03787","KOJFNNPD_03806","MLOHFGPA_02316","EGKOAKEK_04061","MHLDJHJA_02227","CKEGPAKG_02546","FHGKKJNF_03031","PKILBCIH_03727","EJOKNHIB_04192"
"ppc","","Phosphoenolpyruvate carboxylase",580,580,1,1,2157,NA,NA,"",2651,2651,2651,"AIHABEGN_04268","JMHMHBON_04025","MOBEGOEH_04190","GDOIKAKM_03880","MPAHEGDA_01950","PEGBKDIG_03150","EDAOGEGO_03777","KOJFNNPD_03816","MLOHFGPA_02306","EGKOAKEK_04071","MHLDJHJA_02217","CKEGPAKG_02556","FHGKKJNF_03021","PKILBCIH_03717","EJOKNHIB_04182"
"frwD","","PTS system fructose-like EIIB component 3",580,580,1,1,2160,NA,NA,"",353,353,353,"AIHABEGN_04265","JMHMHBON_04028","MOBEGOEH_04187","GDOIKAKM_03883","MPAHEGDA_01947","PEGBKDIG_03153","EDAOGEGO_03774","KOJFNNPD_03819","MLOHFGPA_02303","EGKOAKEK_04074","MHLDJHJA_02214","CKEGPAKG_02559","FHGKKJNF_03018","PKILBCIH_03714","EJOKNHIB_04179"
"bssD","","Benzylsuccinate synthase activating enzyme",580,580,1,1,2161,NA,NA,"",878,878,878,"AIHABEGN_04264","JMHMHBON_04029","MOBEGOEH_04186","GDOIKAKM_03884","MPAHEGDA_01946","PEGBKDIG_03154","EDAOGEGO_03773","KOJFNNPD_03820","MLOHFGPA_02302","EGKOAKEK_04075","MHLDJHJA_02213","CKEGPAKG_02560","FHGKKJNF_03017","PKILBCIH_03713","EJOKNHIB_04178"
"cutC_2","","Choline trimethylamine-lyase",580,580,1,1,2162,NA,NA,"",2297,2297,2297,"AIHABEGN_04263","JMHMHBON_04030","MOBEGOEH_04185","GDOIKAKM_03885","MPAHEGDA_01945","PEGBKDIG_03155","EDAOGEGO_03772","KOJFNNPD_03821","MLOHFGPA_02301","EGKOAKEK_04076","MHLDJHJA_02212","CKEGPAKG_02561","FHGKKJNF_03016","PKILBCIH_03712","EJOKNHIB_04177"
"fryB","","PTS system fructose-like EIIB component 1",580,580,1,1,2163,NA,NA,"",320,320,320,"AIHABEGN_04262","JMHMHBON_04031","MOBEGOEH_04184","GDOIKAKM_03886","MPAHEGDA_01944","PEGBKDIG_03156","EDAOGEGO_03771","KOJFNNPD_03822","MLOHFGPA_02300","EGKOAKEK_04077","MHLDJHJA_02211","CKEGPAKG_02562","FHGKKJNF_03015","PKILBCIH_03711","EJOKNHIB_04176"
"manP","","PTS system mannose-specific EIIBCA component",580,580,1,1,2164,NA,NA,"",1079,1079,1079,"AIHABEGN_04261","JMHMHBON_04032","MOBEGOEH_04183","GDOIKAKM_03887","MPAHEGDA_01943","PEGBKDIG_03157","EDAOGEGO_03770","KOJFNNPD_03823","MLOHFGPA_02299","EGKOAKEK_04078","MHLDJHJA_02210","CKEGPAKG_02563","FHGKKJNF_03014","PKILBCIH_03710","EJOKNHIB_04175"
"fryA","","Multiphosphoryl transfer protein 1",580,580,1,1,2165,NA,NA,"",2501,2501,2501,"AIHABEGN_04260","JMHMHBON_04033","MOBEGOEH_04182","GDOIKAKM_03888","MPAHEGDA_01942","PEGBKDIG_03158","EDAOGEGO_03769","KOJFNNPD_03824","MLOHFGPA_02298","EGKOAKEK_04079","MHLDJHJA_02209","CKEGPAKG_02564","FHGKKJNF_03013","PKILBCIH_03709","EJOKNHIB_04174"
"fsaB","","Fructose-6-phosphate aldolase 2",580,580,1,1,2167,NA,NA,"",662,662,662,"AIHABEGN_04259","JMHMHBON_04034","MOBEGOEH_04181","GDOIKAKM_03889","MPAHEGDA_01941","PEGBKDIG_03159","EDAOGEGO_03768","KOJFNNPD_03825","MLOHFGPA_02297","EGKOAKEK_04080","MHLDJHJA_02208","CKEGPAKG_02565","FHGKKJNF_03012","PKILBCIH_03708","EJOKNHIB_04173"
"group_3092","","hypothetical protein",580,580,1,1,2169,NA,NA,"",623,623,623,"AIHABEGN_04257","JMHMHBON_04036","MOBEGOEH_04179","GDOIKAKM_03891","MPAHEGDA_01939","PEGBKDIG_03161","EDAOGEGO_03766","KOJFNNPD_03827","MLOHFGPA_02295","EGKOAKEK_04082","MHLDJHJA_02206","CKEGPAKG_02567","FHGKKJNF_03010","PKILBCIH_03706","EJOKNHIB_04171"
"group_3093","","hypothetical protein",580,580,1,1,2176,NA,NA,"",539,539,539,"AIHABEGN_04250","JMHMHBON_04043","MOBEGOEH_04172","GDOIKAKM_03898","MPAHEGDA_01932","PEGBKDIG_03168","EDAOGEGO_03759","KOJFNNPD_03834","MLOHFGPA_02288","EGKOAKEK_04089","MHLDJHJA_02199","CKEGPAKG_02574","FHGKKJNF_03003","PKILBCIH_03699","EJOKNHIB_04164"
"group_3094","","hypothetical protein",580,580,1,1,2184,NA,NA,"",662,662,662,"AIHABEGN_04242","JMHMHBON_04051","MOBEGOEH_04164","GDOIKAKM_03906","MPAHEGDA_01924","PEGBKDIG_03176","EDAOGEGO_03751","KOJFNNPD_03842","MLOHFGPA_02280","EGKOAKEK_04097","MHLDJHJA_02191","CKEGPAKG_02582","FHGKKJNF_02827","PKILBCIH_03691","EJOKNHIB_04156"
"rpmE","","50S ribosomal protein L31",580,580,1,1,2185,NA,NA,"",212,212,212,"AIHABEGN_04241","JMHMHBON_04052","MOBEGOEH_04163","GDOIKAKM_03907","MPAHEGDA_01923","PEGBKDIG_03177","EDAOGEGO_03750","KOJFNNPD_03843","MLOHFGPA_02279","EGKOAKEK_04098","MHLDJHJA_02190","CKEGPAKG_02583","FHGKKJNF_02826","PKILBCIH_03690","EJOKNHIB_04155"
"fdoG_1","","Formate dehydrogenase-O major subunit",580,580,1,1,2253,NA,NA,"",587,587,587,"AIHABEGN_04182","JMHMHBON_04111","MOBEGOEH_04104","GDOIKAKM_03966","MPAHEGDA_01864","PEGBKDIG_03236","EDAOGEGO_03691","KOJFNNPD_03902","MLOHFGPA_02220","EGKOAKEK_04157","MHLDJHJA_02131","CKEGPAKG_02642","FHGKKJNF_01972","PKILBCIH_03631","EJOKNHIB_04096"
"yihP_2","","Putative 2,3-dihydroxypropane-1-sulfonate exporter",580,580,1,1,2231,NA,NA,"",1421,1421,1421,"AIHABEGN_04160","JMHMHBON_04133","MOBEGOEH_04082","GDOIKAKM_03988","MPAHEGDA_01842","PEGBKDIG_03258","EDAOGEGO_03669","KOJFNNPD_03924","MLOHFGPA_04188","EGKOAKEK_04179","MHLDJHJA_02109","CKEGPAKG_02664","FHGKKJNF_01994","PKILBCIH_03609","EJOKNHIB_04074"
"comM","","Competence protein ComM",580,580,1,1,3259,NA,NA,"",1520,1520,1520,"AIHABEGN_04362","JMHMHBON_04161","MOBEGOEH_04206","GDOIKAKM_04172","MPAHEGDA_03862","PEGBKDIG_03847","EDAOGEGO_04170","KOJFNNPD_04177","MLOHFGPA_04003","EGKOAKEK_04207","MHLDJHJA_03921","CKEGPAKG_03415","FHGKKJNF_02290","PKILBCIH_03971","EJOKNHIB_04302"
"ilvG","","Acetolactate synthase isozyme 2 large subunit",580,580,1,1,3260,NA,NA,"",1646,1646,1646,"AIHABEGN_04361","JMHMHBON_04162","MOBEGOEH_04207","GDOIKAKM_04173","MPAHEGDA_03861","PEGBKDIG_03848","EDAOGEGO_04171","KOJFNNPD_04176","MLOHFGPA_04004","EGKOAKEK_04208","MHLDJHJA_03922","CKEGPAKG_03414","FHGKKJNF_02291","PKILBCIH_03972","EJOKNHIB_04303"
"ilvM","","Acetolactate synthase isozyme 2 small subunit",580,580,1,1,3261,NA,NA,"",263,263,263,"AIHABEGN_04360","JMHMHBON_04163","MOBEGOEH_04208","GDOIKAKM_04174","MPAHEGDA_03860","PEGBKDIG_03849","EDAOGEGO_04172","KOJFNNPD_04175","MLOHFGPA_04005","EGKOAKEK_04209","MHLDJHJA_03923","CKEGPAKG_03413","FHGKKJNF_02292","PKILBCIH_03973","EJOKNHIB_04304"
"ilvE","","Branched-chain-amino-acid aminotransferase",580,580,1,1,3262,NA,NA,"",929,929,929,"AIHABEGN_04359","JMHMHBON_04164","MOBEGOEH_04209","GDOIKAKM_04175","MPAHEGDA_03859","PEGBKDIG_03850","EDAOGEGO_04173","KOJFNNPD_04174","MLOHFGPA_04006","EGKOAKEK_04210","MHLDJHJA_03924","CKEGPAKG_03412","FHGKKJNF_02293","PKILBCIH_03974","EJOKNHIB_04305"
"ilvA","","L-threonine dehydratase biosynthetic IlvA",580,580,1,1,3264,NA,NA,"",1544,1544,1544,"AIHABEGN_04357","JMHMHBON_04166","MOBEGOEH_04211","GDOIKAKM_04177","MPAHEGDA_03857","PEGBKDIG_03852","EDAOGEGO_04175","KOJFNNPD_04172","MLOHFGPA_04008","EGKOAKEK_04212","MHLDJHJA_03926","CKEGPAKG_03410","FHGKKJNF_02295","PKILBCIH_03976","EJOKNHIB_04307"
"rarD_2","","Protein RarD",580,580,1,1,3305,NA,NA,"",887,887,887,"AIHABEGN_04311","JMHMHBON_04212","MOBEGOEH_04257","GDOIKAKM_04223","MPAHEGDA_04289","PEGBKDIG_03898","EDAOGEGO_04221","KOJFNNPD_04126","MLOHFGPA_03899","EGKOAKEK_04258","MHLDJHJA_04198","CKEGPAKG_03364","FHGKKJNF_03140","PKILBCIH_04022","EJOKNHIB_04353"
"group_3141","","hypothetical protein",580,580,1,1,3304,NA,NA,"",467,467,467,"AIHABEGN_04310","JMHMHBON_04213","MOBEGOEH_04258","GDOIKAKM_04224","MPAHEGDA_04290","PEGBKDIG_03899","EDAOGEGO_04222","KOJFNNPD_04125","MLOHFGPA_03898","EGKOAKEK_04259","MHLDJHJA_04199","CKEGPAKG_03363","FHGKKJNF_03139","PKILBCIH_04023","EJOKNHIB_04354"
"pldA","","Phospholipase A1",580,580,1,1,3303,NA,NA,"",869,869,869,"AIHABEGN_04309","JMHMHBON_04214","MOBEGOEH_04259","GDOIKAKM_04225","MPAHEGDA_04291","PEGBKDIG_03900","EDAOGEGO_04223","KOJFNNPD_04124","MLOHFGPA_03897","EGKOAKEK_04260","MHLDJHJA_04200","CKEGPAKG_03362","FHGKKJNF_03138","PKILBCIH_04024","EJOKNHIB_04355"
"recQ","","ATP-dependent DNA helicase RecQ",580,580,1,1,3302,NA,NA,"",1847,1847,1847,"AIHABEGN_04308","JMHMHBON_04215","MOBEGOEH_04260","GDOIKAKM_04226","MPAHEGDA_04292","PEGBKDIG_03901","EDAOGEGO_04224","KOJFNNPD_04123","MLOHFGPA_03896","EGKOAKEK_04261","MHLDJHJA_04201","CKEGPAKG_03361","FHGKKJNF_03137","PKILBCIH_04025","EJOKNHIB_04356"
"rhtC_2","","Threonine efflux protein",580,580,1,1,3301,NA,NA,"",620,620,620,"AIHABEGN_04307","JMHMHBON_04216","MOBEGOEH_04261","GDOIKAKM_04227","MPAHEGDA_04293","PEGBKDIG_03902","EDAOGEGO_04225","KOJFNNPD_04122","MLOHFGPA_03895","EGKOAKEK_04262","MHLDJHJA_04202","CKEGPAKG_03360","FHGKKJNF_03136","PKILBCIH_04026","EJOKNHIB_04357"
"rhtB","","Homoserine/homoserine lactone efflux protein",580,580,1,1,3300,NA,NA,"",620,620,620,"AIHABEGN_04306","JMHMHBON_04217","MOBEGOEH_04262","GDOIKAKM_04228","MPAHEGDA_04294","PEGBKDIG_03903","EDAOGEGO_04226","KOJFNNPD_04121","MLOHFGPA_03894","EGKOAKEK_04263","MHLDJHJA_04203","CKEGPAKG_03359","FHGKKJNF_03135","PKILBCIH_04027","EJOKNHIB_04358"
"pldB","","Lysophospholipase L2",580,580,1,1,3299,NA,NA,"",1016,1016,1016,"AIHABEGN_04305","JMHMHBON_04218","MOBEGOEH_04263","GDOIKAKM_04229","MPAHEGDA_04295","PEGBKDIG_03904","EDAOGEGO_04227","KOJFNNPD_04120","MLOHFGPA_03893","EGKOAKEK_04264","MHLDJHJA_04204","CKEGPAKG_03358","FHGKKJNF_03134","PKILBCIH_04028","EJOKNHIB_04359"
"yigL","","Pyridoxal phosphate phosphatase YigL",580,580,1,1,3298,NA,NA,"",800,800,800,"AIHABEGN_04304","JMHMHBON_04219","MOBEGOEH_04264","GDOIKAKM_04230","MPAHEGDA_04296","PEGBKDIG_03905","EDAOGEGO_04228","KOJFNNPD_04119","MLOHFGPA_03892","EGKOAKEK_04265","MHLDJHJA_04205","CKEGPAKG_03357","FHGKKJNF_03133","PKILBCIH_04029","EJOKNHIB_04360"
"bioP","","Biotin transporter",580,580,1,1,3297,NA,NA,"",899,899,899,"AIHABEGN_04303","JMHMHBON_04220","MOBEGOEH_04265","GDOIKAKM_04231","MPAHEGDA_04297","PEGBKDIG_03906","EDAOGEGO_04229","KOJFNNPD_04118","MLOHFGPA_03891","EGKOAKEK_04266","MHLDJHJA_04206","CKEGPAKG_03356","FHGKKJNF_03132","PKILBCIH_04030","EJOKNHIB_04361"
"metR","","HTH-type transcriptional regulator MetR",580,580,1,1,3296,NA,NA,"",953,953,953,"AIHABEGN_04302","JMHMHBON_04221","MOBEGOEH_04266","GDOIKAKM_04232","MPAHEGDA_04298","PEGBKDIG_03907","EDAOGEGO_04230","KOJFNNPD_04117","MLOHFGPA_03890","EGKOAKEK_04267","MHLDJHJA_04207","CKEGPAKG_03355","FHGKKJNF_03131","PKILBCIH_04031","EJOKNHIB_04362"
"chuR_3","","Anaerobic sulfatase-maturating enzyme",580,580,1,1,3294,NA,NA,"",1295,1295,1295,"AIHABEGN_04300","JMHMHBON_04223","MOBEGOEH_04268","GDOIKAKM_04234","MPAHEGDA_04300","PEGBKDIG_03909","EDAOGEGO_04232","KOJFNNPD_04115","MLOHFGPA_03888","EGKOAKEK_04269","MHLDJHJA_04209","CKEGPAKG_03353","FHGKKJNF_03129","PKILBCIH_04033","EJOKNHIB_04364"
"udp","","Uridine phosphorylase",580,580,1,1,3292,NA,NA,"",761,761,761,"AIHABEGN_04298","JMHMHBON_04225","MOBEGOEH_04270","GDOIKAKM_04236","MPAHEGDA_04302","PEGBKDIG_03911","EDAOGEGO_04234","KOJFNNPD_04113","MLOHFGPA_03886","EGKOAKEK_04271","MHLDJHJA_04211","CKEGPAKG_03351","FHGKKJNF_03127","PKILBCIH_04035","EJOKNHIB_04366"
"group_3152","","hypothetical protein",580,580,1,1,3291,NA,NA,"",1430,1430,1430,"AIHABEGN_04297","JMHMHBON_04226","MOBEGOEH_04271","GDOIKAKM_04237","MPAHEGDA_04303","PEGBKDIG_03912","EDAOGEGO_04235","KOJFNNPD_04112","MLOHFGPA_03885","EGKOAKEK_04272","MHLDJHJA_04212","CKEGPAKG_03350","FHGKKJNF_03126","PKILBCIH_04036","EJOKNHIB_04367"
"ubiE","","Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE",580,580,1,1,3290,NA,NA,"",755,755,755,"AIHABEGN_04296","JMHMHBON_04227","MOBEGOEH_04272","GDOIKAKM_04238","MPAHEGDA_04304","PEGBKDIG_03913","EDAOGEGO_04236","KOJFNNPD_04111","MLOHFGPA_03884","EGKOAKEK_04273","MHLDJHJA_04213","CKEGPAKG_03349","FHGKKJNF_03125","PKILBCIH_04037","EJOKNHIB_04368"
"ubiJ_2","","Ubiquinone biosynthesis accessory factor UbiJ",580,580,1,1,3289,NA,NA,"",605,605,605,"AIHABEGN_04295","JMHMHBON_04228","MOBEGOEH_04273","GDOIKAKM_04239","MPAHEGDA_04305","PEGBKDIG_03914","EDAOGEGO_04237","KOJFNNPD_04110","MLOHFGPA_03883","EGKOAKEK_04274","MHLDJHJA_04214","CKEGPAKG_03348","FHGKKJNF_03124","PKILBCIH_04038","EJOKNHIB_04369"
"ubiB","","putative protein kinase UbiB",580,580,1,1,3288,NA,NA,"",1640,1640,1640,"AIHABEGN_04294","JMHMHBON_04229","MOBEGOEH_04274","GDOIKAKM_04240","MPAHEGDA_04306","PEGBKDIG_03915","EDAOGEGO_04238","KOJFNNPD_04109","MLOHFGPA_03882","EGKOAKEK_04275","MHLDJHJA_04215","CKEGPAKG_03347","FHGKKJNF_03123","PKILBCIH_04039","EJOKNHIB_04370"
"tatA","","Sec-independent protein translocase protein TatA",580,580,1,1,3287,NA,NA,"",254,254,254,"AIHABEGN_04293","JMHMHBON_04230","MOBEGOEH_04275","GDOIKAKM_04241","MPAHEGDA_04307","PEGBKDIG_03916","EDAOGEGO_04239","KOJFNNPD_04108","MLOHFGPA_03881","EGKOAKEK_04276","MHLDJHJA_04216","CKEGPAKG_03346","FHGKKJNF_03122","PKILBCIH_04040","EJOKNHIB_04371"
"tatB","","Sec-independent protein translocase protein TatB",580,580,1,1,3286,NA,NA,"",548,548,548,"AIHABEGN_04292","JMHMHBON_04231","MOBEGOEH_04276","GDOIKAKM_04242","MPAHEGDA_04308","PEGBKDIG_03917","EDAOGEGO_04240","KOJFNNPD_04107","MLOHFGPA_03880","EGKOAKEK_04277","MHLDJHJA_04217","CKEGPAKG_03345","FHGKKJNF_03121","PKILBCIH_04041","EJOKNHIB_04372"
"tatC","","Sec-independent protein translocase protein TatC",580,580,1,1,3285,NA,NA,"",779,779,779,"AIHABEGN_04291","JMHMHBON_04232","MOBEGOEH_04277","GDOIKAKM_04243","MPAHEGDA_04309","PEGBKDIG_03918","EDAOGEGO_04241","KOJFNNPD_04106","MLOHFGPA_03879","EGKOAKEK_04278","MHLDJHJA_04218","CKEGPAKG_03344","FHGKKJNF_03120","PKILBCIH_04042","EJOKNHIB_04373"
"tatD","","3'-5' ssDNA/RNA exonuclease TatD",580,580,1,1,3284,NA,NA,"",791,794,793,"AIHABEGN_04290","JMHMHBON_04233","MOBEGOEH_04278","GDOIKAKM_04244","MPAHEGDA_04310","PEGBKDIG_03919","EDAOGEGO_04242","KOJFNNPD_04105","MLOHFGPA_03878","EGKOAKEK_04279","MHLDJHJA_04219","CKEGPAKG_03343","FHGKKJNF_03119","PKILBCIH_04043","EJOKNHIB_04374"
"rfaH_1","","Transcription antitermination protein RfaH",580,580,1,1,3283,NA,NA,"",488,488,488,"AIHABEGN_04289","JMHMHBON_04234","MOBEGOEH_04279","GDOIKAKM_04245","MPAHEGDA_04311","PEGBKDIG_03920","EDAOGEGO_04243","KOJFNNPD_04104","MLOHFGPA_03877","EGKOAKEK_04280","MHLDJHJA_04220","CKEGPAKG_03342","FHGKKJNF_03118","PKILBCIH_04044","EJOKNHIB_04375"
"fre","","NAD(P)H-flavin reductase",580,580,1,1,3281,NA,NA,"",701,701,701,"AIHABEGN_04287","JMHMHBON_04236","MOBEGOEH_04281","GDOIKAKM_04247","MPAHEGDA_04313","PEGBKDIG_03922","EDAOGEGO_04245","KOJFNNPD_04102","MLOHFGPA_03875","EGKOAKEK_04282","MHLDJHJA_04222","CKEGPAKG_03340","FHGKKJNF_03116","PKILBCIH_04046","EJOKNHIB_04377"
"fadA","","3-ketoacyl-CoA thiolase",580,580,1,1,3279,NA,NA,"",1163,1163,1163,"AIHABEGN_04285","JMHMHBON_04238","MOBEGOEH_04283","GDOIKAKM_04249","MPAHEGDA_04315","PEGBKDIG_03924","EDAOGEGO_04247","KOJFNNPD_04100","MLOHFGPA_03873","EGKOAKEK_04284","MHLDJHJA_04224","CKEGPAKG_03338","FHGKKJNF_03114","PKILBCIH_04048","EJOKNHIB_04379"
"fadB","","Fatty acid oxidation complex subunit alpha",580,580,1,1,3278,NA,NA,"",2189,2189,2189,"AIHABEGN_04284","JMHMHBON_04239","MOBEGOEH_04284","GDOIKAKM_04250","MPAHEGDA_04316","PEGBKDIG_03925","EDAOGEGO_04248","KOJFNNPD_04099","MLOHFGPA_03872","EGKOAKEK_04285","MHLDJHJA_04225","CKEGPAKG_03337","FHGKKJNF_03113","PKILBCIH_04049","EJOKNHIB_04380"
"pepQ","","Xaa-Pro dipeptidase",580,580,1,1,3277,NA,NA,"",1331,1331,1331,"AIHABEGN_04283","JMHMHBON_04240","MOBEGOEH_04285","GDOIKAKM_04251","MPAHEGDA_04317","PEGBKDIG_03926","EDAOGEGO_04249","KOJFNNPD_04098","MLOHFGPA_03871","EGKOAKEK_04286","MHLDJHJA_04226","CKEGPAKG_03336","FHGKKJNF_03112","PKILBCIH_04050","EJOKNHIB_04381"
"trkH","","Trk system potassium uptake protein TrkH",580,580,1,1,3275,NA,NA,"",1451,1451,1451,"AIHABEGN_04281","JMHMHBON_04242","MOBEGOEH_04287","GDOIKAKM_04253","MPAHEGDA_04319","PEGBKDIG_03928","EDAOGEGO_04251","KOJFNNPD_04096","MLOHFGPA_03869","EGKOAKEK_04288","MHLDJHJA_04228","CKEGPAKG_03334","FHGKKJNF_03110","PKILBCIH_04052","EJOKNHIB_04383"
"hemG","","Protoporphyrinogen IX dehydrogenase [menaquinone]",580,580,1,1,3274,NA,NA,"",545,545,545,"AIHABEGN_04280","JMHMHBON_04243","MOBEGOEH_04288","GDOIKAKM_04254","MPAHEGDA_04320","PEGBKDIG_03929","EDAOGEGO_04252","KOJFNNPD_04095","MLOHFGPA_03868","EGKOAKEK_04289","MHLDJHJA_04229","CKEGPAKG_03333","FHGKKJNF_03109","PKILBCIH_04053","EJOKNHIB_04384"
"glmU","","Bifunctional protein GlmU",580,580,1,1,1389,NA,NA,"",1370,1370,1370,"AIHABEGN_04393","JMHMHBON_04283","MOBEGOEH_04315","GDOIKAKM_04294","MPAHEGDA_03419","PEGBKDIG_03956","EDAOGEGO_04279","KOJFNNPD_04208","MLOHFGPA_03558","EGKOAKEK_04329","MHLDJHJA_03355","CKEGPAKG_03627","FHGKKJNF_01374","PKILBCIH_04093","EJOKNHIB_04411"
"sgrR_4","","HTH-type transcriptional regulator SgrR",580,580,1,1,1391,NA,NA,"",1790,1790,1790,"AIHABEGN_04395","JMHMHBON_04281","MOBEGOEH_04317","GDOIKAKM_04292","MPAHEGDA_03417","PEGBKDIG_03958","EDAOGEGO_04281","KOJFNNPD_04210","MLOHFGPA_03560","EGKOAKEK_04327","MHLDJHJA_03357","CKEGPAKG_03625","FHGKKJNF_01372","PKILBCIH_04091","EJOKNHIB_04413"
"torS","","Sensor protein TorS",580,580,1,1,1422,NA,NA,"",2735,2735,2735,"AIHABEGN_04426","JMHMHBON_04250","MOBEGOEH_04348","GDOIKAKM_04261","MPAHEGDA_03386","PEGBKDIG_03989","EDAOGEGO_04312","KOJFNNPD_04241","MLOHFGPA_04573","EGKOAKEK_04296","MHLDJHJA_03388","CKEGPAKG_03594","FHGKKJNF_01341","PKILBCIH_04060","EJOKNHIB_04444"
"group_3271","","IS1595 family transposase ISSsu9",580,580,1,1,2514,NA,NA,"",479,479,479,"AIHABEGN_03914","JMHMHBON_03647","MOBEGOEH_03693","GDOIKAKM_03321","MPAHEGDA_01643","PEGBKDIG_04281","EDAOGEGO_03619","KOJFNNPD_03778","MLOHFGPA_00645","EGKOAKEK_03836","MHLDJHJA_04073","CKEGPAKG_02049","FHGKKJNF_02938","PKILBCIH_03473","EJOKNHIB_03686"
"apaH","","Bis(5'-nucleosyl)-tetraphosphatase, symmetrical",580,580,1,1,2513,NA,NA,"",848,848,848,"AIHABEGN_03913","JMHMHBON_03648","MOBEGOEH_03694","GDOIKAKM_03322","MPAHEGDA_01642","PEGBKDIG_04280","EDAOGEGO_03618","KOJFNNPD_03777","MLOHFGPA_00644","EGKOAKEK_03835","MHLDJHJA_04072","CKEGPAKG_02048","FHGKKJNF_02937","PKILBCIH_03474","EJOKNHIB_03687"
"acuI","","putative acrylyl-CoA reductase AcuI",580,580,1,1,1964,NA,NA,"",974,974,974,"AIHABEGN_04565","JMHMHBON_04492","MOBEGOEH_04434","GDOIKAKM_04498","MPAHEGDA_04093","PEGBKDIG_04385","EDAOGEGO_04462","KOJFNNPD_04566","MLOHFGPA_03935","EGKOAKEK_04431","MHLDJHJA_04120","CKEGPAKG_04073","FHGKKJNF_03088","PKILBCIH_04451","EJOKNHIB_04611"
"argR_2","","Arginine repressor",580,580,1,1,1948,NA,NA,"",470,470,470,"AIHABEGN_04581","JMHMHBON_04508","MOBEGOEH_04418","GDOIKAKM_04514","MPAHEGDA_04109","PEGBKDIG_04369","EDAOGEGO_04446","KOJFNNPD_04582","MLOHFGPA_03919","EGKOAKEK_04447","MHLDJHJA_04136","CKEGPAKG_04057","FHGKKJNF_04529","PKILBCIH_04435","EJOKNHIB_04627"
"group_3277","","hypothetical protein",580,580,1,1,3682,NA,NA,"",335,335,335,"AIHABEGN_04494","JMHMHBON_04565","MOBEGOEH_04456","GDOIKAKM_04522","MPAHEGDA_00005","PEGBKDIG_04312","EDAOGEGO_04533","KOJFNNPD_04498","MLOHFGPA_04091","EGKOAKEK_04360","MHLDJHJA_04192","CKEGPAKG_04099","FHGKKJNF_02725","PKILBCIH_04522","EJOKNHIB_04585"
"group_3278","","hypothetical protein",580,580,1,1,3680,NA,NA,"",206,206,206,"AIHABEGN_04495","JMHMHBON_04564","MOBEGOEH_04457","GDOIKAKM_04523","MPAHEGDA_00006","PEGBKDIG_04313","EDAOGEGO_04532","KOJFNNPD_04497","MLOHFGPA_04090","EGKOAKEK_04361","MHLDJHJA_04191","CKEGPAKG_04100","FHGKKJNF_02724","PKILBCIH_04521","EJOKNHIB_04584"
"group_3279","","hypothetical protein",580,580,1,1,3679,NA,NA,"",275,275,275,"AIHABEGN_04496","JMHMHBON_04563","MOBEGOEH_04458","GDOIKAKM_04524","MPAHEGDA_00007","PEGBKDIG_04314","EDAOGEGO_04531","KOJFNNPD_04496","MLOHFGPA_04089","EGKOAKEK_04362","MHLDJHJA_04190","CKEGPAKG_04101","FHGKKJNF_02723","PKILBCIH_04520","EJOKNHIB_04583"
