"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","NDSU7","SRR7010294","SRR14766451","SRR15146546","SRR28323382","SRR23043676","SRR14766379","SRR5905513","SRR14766388","SRR6310053","SRR14766438","SRR23043674","SRR14766396","SRR28830416","SRR16297816"
"rhaR_6","","HTH-type transcriptional activator RhaR",580,580,1,1,2159,NA,NA,"",851,857,851,"IGPMGEKP_03231","FNDKDPDO_02222","JKFJINKE_03069","NAPOKNNJ_03964","KOLBENFC_04097","MKCMHNPK_04096","LAONLALK_03876","JLGLOGEO_03256","NAOOLHEA_02871","DNOEEKHJ_03396","EJBBKOOG_03874","HLOGJBDP_04148","OHGNPAHP_03819","KJPJOPGC_04221","IIHPGJAB_04075"
"cyoB","","Cytochrome bo(3) ubiquinol oxidase subunit 1",580,580,1,1,662,NA,NA,"",1991,1994,1991,"IGPMGEKP_01405","FNDKDPDO_00823","JKFJINKE_00474","NAPOKNNJ_02332","KOLBENFC_03260","MKCMHNPK_02862","LAONLALK_01562","JLGLOGEO_02469","NAOOLHEA_00386","DNOEEKHJ_02072","EJBBKOOG_00832","HLOGJBDP_03253","OHGNPAHP_03031","KJPJOPGC_02869","IIHPGJAB_03264"
"obg","","GTPase Obg",580,580,1,1,2596,NA,NA,"",1172,1184,1172,"IGPMGEKP_01629","FNDKDPDO_02157","JKFJINKE_00675","NAPOKNNJ_01296","KOLBENFC_00792","MKCMHNPK_00052","LAONLALK_01329","JLGLOGEO_03037","NAOOLHEA_02130","DNOEEKHJ_00051","EJBBKOOG_01707","HLOGJBDP_01368","OHGNPAHP_01003","KJPJOPGC_00618","IIHPGJAB_01360"
"ydhX","","putative ferredoxin-like protein YdhX",580,580,1,1,2087,NA,NA,"",671,680,671,"IGPMGEKP_00077","FNDKDPDO_03148","JKFJINKE_02086","NAPOKNNJ_02738","KOLBENFC_02261","MKCMHNPK_01520","LAONLALK_03256","JLGLOGEO_01771","NAOOLHEA_03674","DNOEEKHJ_01855","EJBBKOOG_03537","HLOGJBDP_01981","OHGNPAHP_01989","KJPJOPGC_01526","IIHPGJAB_02266"
"group_473","","hypothetical protein",580,580,1,1,4934,NA,NA,"",686,845,758,"IGPMGEKP_00647","FNDKDPDO_01142","JKFJINKE_01270","NAPOKNNJ_00541","KOLBENFC_00540","MKCMHNPK_01798","LAONLALK_01636","JLGLOGEO_00457","NAOOLHEA_03998","DNOEEKHJ_01285","EJBBKOOG_02534","HLOGJBDP_00204","OHGNPAHP_00748","KJPJOPGC_01806","IIHPGJAB_00203"
"ynfM_1","","Inner membrane transport protein YnfM",580,580,1,1,5148,NA,NA,"",257,1253,1249,"IGPMGEKP_00826","FNDKDPDO_01818","JKFJINKE_01730","NAPOKNNJ_00361","KOLBENFC_00360","MKCMHNPK_01978","LAONLALK_01966","JLGLOGEO_03478","NAOOLHEA_02537","DNOEEKHJ_01464","EJBBKOOG_00427","HLOGJBDP_00384","OHGNPAHP_00928","KJPJOPGC_01985","IIHPGJAB_00383"
"rhsB","","putative deoxyribonuclease RhsB",580,580,1,1,165,NA,NA,"",1664,4130,3681,"IGPMGEKP_01244","FNDKDPDO_04460","JKFJINKE_03781","NAPOKNNJ_02493","KOLBENFC_03099","MKCMHNPK_03023","LAONLALK_03786","JLGLOGEO_02250","NAOOLHEA_03843","DNOEEKHJ_01912","EJBBKOOG_04375","HLOGJBDP_03413","OHGNPAHP_02871","KJPJOPGC_03031","IIHPGJAB_03103"
"pgaB","","hypothetical protein",580,580,1,1,184,NA,NA,"",407,821,818,"IGPMGEKP_01261","FNDKDPDO_03896","JKFJINKE_03503","NAPOKNNJ_02476","KOLBENFC_03116","MKCMHNPK_03006","LAONLALK_02556","JLGLOGEO_02266","NAOOLHEA_00530","DNOEEKHJ_01928","EJBBKOOG_00688","HLOGJBDP_03397","OHGNPAHP_02887","KJPJOPGC_03014","IIHPGJAB_03119"
"group_525","","hypothetical protein",580,580,1,1,6102,NA,NA,"",344,488,478,"IGPMGEKP_00247","FNDKDPDO_01514","JKFJINKE_02261","NAPOKNNJ_02568","KOLBENFC_02091","MKCMHNPK_01351","LAONLALK_04630","JLGLOGEO_04374","NAOOLHEA_01470","DNOEEKHJ_01685","EJBBKOOG_01932","HLOGJBDP_02151","OHGNPAHP_01819","KJPJOPGC_01356","IIHPGJAB_02096"
"yjeM","","Inner membrane transporter YjeM",580,580,1,1,5990,NA,NA,"",1001,1502,1500,"IGPMGEKP_00140","FNDKDPDO_01407","JKFJINKE_00960","NAPOKNNJ_02675","KOLBENFC_02198","MKCMHNPK_01458","LAONLALK_01482","JLGLOGEO_01833","NAOOLHEA_01363","DNOEEKHJ_01792","EJBBKOOG_02039","HLOGJBDP_02044","OHGNPAHP_01926","KJPJOPGC_01463","IIHPGJAB_02203"
"group_530","","hypothetical protein",580,580,1,1,1915,NA,NA,"",611,1067,862,"IGPMGEKP_03966","FNDKDPDO_03586","JKFJINKE_03212","NAPOKNNJ_01907","KOLBENFC_02631","MKCMHNPK_02076","LAONLALK_02454","JLGLOGEO_00003","NAOOLHEA_03910","DNOEEKHJ_01008","EJBBKOOG_04461","HLOGJBDP_02687","OHGNPAHP_02140","KJPJOPGC_02301","IIHPGJAB_02635"
"group_532","","hypothetical protein",580,580,1,1,1890,NA,NA,"",326,1214,1210,"IGPMGEKP_02127","FNDKDPDO_03988","JKFJINKE_03712","NAPOKNNJ_01930","KOLBENFC_02608","MKCMHNPK_02099","LAONLALK_02542","JLGLOGEO_00026","NAOOLHEA_00270","DNOEEKHJ_00985","EJBBKOOG_04146","HLOGJBDP_02664","OHGNPAHP_02163","KJPJOPGC_02278","IIHPGJAB_02612"
"comEC","","hypothetical protein",580,580,1,1,4387,NA,NA,"",1619,2264,2260,"IGPMGEKP_02411","FNDKDPDO_03870","JKFJINKE_01175","NAPOKNNJ_01655","KOLBENFC_01586","MKCMHNPK_00846","LAONLALK_02363","JLGLOGEO_01513","NAOOLHEA_01766","DNOEEKHJ_02384","EJBBKOOG_02778","HLOGJBDP_01597","OHGNPAHP_00178","KJPJOPGC_00977","IIHPGJAB_01721"
"dacC","","D-alanyl-D-alanine carboxypeptidase DacC",580,580,1,1,4300,NA,NA,"",749,1202,1067,"IGPMGEKP_02489","FNDKDPDO_02739","JKFJINKE_03828","NAPOKNNJ_01733","KOLBENFC_01508","MKCMHNPK_00768","LAONLALK_03503","JLGLOGEO_01591","NAOOLHEA_01688","DNOEEKHJ_02306","EJBBKOOG_04243","HLOGJBDP_01519","OHGNPAHP_00100","KJPJOPGC_01055","IIHPGJAB_01799"
"radD","","Putative DNA repair helicase RadD",580,580,1,1,5965,NA,NA,"",1256,1760,1757,"IGPMGEKP_03889","FNDKDPDO_04054","JKFJINKE_03854","NAPOKNNJ_02828","KOLBENFC_03679","MKCMHNPK_03684","LAONLALK_04000","JLGLOGEO_01741","NAOOLHEA_01190","DNOEEKHJ_03125","EJBBKOOG_04215","HLOGJBDP_03462","OHGNPAHP_03518","KJPJOPGC_03417","IIHPGJAB_03412"
"group_583","","hypothetical protein",580,580,1,1,4637,NA,NA,"",878,1205,1204,"IGPMGEKP_02302","FNDKDPDO_00513","JKFJINKE_02894","NAPOKNNJ_01429","KOLBENFC_01812","MKCMHNPK_01072","LAONLALK_00949","JLGLOGEO_01938","NAOOLHEA_03726","DNOEEKHJ_03694","EJBBKOOG_02352","HLOGJBDP_01823","OHGNPAHP_00405","KJPJOPGC_00751","IIHPGJAB_01493"
"group_586","","hypothetical protein",580,580,1,1,4692,NA,NA,"",1220,1505,1495,"IGPMGEKP_02358","FNDKDPDO_00457","JKFJINKE_02358","NAPOKNNJ_01373","KOLBENFC_01868","MKCMHNPK_01128","LAONLALK_00893","JLGLOGEO_01994","NAOOLHEA_01144","DNOEEKHJ_03750","EJBBKOOG_02408","HLOGJBDP_01879","OHGNPAHP_00461","KJPJOPGC_00695","IIHPGJAB_01437"
"assT_5","","Arylsulfate sulfotransferase AssT",580,580,1,1,3280,NA,NA,"",1133,1823,1815,"IGPMGEKP_04469","FNDKDPDO_04550","JKFJINKE_03563","NAPOKNNJ_04080","KOLBENFC_04233","MKCMHNPK_04232","LAONLALK_04544","JLGLOGEO_03350","NAOOLHEA_03960","DNOEEKHJ_04130","EJBBKOOG_02875","HLOGJBDP_04284","OHGNPAHP_04296","KJPJOPGC_04315","IIHPGJAB_04285"
"group_606","","hypothetical protein",580,580,1,1,3668,NA,NA,"",110,305,300,"IGPMGEKP_04594","FNDKDPDO_03457","JKFJINKE_03148","NAPOKNNJ_04372","KOLBENFC_04518","MKCMHNPK_04507","LAONLALK_00849","JLGLOGEO_02038","NAOOLHEA_04205","DNOEEKHJ_04315","EJBBKOOG_04144","HLOGJBDP_04525","OHGNPAHP_00506","KJPJOPGC_04496","IIHPGJAB_04469"
"htpX","","Protease HtpX",580,580,1,1,4751,NA,NA,"",263,884,879,"IGPMGEKP_00473","FNDKDPDO_00401","JKFJINKE_01659","NAPOKNNJ_00714","KOLBENFC_00713","MKCMHNPK_01625","LAONLALK_04023","JLGLOGEO_04249","NAOOLHEA_01088","DNOEEKHJ_01111","EJBBKOOG_01352","HLOGJBDP_00030","OHGNPAHP_00574","KJPJOPGC_01632","IIHPGJAB_00029"
"treA","","Periplasmic trehalase",580,580,1,1,4800,NA,NA,"",1364,1697,1695,"IGPMGEKP_00520","FNDKDPDO_03300","JKFJINKE_01613","NAPOKNNJ_00668","KOLBENFC_00667","MKCMHNPK_01672","LAONLALK_03438","JLGLOGEO_04038","NAOOLHEA_01042","DNOEEKHJ_01158","EJBBKOOG_01306","HLOGJBDP_00077","OHGNPAHP_00621","KJPJOPGC_01679","IIHPGJAB_00076"
"pdeR","","Cyclic di-GMP phosphodiesterase PdeR",580,580,1,1,4899,NA,NA,"",1724,1982,1981,"IGPMGEKP_00615","FNDKDPDO_01174","JKFJINKE_01302","NAPOKNNJ_00573","KOLBENFC_00572","MKCMHNPK_01766","LAONLALK_01668","JLGLOGEO_00425","NAOOLHEA_03487","DNOEEKHJ_01253","EJBBKOOG_01210","HLOGJBDP_00172","OHGNPAHP_00716","KJPJOPGC_01774","IIHPGJAB_00171"
"ycjX","","putative protein YcjX",580,580,1,1,4918,NA,NA,"",1397,1397,1397,"IGPMGEKP_00632","FNDKDPDO_01157","JKFJINKE_01285","NAPOKNNJ_00556","KOLBENFC_00555","MKCMHNPK_01783","LAONLALK_01651","JLGLOGEO_00442","NAOOLHEA_04473","DNOEEKHJ_01270","EJBBKOOG_01193","HLOGJBDP_00189","OHGNPAHP_00733","KJPJOPGC_01791","IIHPGJAB_00188"
"group_662","","hypothetical protein",580,580,1,1,4932,NA,NA,"",377,1055,1053,"IGPMGEKP_00645","FNDKDPDO_01144","JKFJINKE_01272","NAPOKNNJ_00543","KOLBENFC_00542","MKCMHNPK_01796","LAONLALK_01638","JLGLOGEO_00455","NAOOLHEA_04486","DNOEEKHJ_01283","EJBBKOOG_01180","HLOGJBDP_00202","OHGNPAHP_00746","KJPJOPGC_01804","IIHPGJAB_00201"
"tehA","","Tellurite resistance protein TehA",580,580,1,1,5006,NA,NA,"",935,1013,1012,"IGPMGEKP_00709","FNDKDPDO_02915","JKFJINKE_03886","NAPOKNNJ_00479","KOLBENFC_00478","MKCMHNPK_01860","LAONLALK_02884","JLGLOGEO_00519","NAOOLHEA_03066","DNOEEKHJ_01347","EJBBKOOG_02472","HLOGJBDP_00266","OHGNPAHP_00810","KJPJOPGC_01868","IIHPGJAB_00265"
"ydfJ","","Putative transporter YdfJ",580,580,1,1,5121,NA,NA,"",1094,1379,1378,"IGPMGEKP_00804","FNDKDPDO_01796","JKFJINKE_01708","NAPOKNNJ_00383","KOLBENFC_00382","MKCMHNPK_01956","LAONLALK_01988","JLGLOGEO_03456","NAOOLHEA_02559","DNOEEKHJ_01442","EJBBKOOG_00405","HLOGJBDP_00362","OHGNPAHP_00906","KJPJOPGC_01963","IIHPGJAB_00361"
"dmsC_1","","Anaerobic dimethyl sulfoxide reductase chain C",580,580,1,1,5135,NA,NA,"",716,857,855,"IGPMGEKP_00816","FNDKDPDO_01808","JKFJINKE_01720","NAPOKNNJ_00371","KOLBENFC_00370","MKCMHNPK_01968","LAONLALK_01976","JLGLOGEO_03468","NAOOLHEA_02547","DNOEEKHJ_01454","EJBBKOOG_00417","HLOGJBDP_00374","OHGNPAHP_00918","KJPJOPGC_01975","IIHPGJAB_00373"
"aaeB_1","","p-hydroxybenzoic acid efflux pump subunit AaeB",580,580,1,1,5197,NA,NA,"",947,2039,2037,"IGPMGEKP_04362","FNDKDPDO_03773","JKFJINKE_02680","NAPOKNNJ_00316","KOLBENFC_00315","MKCMHNPK_03377","LAONLALK_00611","JLGLOGEO_01058","NAOOLHEA_00786","DNOEEKHJ_02819","EJBBKOOG_00472","HLOGJBDP_00429","OHGNPAHP_03186","KJPJOPGC_03088","IIHPGJAB_00428"
"sseC","","Secreted effector protein SseC",580,580,1,1,5239,NA,NA,"",326,1454,1446,"IGPMGEKP_04320","FNDKDPDO_04305","JKFJINKE_01831","NAPOKNNJ_00274","KOLBENFC_00273","MKCMHNPK_03335","LAONLALK_00569","JLGLOGEO_01100","NAOOLHEA_00828","DNOEEKHJ_02777","EJBBKOOG_00514","HLOGJBDP_00471","OHGNPAHP_03228","KJPJOPGC_03130","IIHPGJAB_00470"
"ycfS","","putative L,D-transpeptidase YcfS",580,580,1,1,5441,NA,NA,"",254,965,963,"IGPMGEKP_02658","FNDKDPDO_01866","JKFJINKE_04586","NAPOKNNJ_00083","KOLBENFC_00083","MKCMHNPK_03144","LAONLALK_02061","JLGLOGEO_03162","NAOOLHEA_04145","DNOEEKHJ_02586","EJBBKOOG_02559","HLOGJBDP_00662","OHGNPAHP_03419","KJPJOPGC_03321","IIHPGJAB_00661"
"mdoC","","Glucans biosynthesis protein C",580,580,1,1,5513,NA,NA,"",512,1154,1152,"IGPMGEKP_02725","FNDKDPDO_01933","JKFJINKE_04401","NAPOKNNJ_00016","KOLBENFC_00016","MKCMHNPK_03077","LAONLALK_02128","JLGLOGEO_03095","NAOOLHEA_03170","DNOEEKHJ_02519","EJBBKOOG_02626","HLOGJBDP_00729","OHGNPAHP_03486","KJPJOPGC_03388","IIHPGJAB_00728"
"ghrA","","Glyoxylate/hydroxypyruvate reductase A",580,580,1,1,5527,NA,NA,"",701,938,937,"IGPMGEKP_02739","FNDKDPDO_04519","JKFJINKE_04501","NAPOKNNJ_00002","KOLBENFC_00002","MKCMHNPK_03063","LAONLALK_04558","JLGLOGEO_04569","NAOOLHEA_04590","DNOEEKHJ_04676","EJBBKOOG_04595","HLOGJBDP_00743","OHGNPAHP_03500","KJPJOPGC_03402","IIHPGJAB_00742"
"smc","","Chromosome partition protein Smc",580,580,1,1,3043,NA,NA,"",1739,2807,2805,"IGPMGEKP_03664","FNDKDPDO_03664","JKFJINKE_03488","NAPOKNNJ_04257","KOLBENFC_01375","MKCMHNPK_00634","LAONLALK_02957","JLGLOGEO_02711","NAOOLHEA_00545","DNOEEKHJ_00634","EJBBKOOG_00035","HLOGJBDP_00786","OHGNPAHP_01586","KJPJOPGC_00035","IIHPGJAB_00778"
"norV_1","","Anaerobic nitric oxide reductase flavorubredoxin",580,580,1,1,3170,NA,NA,"",1304,1439,1438,"IGPMGEKP_02857","FNDKDPDO_00278","JKFJINKE_00304","NAPOKNNJ_00830","KOLBENFC_01258","MKCMHNPK_00518","LAONLALK_00746","JLGLOGEO_00995","NAOOLHEA_00661","DNOEEKHJ_00518","EJBBKOOG_00151","HLOGJBDP_00902","OHGNPAHP_01470","KJPJOPGC_00151","IIHPGJAB_00894"
"sptP","","Secreted effector protein SptP",580,580,1,1,3208,NA,NA,"",161,1607,1599,"IGPMGEKP_02895","FNDKDPDO_00316","JKFJINKE_00266","NAPOKNNJ_00868","KOLBENFC_01220","MKCMHNPK_00480","LAONLALK_00708","JLGLOGEO_00957","NAOOLHEA_00699","DNOEEKHJ_00480","EJBBKOOG_00189","HLOGJBDP_00940","OHGNPAHP_01432","KJPJOPGC_00189","IIHPGJAB_00932"
"dlsT_1","","putative serine transporter",580,589,1.02,1,2658,NA,NA,"",176,1331,1130,"IGPMGEKP_01687","FNDKDPDO_03064","JKFJINKE_02460	JKFJINKE_02459","NAPOKNNJ_01238","KOLBENFC_00850","MKCMHNPK_00110","LAONLALK_01271","JLGLOGEO_03936","NAOOLHEA_02072","DNOEEKHJ_00110","EJBBKOOG_01649","HLOGJBDP_01310","OHGNPAHP_01061","KJPJOPGC_00560","IIHPGJAB_01302"
"group_778","","hypothetical protein",580,580,1,1,2624,NA,NA,"",470,878,877,"IGPMGEKP_01656","FNDKDPDO_02130","JKFJINKE_00702","NAPOKNNJ_01269","KOLBENFC_00819","MKCMHNPK_00079","LAONLALK_01302","JLGLOGEO_03010","NAOOLHEA_02103","DNOEEKHJ_00078","EJBBKOOG_01680","HLOGJBDP_01341","OHGNPAHP_01030","KJPJOPGC_00591","IIHPGJAB_01333"
"mltD","","Membrane-bound lytic murein transglycosylase D",580,580,1,1,135,NA,NA,"",890,1220,1219,"IGPMGEKP_01215","FNDKDPDO_04399","JKFJINKE_04347","NAPOKNNJ_02522","KOLBENFC_03070","MKCMHNPK_03052","LAONLALK_03757","JLGLOGEO_02221","NAOOLHEA_03814","DNOEEKHJ_01883","EJBBKOOG_04539","HLOGJBDP_03442","OHGNPAHP_02842","KJPJOPGC_03060","IIHPGJAB_03074"
"panE_2","","2-dehydropantoate 2-reductase",580,581,1.01,1,684,NA,NA,"",362,911,599,"IGPMGEKP_01395","FNDKDPDO_00813","JKFJINKE_00482","NAPOKNNJ_02342","KOLBENFC_03250","MKCMHNPK_02872","LAONLALK_01572","JLGLOGEO_02459","NAOOLHEA_00396","DNOEEKHJ_02062","EJBBKOOG_00822","HLOGJBDP_03263","OHGNPAHP_03021","KJPJOPGC_02879","IIHPGJAB_03254"
"cstA","","Peptide transporter CstA",580,580,1,1,410,NA,NA,"",1706,2105,2104,"IGPMGEKP_03524","FNDKDPDO_01090","JKFJINKE_01770","NAPOKNNJ_03510","KOLBENFC_04044","MKCMHNPK_03926","LAONLALK_03529","JLGLOGEO_02108","NAOOLHEA_02402","DNOEEKHJ_03449","EJBBKOOG_01538","HLOGJBDP_03978","OHGNPAHP_04055","KJPJOPGC_03941","IIHPGJAB_04022"
"ybdO_1","","putative HTH-type transcriptional regulator YbdO",580,580,1,1,49,NA,NA,"",863,947,946,"IGPMGEKP_00403","FNDKDPDO_02494","JKFJINKE_03445","NAPOKNNJ_04032","KOLBENFC_01935","MKCMHNPK_01195","LAONLALK_01241","JLGLOGEO_01307","NAOOLHEA_02700","DNOEEKHJ_01529","EJBBKOOG_02275","HLOGJBDP_02307","OHGNPAHP_01662","KJPJOPGC_01199","IIHPGJAB_01940"
"yjiK_2","","putative protein YjiK",580,580,1,1,6136,NA,NA,"",641,848,642,"IGPMGEKP_00279","FNDKDPDO_03825","JKFJINKE_04139","NAPOKNNJ_02536","KOLBENFC_02059","MKCMHNPK_01319","LAONLALK_01116","JLGLOGEO_01431","NAOOLHEA_03857","DNOEEKHJ_01653","EJBBKOOG_04023","HLOGJBDP_02183","OHGNPAHP_01787","KJPJOPGC_01324","IIHPGJAB_02064"
"rnr","","Ribonuclease R",580,580,1,1,6014,NA,NA,"",296,2438,2430,"IGPMGEKP_00163","FNDKDPDO_01430","JKFJINKE_00937","NAPOKNNJ_02652","KOLBENFC_02175","MKCMHNPK_01435","LAONLALK_01459","JLGLOGEO_01856","NAOOLHEA_01386","DNOEEKHJ_01769","EJBBKOOG_02016","HLOGJBDP_02067","OHGNPAHP_01903","KJPJOPGC_01440","IIHPGJAB_02180"
"fucP_2","","L-fucose-proton symporter",580,580,1,1,1458,NA,NA,"",1061,1316,1315,"IGPMGEKP_04020","FNDKDPDO_03356","JKFJINKE_02941","NAPOKNNJ_01853","KOLBENFC_02685","MKCMHNPK_02022","LAONLALK_02400","JLGLOGEO_03522","","DNOEEKHJ_01062","EJBBKOOG_03105","HLOGJBDP_02741","OHGNPAHP_02086","KJPJOPGC_02355","IIHPGJAB_02689"
"pdeK","","putative cyclic di-GMP phosphodiesterase PdeK",580,580,1,1,1780,NA,NA,"",1478,2006,2005,"IGPMGEKP_02027","FNDKDPDO_00111","JKFJINKE_00169","NAPOKNNJ_02030","KOLBENFC_02507","MKCMHNPK_02200","LAONLALK_00403","JLGLOGEO_00127","NAOOLHEA_00169","DNOEEKHJ_00884","EJBBKOOG_01101","HLOGJBDP_02564","OHGNPAHP_02263","KJPJOPGC_02177","IIHPGJAB_02511"
"group_960","","hypothetical protein",580,580,1,1,4323,NA,NA,"",209,320,319,"IGPMGEKP_02468","FNDKDPDO_02718","JKFJINKE_02284","NAPOKNNJ_01712","KOLBENFC_01529","MKCMHNPK_00789","LAONLALK_02306","JLGLOGEO_01570","NAOOLHEA_01709","DNOEEKHJ_02327","EJBBKOOG_02721","HLOGJBDP_01540","OHGNPAHP_00121","KJPJOPGC_01034","IIHPGJAB_01778"
"ybiO","","Moderate conductance mechanosensitive channel YbiO",580,580,1,1,4255,NA,NA,"",1733,2222,2206,"IGPMGEKP_02530","FNDKDPDO_02958","JKFJINKE_01473","NAPOKNNJ_01774","KOLBENFC_01467","MKCMHNPK_00727","LAONLALK_02752","JLGLOGEO_03586","NAOOLHEA_03246","DNOEEKHJ_02265","EJBBKOOG_03169","HLOGJBDP_01478","OHGNPAHP_00059","KJPJOPGC_01099","IIHPGJAB_01840"
"rhlE","","ATP-dependent RNA helicase RhlE",580,580,1,1,4249,NA,NA,"",929,1361,1358,"IGPMGEKP_02536","FNDKDPDO_02964","JKFJINKE_01479","NAPOKNNJ_01780","KOLBENFC_01461","MKCMHNPK_00721","LAONLALK_02746","JLGLOGEO_03592","NAOOLHEA_03252","DNOEEKHJ_02259","EJBBKOOG_03175","HLOGJBDP_01472","OHGNPAHP_00053","KJPJOPGC_01105","IIHPGJAB_01846"
"hutH","","Histidine ammonia-lyase",580,580,1,1,4219,NA,NA,"",881,1520,1518,"IGPMGEKP_02565","FNDKDPDO_02993","JKFJINKE_01508","NAPOKNNJ_01809","KOLBENFC_01432","MKCMHNPK_00692","LAONLALK_02717","JLGLOGEO_03621","NAOOLHEA_03281","DNOEEKHJ_02230","EJBBKOOG_03204","HLOGJBDP_01443","OHGNPAHP_00024","KJPJOPGC_01134","IIHPGJAB_01875"
"hutG","","Formimidoylglutamase",580,580,1,1,4216,NA,NA,"",758,941,940,"IGPMGEKP_02568","FNDKDPDO_02996","JKFJINKE_01511","NAPOKNNJ_01812","KOLBENFC_01429","MKCMHNPK_00689","LAONLALK_02714","JLGLOGEO_03624","NAOOLHEA_03284","DNOEEKHJ_02227","EJBBKOOG_03207","HLOGJBDP_01440","OHGNPAHP_00021","KJPJOPGC_01137","IIHPGJAB_01878"
"group_999","","hypothetical protein",580,580,1,1,5945,NA,NA,"",797,1805,1802,"IGPMGEKP_03896","FNDKDPDO_04061","JKFJINKE_03847","NAPOKNNJ_02835","KOLBENFC_03672","MKCMHNPK_03677","LAONLALK_04007","JLGLOGEO_01734","NAOOLHEA_01197","DNOEEKHJ_03132","EJBBKOOG_04225","HLOGJBDP_03469","OHGNPAHP_03525","KJPJOPGC_03424","IIHPGJAB_03419"
"tyrP","","Tyrosine-specific transport protein",579,579,1,1,4654,NA,NA,"",593,1268,1266,"IGPMGEKP_02320","FNDKDPDO_00495","JKFJINKE_02912","NAPOKNNJ_01411","KOLBENFC_01830","MKCMHNPK_01090","LAONLALK_00931","JLGLOGEO_01956","NAOOLHEA_03744","DNOEEKHJ_03712","EJBBKOOG_02370","HLOGJBDP_01841","OHGNPAHP_00423","KJPJOPGC_00733","IIHPGJAB_01475"
"glyA_2","","Serine hydroxymethyltransferase",579,579,1,1,2174,NA,NA,"",908,1238,1237,"IGPMGEKP_03245","FNDKDPDO_02236","JKFJINKE_03055","NAPOKNNJ_03950","KOLBENFC_04111","MKCMHNPK_04110","LAONLALK_03890","JLGLOGEO_03242","NAOOLHEA_02857","DNOEEKHJ_03382","EJBBKOOG_03888","HLOGJBDP_04162","OHGNPAHP_03833","KJPJOPGC_04207","IIHPGJAB_04089"
"gppA","","Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase",579,579,1,1,3272,NA,NA,"",1349,1481,1480,"IGPMGEKP_04533","FNDKDPDO_02762","JKFJINKE_02524","NAPOKNNJ_04144","KOLBENFC_04297","MKCMHNPK_04296","LAONLALK_03223","JLGLOGEO_03286","NAOOLHEA_03610","DNOEEKHJ_04066","EJBBKOOG_02811","HLOGJBDP_04348","OHGNPAHP_04361","KJPJOPGC_04251","IIHPGJAB_04221"
"esiB_4","","hypothetical protein",579,579,1,1,5668,NA,NA,"",407,2168,2160,"IGPMGEKP_02836","FNDKDPDO_04485","JKFJINKE_02162","NAPOKNNJ_03050","KOLBENFC_03458","MKCMHNPK_03463","LAONLALK_04448","JLGLOGEO_03704","NAOOLHEA_02893","DNOEEKHJ_03969","EJBBKOOG_03241","HLOGJBDP_03684","OHGNPAHP_03740","KJPJOPGC_03639","IIHPGJAB_03635"
"group_1096","","hypothetical protein",579,579,1,1,1564,NA,NA,"",614,1124,1123,"IGPMGEKP_04763","FNDKDPDO_02484","JKFJINKE_03928","NAPOKNNJ_04521","KOLBENFC_04635","MKCMHNPK_04636","LAONLALK_04073","JLGLOGEO_00336","NAOOLHEA_04212","DNOEEKHJ_00675","EJBBKOOG_04330","HLOGJBDP_02355","OHGNPAHP_02472","KJPJOPGC_04645","IIHPGJAB_04575"
"etfA","","Electron transfer flavoprotein subunit alpha",579,579,1,1,4290,NA,NA,"",743,1004,958,"IGPMGEKP_02499","FNDKDPDO_04180","JKFJINKE_03838","NAPOKNNJ_01743","KOLBENFC_01498","MKCMHNPK_00758","LAONLALK_03493","JLGLOGEO_01601","NAOOLHEA_01678","DNOEEKHJ_02296","EJBBKOOG_04233","HLOGJBDP_01509","OHGNPAHP_00090","KJPJOPGC_01065","IIHPGJAB_01809"
"ftsI_1","","Peptidoglycan D,D-transpeptidase FtsI",579,579,1,1,4760,NA,NA,"",377,1745,1742,"IGPMGEKP_00481","FNDKDPDO_00394","JKFJINKE_01652","NAPOKNNJ_00707","KOLBENFC_00706","MKCMHNPK_01633","LAONLALK_04016","JLGLOGEO_04257","NAOOLHEA_01081","DNOEEKHJ_01119","EJBBKOOG_01345","HLOGJBDP_00038","OHGNPAHP_00582","KJPJOPGC_01640","IIHPGJAB_00037"
"manY","","PTS system mannose-specific EIIC component",579,579,1,1,4766,NA,NA,"",356,800,799,"IGPMGEKP_00486","FNDKDPDO_03334","JKFJINKE_01647","NAPOKNNJ_00702","KOLBENFC_00701","MKCMHNPK_01638","LAONLALK_03472","JLGLOGEO_04004","NAOOLHEA_01076","DNOEEKHJ_01124","EJBBKOOG_01340","HLOGJBDP_00043","OHGNPAHP_00587","KJPJOPGC_01645","IIHPGJAB_00042"
"steC","","Secreted effector kinase SteC",579,579,1,1,4903,NA,NA,"",977,1373,1355,"IGPMGEKP_00619","FNDKDPDO_01170","JKFJINKE_01298","NAPOKNNJ_00569","KOLBENFC_00568","MKCMHNPK_01770","LAONLALK_01664","JLGLOGEO_00429","NAOOLHEA_03483","DNOEEKHJ_01257","EJBBKOOG_01206","HLOGJBDP_00176","OHGNPAHP_00720","KJPJOPGC_01778","IIHPGJAB_00175"
