"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR7010294","SRR5905016","SRR14766362","SRR18233382","SRR2911768","SRR14766451","SRR9017024","SRR14766433","SRR5905275","SRR14766368","SRR18233388","SRR1461785","NDSU16","SRR6308366","SRR14766393"
"tdcC","","Threonine/serine transporter TdcC",580,580,1,1,2653,NA,NA,"",962,1331,1330,"FNDKDPDO_03069","BIBHBEME_04170","ADMPKBAP_00564","GMDHGEDP_00217","HFBCCMPJ_00812","JKFJINKE_00728","HFHLPAEB_00926","JOCLDNKJ_02004","MIPDHJCF_00706","DLDIJGFH_02779","ACOJFAEA_00105","JAFODMFN_00106","PJHKJHDN_01310","ABOIEABI_02522","FFKIDJGC_04462"
"caf1M_2","","Chaperone protein caf1M",580,580,1,1,181,NA,NA,"",512,644,512,"FNDKDPDO_03893","BIBHBEME_02104","ADMPKBAP_03123","GMDHGEDP_00652","HFBCCMPJ_00049","JKFJINKE_03500","HFHLPAEB_01642","JOCLDNKJ_02999","MIPDHJCF_02717","DLDIJGFH_03494","ACOJFAEA_02967","JAFODMFN_03086","PJHKJHDN_02185","ABOIEABI_01383","FFKIDJGC_03384"
"pepD","","Cytosol non-specific dipeptidase",580,580,1,1,812,NA,NA,"",770,1457,1455,"FNDKDPDO_03909","BIBHBEME_02120","ADMPKBAP_03139","GMDHGEDP_00668","HFBCCMPJ_00065","JKFJINKE_03516","HFHLPAEB_01658","JOCLDNKJ_02983","MIPDHJCF_02733","DLDIJGFH_03478","ACOJFAEA_02951","JAFODMFN_03102","PJHKJHDN_02201","ABOIEABI_01399","FFKIDJGC_03400"
"gpt","","Xanthine phosphoribosyltransferase",580,580,1,1,811,NA,NA,"",428,458,457,"FNDKDPDO_03910","BIBHBEME_02121","ADMPKBAP_03140","GMDHGEDP_00669","HFBCCMPJ_00066","JKFJINKE_03517","HFHLPAEB_01659","JOCLDNKJ_02982","MIPDHJCF_02734","DLDIJGFH_03477","ACOJFAEA_02950","JAFODMFN_03103","PJHKJHDN_02202","ABOIEABI_01400","FFKIDJGC_03401"
"sfaA","","S-fimbrial protein subunit SfaA",580,580,1,1,786,NA,NA,"",476,536,535,"FNDKDPDO_00718","BIBHBEME_02146","ADMPKBAP_03165","GMDHGEDP_00694","HFBCCMPJ_00091","JKFJINKE_03014","HFHLPAEB_01684","JOCLDNKJ_02957","MIPDHJCF_02759","DLDIJGFH_03452","ACOJFAEA_02925","JAFODMFN_03128","PJHKJHDN_02227","ABOIEABI_01425","FFKIDJGC_00192"
"mak","","Fructokinase",580,580,1,1,728,NA,NA,"",908,935,908,"FNDKDPDO_00772","BIBHBEME_01088","ADMPKBAP_03219","GMDHGEDP_00748","HFBCCMPJ_00145","JKFJINKE_00523","HFHLPAEB_01738","JOCLDNKJ_01104","MIPDHJCF_02813","DLDIJGFH_03398","ACOJFAEA_02871","JAFODMFN_03182","PJHKJHDN_02281","ABOIEABI_01480","FFKIDJGC_00138"
"sbcC","","Nuclease SbcCD subunit C",580,580,1,1,726,NA,NA,"",1433,3140,3137,"FNDKDPDO_00774","BIBHBEME_01090","ADMPKBAP_03221","GMDHGEDP_00750","HFBCCMPJ_00147","JKFJINKE_00521","HFHLPAEB_01740","JOCLDNKJ_01106","MIPDHJCF_02815","DLDIJGFH_03396","ACOJFAEA_02869","JAFODMFN_03184","PJHKJHDN_02283","ABOIEABI_01482","FFKIDJGC_00136"
"group_1361","","hypothetical protein",580,580,1,1,706,NA,NA,"",107,263,262,"FNDKDPDO_00791","BIBHBEME_01107","ADMPKBAP_03238","GMDHGEDP_00767","HFBCCMPJ_00164","JKFJINKE_00504","HFHLPAEB_01757","JOCLDNKJ_01123","MIPDHJCF_02832","DLDIJGFH_03379","ACOJFAEA_02852","JAFODMFN_03201","PJHKJHDN_02300","ABOIEABI_01499","FFKIDJGC_00119"
"cyoA","","Cytochrome bo(3) ubiquinol oxidase subunit 2",580,580,1,1,661,NA,NA,"",191,956,954,"FNDKDPDO_00824","BIBHBEME_01140","ADMPKBAP_03271","GMDHGEDP_00800","HFBCCMPJ_00197","JKFJINKE_00473","HFHLPAEB_01790","JOCLDNKJ_01156","MIPDHJCF_02865","DLDIJGFH_03346","ACOJFAEA_02819","JAFODMFN_03232","PJHKJHDN_02333","ABOIEABI_01532","FFKIDJGC_00086"
"fes_2","","Enterochelin esterase",580,580,1,1,425,NA,NA,"",1010,1214,1210,"FNDKDPDO_01104","BIBHBEME_00946","ADMPKBAP_03633","GMDHGEDP_02826","HFBCCMPJ_01936","JKFJINKE_01784","HFHLPAEB_02992","JOCLDNKJ_04370","MIPDHJCF_03085","DLDIJGFH_03849","ACOJFAEA_03847","JAFODMFN_03306","PJHKJHDN_03438","ABOIEABI_02824","FFKIDJGC_04533"
"ybdM","","putative protein YbdM",580,580,1,1,405,NA,NA,"",218,617,616,"FNDKDPDO_01085","BIBHBEME_00927","ADMPKBAP_03652","GMDHGEDP_02807","HFBCCMPJ_01955","JKFJINKE_01765","HFHLPAEB_03011","JOCLDNKJ_01661","MIPDHJCF_03066","DLDIJGFH_03868","ACOJFAEA_03866","JAFODMFN_03325","PJHKJHDN_03457","ABOIEABI_02843","FFKIDJGC_04015"
"glnS","","Glutamine--tRNA ligase",580,580,1,1,318,NA,NA,"",1667,1667,1667,"FNDKDPDO_01001","BIBHBEME_00843","ADMPKBAP_03736","GMDHGEDP_02723","HFBCCMPJ_02039","JKFJINKE_02626","HFHLPAEB_03095","JOCLDNKJ_01745","MIPDHJCF_02982","DLDIJGFH_03952","ACOJFAEA_03950","JAFODMFN_03409","PJHKJHDN_03541","ABOIEABI_02926","FFKIDJGC_01365"
"group_1416","","hypothetical protein",580,580,1,1,6179,NA,NA,"",203,287,285,"FNDKDPDO_02577","BIBHBEME_01845","ADMPKBAP_00793","GMDHGEDP_03689","HFBCCMPJ_02249","JKFJINKE_04014","HFHLPAEB_03475","JOCLDNKJ_02297","MIPDHJCF_03235","DLDIJGFH_00320","ACOJFAEA_01237","JAFODMFN_01475","PJHKJHDN_03346","ABOIEABI_03193","FFKIDJGC_00636"
"group_1423","","hypothetical protein",580,580,1,1,6134,NA,NA,"",653,665,653,"FNDKDPDO_03827","BIBHBEME_03873","ADMPKBAP_00836","GMDHGEDP_04302","HFBCCMPJ_03942","JKFJINKE_04137","HFHLPAEB_03519","JOCLDNKJ_02254","MIPDHJCF_03278","DLDIJGFH_00277","ACOJFAEA_01280","JAFODMFN_01431","PJHKJHDN_03389","ABOIEABI_04354","FFKIDJGC_02958"
"miaA","","tRNA dimethylallyltransferase",580,580,1,1,6002,NA,NA,"",905,950,949,"FNDKDPDO_01422","BIBHBEME_01610","ADMPKBAP_00958","GMDHGEDP_01691","HFBCCMPJ_01079","JKFJINKE_00945","HFHLPAEB_03784","JOCLDNKJ_02758","MIPDHJCF_01959","DLDIJGFH_00155","ACOJFAEA_01402","JAFODMFN_01309","PJHKJHDN_02621","ABOIEABI_01756","FFKIDJGC_03156"
"artJ_2","","ABC transporter arginine-binding protein 1",580,580,1,1,5996,NA,NA,"",719,740,739,"FNDKDPDO_01413","BIBHBEME_01619","ADMPKBAP_00967","GMDHGEDP_01700","HFBCCMPJ_01070","JKFJINKE_00954","HFHLPAEB_03792","JOCLDNKJ_02767","MIPDHJCF_01968","DLDIJGFH_00146","ACOJFAEA_01411","JAFODMFN_01300","PJHKJHDN_02612","ABOIEABI_01765","FFKIDJGC_03165"
"mscM","","Miniconductance mechanosensitive channel MscM",580,580,1,1,5992,NA,NA,"",617,3326,3321,"FNDKDPDO_01409","BIBHBEME_01623","ADMPKBAP_00971","GMDHGEDP_01704","HFBCCMPJ_01066","JKFJINKE_00958","HFHLPAEB_03796","JOCLDNKJ_02771","MIPDHJCF_01972","DLDIJGFH_00142","ACOJFAEA_01415","JAFODMFN_01296","PJHKJHDN_02608","ABOIEABI_01769","FFKIDJGC_03169"
"group_1442","","hypothetical protein",580,580,1,1,5977,NA,NA,"",782,857,856,"FNDKDPDO_01395","BIBHBEME_01636","ADMPKBAP_00985","GMDHGEDP_01718","HFBCCMPJ_01052","JKFJINKE_00972","HFHLPAEB_03810","JOCLDNKJ_02785","MIPDHJCF_01985","DLDIJGFH_00128","ACOJFAEA_01429","JAFODMFN_01282","PJHKJHDN_02594","ABOIEABI_01783","FFKIDJGC_04233"
"groL","","60 kDa chaperonin",580,580,1,1,5975,NA,NA,"",308,1646,1643,"FNDKDPDO_01393","BIBHBEME_01638","ADMPKBAP_00987","GMDHGEDP_01720","HFBCCMPJ_01050","JKFJINKE_00974","HFHLPAEB_03812","JOCLDNKJ_02787","MIPDHJCF_01987","DLDIJGFH_00126","ACOJFAEA_01431","JAFODMFN_01280","PJHKJHDN_02592","ABOIEABI_01785","FFKIDJGC_04235"
"yjeH","","L-methionine/branched-chain amino acid exporter YjeH",580,580,1,1,5972,NA,NA,"",1241,1310,1262,"FNDKDPDO_01391","BIBHBEME_01640","ADMPKBAP_00989","GMDHGEDP_01722","HFBCCMPJ_01048","JKFJINKE_00976","HFHLPAEB_03814","JOCLDNKJ_02789","MIPDHJCF_01989","DLDIJGFH_00124","ACOJFAEA_01433","JAFODMFN_01278","PJHKJHDN_02590","ABOIEABI_01787","FFKIDJGC_04237"
"cidA","","Holin-like protein CidA",580,580,1,1,2078,NA,NA,"",263,410,409,"FNDKDPDO_03141","BIBHBEME_03236","ADMPKBAP_01043","GMDHGEDP_01776","HFBCCMPJ_03331","JKFJINKE_02093","HFHLPAEB_03868","JOCLDNKJ_03967","MIPDHJCF_02043","DLDIJGFH_00070","ACOJFAEA_01487","JAFODMFN_01224","PJHKJHDN_02536","ABOIEABI_01841","FFKIDJGC_02490"
"group_1456","","hypothetical protein",580,580,1,1,2027,NA,NA,"",245,254,245,"FNDKDPDO_03637","BIBHBEME_03830","ADMPKBAP_01091","GMDHGEDP_03835","HFBCCMPJ_03287","JKFJINKE_03357","HFHLPAEB_03916","JOCLDNKJ_03407","MIPDHJCF_02091","DLDIJGFH_00022","ACOJFAEA_01534","JAFODMFN_01176","PJHKJHDN_02488","ABOIEABI_01889","FFKIDJGC_04468"
"mshA_1","","D-inositol-3-phosphate glycosyltransferase",580,580,1,1,1891,NA,NA,"",863,1145,1136,"FNDKDPDO_03989","BIBHBEME_04176","ADMPKBAP_01557","GMDHGEDP_02901","HFBCCMPJ_01289","JKFJINKE_03713","HFHLPAEB_01323","JOCLDNKJ_00004","MIPDHJCF_01264","DLDIJGFH_01533","ACOJFAEA_02233","JAFODMFN_02096","PJHKJHDN_01682","ABOIEABI_00097","FFKIDJGC_03441"
"yiaJ","","DNA-binding transcriptional repressor YiaJ",580,580,1,1,1840,NA,NA,"",242,800,799,"FNDKDPDO_00165","BIBHBEME_00244","ADMPKBAP_01604","GMDHGEDP_02948","","JKFJINKE_02586","HFHLPAEB_01370","JOCLDNKJ_00051","MIPDHJCF_01311","DLDIJGFH_01486","ACOJFAEA_02186","JAFODMFN_02143","PJHKJHDN_01635","ABOIEABI_00144","FFKIDJGC_02434"
"group_1476","","hypothetical protein",580,580,1,1,1831,NA,NA,"",215,353,352,"FNDKDPDO_00157","BIBHBEME_00252","ADMPKBAP_01612","GMDHGEDP_02956","","JKFJINKE_02578","HFHLPAEB_01378","JOCLDNKJ_00059","MIPDHJCF_01319","DLDIJGFH_01478","ACOJFAEA_02178","JAFODMFN_02151","PJHKJHDN_01627","ABOIEABI_00152","FFKIDJGC_02426"
"group_1477","","hypothetical protein",580,580,1,1,1820,NA,NA,"",290,332,331,"FNDKDPDO_00147","BIBHBEME_00262","ADMPKBAP_01623","GMDHGEDP_02967","","JKFJINKE_02568","HFHLPAEB_01389","JOCLDNKJ_00070","MIPDHJCF_01329","DLDIJGFH_01467","ACOJFAEA_02167","JAFODMFN_02162","PJHKJHDN_01617","ABOIEABI_00162","FFKIDJGC_02415"
"group_1478","","hypothetical protein",580,580,1,1,1819,NA,NA,"",695,710,709,"FNDKDPDO_00146","BIBHBEME_00263","ADMPKBAP_01624","GMDHGEDP_02968","","JKFJINKE_02567","HFHLPAEB_01390","JOCLDNKJ_00071","MIPDHJCF_01330","DLDIJGFH_01466","ACOJFAEA_02166","JAFODMFN_02163","PJHKJHDN_01616","ABOIEABI_00163","FFKIDJGC_02414"
"group_1479","","hypothetical protein",580,580,1,1,1806,NA,NA,"",2234,2297,2243,"FNDKDPDO_00135","BIBHBEME_00274","ADMPKBAP_01635","GMDHGEDP_01595","","JKFJINKE_00193","HFHLPAEB_01401","JOCLDNKJ_00082","MIPDHJCF_01341","DLDIJGFH_01455","ACOJFAEA_02155","JAFODMFN_02174","PJHKJHDN_01605","ABOIEABI_00174","FFKIDJGC_00723"
"pucK","","Uric acid permease PucK",580,580,1,1,1799,NA,NA,"",104,1325,1322,"FNDKDPDO_00128","BIBHBEME_00281","ADMPKBAP_01642","GMDHGEDP_01588","","JKFJINKE_00186","HFHLPAEB_01408","JOCLDNKJ_00089","MIPDHJCF_01348","DLDIJGFH_01448","ACOJFAEA_02148","JAFODMFN_02181","PJHKJHDN_01598","ABOIEABI_00181","FFKIDJGC_00730"
"bcsE","","Cyclic di-GMP binding protein BcsE",580,580,1,1,1788,NA,NA,"",1445,1559,1556,"FNDKDPDO_00118","BIBHBEME_00291","ADMPKBAP_01652","GMDHGEDP_01578","","JKFJINKE_00176","HFHLPAEB_01418","JOCLDNKJ_00100","MIPDHJCF_01358","DLDIJGFH_01438","ACOJFAEA_02138","JAFODMFN_02191","PJHKJHDN_01588","ABOIEABI_00191","FFKIDJGC_00740"
"eco","","Ecotin",580,580,1,1,3744,NA,NA,"",494,506,505,"FNDKDPDO_04475","BIBHBEME_04480","ADMPKBAP_02763","GMDHGEDP_02572","HFBCCMPJ_04429","JKFJINKE_03250","HFHLPAEB_02268","JOCLDNKJ_04453","MIPDHJCF_01159","DLDIJGFH_01979","ACOJFAEA_02679","JAFODMFN_02718","PJHKJHDN_02127","ABOIEABI_01368","FFKIDJGC_04297"
"apbE","","FAD:protein FMN transferase",580,580,1,1,3748,NA,NA,"",575,1052,1051,"FNDKDPDO_04479","BIBHBEME_04476","ADMPKBAP_02759","GMDHGEDP_02576","HFBCCMPJ_04433","JKFJINKE_03246","HFHLPAEB_02272","JOCLDNKJ_04449","MIPDHJCF_01155","DLDIJGFH_01975","ACOJFAEA_02675","JAFODMFN_02714","PJHKJHDN_02123","ABOIEABI_01364","FFKIDJGC_04293"
"nuoG","","NADH-quinone oxidoreductase subunit G",580,580,1,1,3878,NA,NA,"",794,2726,2722,"FNDKDPDO_01664","BIBHBEME_02984","ADMPKBAP_02703","GMDHGEDP_02632","HFBCCMPJ_00672","JKFJINKE_01038","HFHLPAEB_02328","JOCLDNKJ_04099","MIPDHJCF_01099","DLDIJGFH_01919","ACOJFAEA_02619","JAFODMFN_02656","PJHKJHDN_02067","ABOIEABI_01308","FFKIDJGC_00394"
"hisM","","Histidine transport system permease protein HisM",580,580,1,1,3909,NA,NA,"",647,707,706,"FNDKDPDO_01692","BIBHBEME_02751","ADMPKBAP_02675","GMDHGEDP_02660","HFBCCMPJ_00644","JKFJINKE_01010","HFHLPAEB_02356","JOCLDNKJ_00290","MIPDHJCF_01071","DLDIJGFH_01891","ACOJFAEA_02591","JAFODMFN_02628","PJHKJHDN_02039","ABOIEABI_01280","FFKIDJGC_00366"
"group_1512","","hypothetical protein",580,580,1,1,3991,NA,NA,"",554,761,760,"FNDKDPDO_00888","BIBHBEME_00792","ADMPKBAP_02595","GMDHGEDP_01220","HFBCCMPJ_00565","JKFJINKE_02793","HFHLPAEB_02436","JOCLDNKJ_00370","MIPDHJCF_00991","DLDIJGFH_01811","ACOJFAEA_02511","JAFODMFN_02548","PJHKJHDN_01960","ABOIEABI_01200","FFKIDJGC_00286"
"dnaC_1","","DNA replication protein DnaC",580,580,1,1,4424,NA,NA,"",434,749,748,"FNDKDPDO_02653","BIBHBEME_03624","ADMPKBAP_02103","GMDHGEDP_01829","HFBCCMPJ_04106","JKFJINKE_01208","HFHLPAEB_00547","JOCLDNKJ_03341","MIPDHJCF_02129","DLDIJGFH_00719","ACOJFAEA_00838","JAFODMFN_00944","PJHKJHDN_02988","ABOIEABI_00641","FFKIDJGC_02807"
"group_1540","","hypothetical protein",580,580,1,1,4415,NA,NA,"",239,239,239,"FNDKDPDO_02662","BIBHBEME_03633","ADMPKBAP_02112","GMDHGEDP_01838","HFBCCMPJ_01457","JKFJINKE_01199","HFHLPAEB_00538","JOCLDNKJ_03332","MIPDHJCF_02120","DLDIJGFH_00728","ACOJFAEA_00829","JAFODMFN_00953","PJHKJHDN_03903","ABOIEABI_00650","FFKIDJGC_02798"
"group_1543","","hypothetical protein",580,580,1,1,4394,NA,NA,"",689,776,775,"FNDKDPDO_03877","BIBHBEME_03919","ADMPKBAP_02129","GMDHGEDP_01855","HFBCCMPJ_01440","JKFJINKE_01182","HFHLPAEB_00521","JOCLDNKJ_03315","MIPDHJCF_04002","DLDIJGFH_00745","ACOJFAEA_00812","JAFODMFN_00970","PJHKJHDN_03920","ABOIEABI_00667","FFKIDJGC_03368"
"ycaO","","Ribosomal protein S12 methylthiotransferase accessory factor YcaO",580,580,1,1,4377,NA,NA,"",1760,1835,1834,"FNDKDPDO_03862","BIBHBEME_03934","ADMPKBAP_02144","GMDHGEDP_01870","HFBCCMPJ_01425","JKFJINKE_01167","HFHLPAEB_00506","JOCLDNKJ_03300","MIPDHJCF_03987","DLDIJGFH_00760","ACOJFAEA_00797","JAFODMFN_00985","PJHKJHDN_03935","ABOIEABI_00682","FFKIDJGC_03353"
"glnH","","Glutamine-binding periplasmic protein",580,580,1,1,4258,NA,NA,"",740,746,745,"FNDKDPDO_02955","BIBHBEME_02417","ADMPKBAP_03546","GMDHGEDP_03677","HFBCCMPJ_03900","JKFJINKE_01470","HFHLPAEB_04264","JOCLDNKJ_03670","MIPDHJCF_04264","DLDIJGFH_04184","ACOJFAEA_00689","JAFODMFN_01093","PJHKJHDN_04248","ABOIEABI_03923","FFKIDJGC_01210"
"cbiA","","Cobyrinate a,c-diamide synthase",580,580,1,1,5695,NA,NA,"",1238,1379,1378,"FNDKDPDO_04258","BIBHBEME_02936","ADMPKBAP_02980","GMDHGEDP_03410","HFBCCMPJ_02766","JKFJINKE_02134","HFHLPAEB_02565","JOCLDNKJ_03169","MIPDHJCF_03836","DLDIJGFH_03203","ACOJFAEA_03563","JAFODMFN_02831","PJHKJHDN_03203","ABOIEABI_03495","FFKIDJGC_01934"
"pduF","","Propanediol diffusion facilitator",580,580,1,1,5701,NA,NA,"",794,1148,794,"FNDKDPDO_04255","BIBHBEME_02933","ADMPKBAP_02977","GMDHGEDP_03413","HFBCCMPJ_02769","JKFJINKE_02131","HFHLPAEB_02568","JOCLDNKJ_03166","MIPDHJCF_03839","DLDIJGFH_03200","ACOJFAEA_03560","JAFODMFN_02834","PJHKJHDN_03200","ABOIEABI_03498","FFKIDJGC_01937"
"cmpR","","HTH-type transcriptional activator CmpR",580,580,1,1,5927,NA,NA,"",788,863,862,"FNDKDPDO_01265","BIBHBEME_02310","ADMPKBAP_02808","GMDHGEDP_02086","HFBCCMPJ_03540","JKFJINKE_00537","HFHLPAEB_02737","JOCLDNKJ_01525","MIPDHJCF_03317","DLDIJGFH_03031","ACOJFAEA_03391","JAFODMFN_03003","PJHKJHDN_03031","ABOIEABI_03061","FFKIDJGC_01452"
"yeiP","","Elongation factor P-like protein",580,580,1,1,5939,NA,NA,"",320,572,571,"FNDKDPDO_04066","BIBHBEME_04250","ADMPKBAP_02797","GMDHGEDP_02095","HFBCCMPJ_03550","JKFJINKE_03842","HFHLPAEB_02746","JOCLDNKJ_01515","MIPDHJCF_03307","DLDIJGFH_03021","ACOJFAEA_03381","JAFODMFN_03012","PJHKJHDN_03021","ABOIEABI_04419","FFKIDJGC_01442"
"ybbH","","putative HTH-type transcriptional regulator YbbH",580,580,1,1,4549,NA,NA,"",650,881,880,"FNDKDPDO_03210","BIBHBEME_04403","ADMPKBAP_01991","GMDHGEDP_03216","HFBCCMPJ_04047","JKFJINKE_04040","HFHLPAEB_00659","JOCLDNKJ_04077","MIPDHJCF_02242","DLDIJGFH_00607","ACOJFAEA_00950","JAFODMFN_00832","PJHKJHDN_02876","ABOIEABI_00529","FFKIDJGC_03436"
"otsB","","Trehalose-6-phosphate phosphatase",580,580,1,1,4661,NA,NA,"",803,902,901,"FNDKDPDO_00488","BIBHBEME_01964","ADMPKBAP_01884","GMDHGEDP_03036","HFBCCMPJ_01739","JKFJINKE_04579","HFHLPAEB_00765","JOCLDNKJ_02864","MIPDHJCF_02348","DLDIJGFH_00501","ACOJFAEA_01056","JAFODMFN_00726","PJHKJHDN_02770","ABOIEABI_00423","FFKIDJGC_00964"
"cheA","","Chemotaxis protein CheA",580,580,1,1,4668,NA,NA,"",1190,2015,2013,"FNDKDPDO_00481","BIBHBEME_01957","ADMPKBAP_01877","GMDHGEDP_03043","HFBCCMPJ_01732","JKFJINKE_02334","HFHLPAEB_00772","JOCLDNKJ_02857","MIPDHJCF_02355","DLDIJGFH_00494","ACOJFAEA_01063","JAFODMFN_00719","PJHKJHDN_02763","ABOIEABI_00416","FFKIDJGC_00971"
"mrdA_1","","Peptidoglycan D,D-transpeptidase MrdA",580,580,1,1,4679,NA,NA,"",491,1871,1868,"FNDKDPDO_00470","BIBHBEME_01946","ADMPKBAP_01866","GMDHGEDP_03054","HFBCCMPJ_01721","JKFJINKE_02345","HFHLPAEB_00783","JOCLDNKJ_02846","MIPDHJCF_02366","DLDIJGFH_00483","ACOJFAEA_01074","JAFODMFN_00708","PJHKJHDN_02752","ABOIEABI_00405","FFKIDJGC_00982"
"cutC_1","","Copper homeostasis protein CutC",580,580,1,1,4682,NA,NA,"",263,746,745,"FNDKDPDO_00467","BIBHBEME_01943","ADMPKBAP_01863","GMDHGEDP_03057","HFBCCMPJ_01718","JKFJINKE_02348","HFHLPAEB_00786","JOCLDNKJ_02843","MIPDHJCF_02369","DLDIJGFH_00480","ACOJFAEA_01077","JAFODMFN_00705","PJHKJHDN_02749","ABOIEABI_00402","FFKIDJGC_00985"
"aspS","","Aspartate--tRNA ligase",580,580,1,1,4688,NA,NA,"",311,1772,1769,"FNDKDPDO_00461","BIBHBEME_01937","ADMPKBAP_01857","GMDHGEDP_03063","HFBCCMPJ_01712","JKFJINKE_02354","HFHLPAEB_00792","JOCLDNKJ_02837","MIPDHJCF_02375","DLDIJGFH_00474","ACOJFAEA_01083","JAFODMFN_00699","PJHKJHDN_02743","ABOIEABI_00396","FFKIDJGC_00991"
"zwf","","Glucose-6-phosphate 1-dehydrogenase",580,580,1,1,4706,NA,NA,"",191,1475,1472,"FNDKDPDO_00445","BIBHBEME_04058","ADMPKBAP_01841","GMDHGEDP_03079","HFBCCMPJ_01696","JKFJINKE_02370","HFHLPAEB_00808","JOCLDNKJ_02821","MIPDHJCF_02391","DLDIJGFH_00458","ACOJFAEA_01099","JAFODMFN_00683","PJHKJHDN_02727","ABOIEABI_00380","FFKIDJGC_01007"
"cptA","","Phosphoethanolamine transferase CptA",580,580,1,1,2158,NA,NA,"",1436,1733,1732,"FNDKDPDO_02221","BIBHBEME_00421","ADMPKBAP_03333","GMDHGEDP_02559","HFBCCMPJ_01473","JKFJINKE_03070","HFHLPAEB_03541","JOCLDNKJ_02120","MIPDHJCF_03588","DLDIJGFH_03811","ACOJFAEA_04148","JAFODMFN_03746","PJHKJHDN_03887","ABOIEABI_03560","FFKIDJGC_03063"
"gldA_2","","Glycerol dehydrogenase",580,580,1,1,2168,NA,NA,"",536,1103,1102,"FNDKDPDO_02230","BIBHBEME_00430","ADMPKBAP_03342","GMDHGEDP_02550","HFBCCMPJ_01482","JKFJINKE_03061","HFHLPAEB_03550","JOCLDNKJ_02129","MIPDHJCF_03597","DLDIJGFH_03802","ACOJFAEA_04139","JAFODMFN_03737","PJHKJHDN_03878","ABOIEABI_03569","FFKIDJGC_03054"
"ftsN","","Cell division protein FtsN",580,580,1,1,2188,NA,NA,"",863,881,880,"FNDKDPDO_02250","BIBHBEME_00450","ADMPKBAP_03362","GMDHGEDP_02530","HFBCCMPJ_01502","JKFJINKE_02967","HFHLPAEB_03570","JOCLDNKJ_02149","MIPDHJCF_03617","DLDIJGFH_03782","ACOJFAEA_04119","JAFODMFN_03717","PJHKJHDN_03858","ABOIEABI_03589","FFKIDJGC_02742"
"group_165","","hypothetical protein",580,580,1,1,668,NA,NA,"",548,1511,1502,"FNDKDPDO_00818","BIBHBEME_01134","ADMPKBAP_03265","GMDHGEDP_00794","HFBCCMPJ_00191","JKFJINKE_00479","HFHLPAEB_01784","JOCLDNKJ_01150","MIPDHJCF_02859","DLDIJGFH_03352","ACOJFAEA_02825","JAFODMFN_03226","PJHKJHDN_02327","ABOIEABI_01526","FFKIDJGC_00092"
"clcD","","Carboxymethylenebutenolidase",580,580,1,1,3293,NA,NA,"",689,755,692,"FNDKDPDO_02813","BIBHBEME_03985","ADMPKBAP_03954","GMDHGEDP_04408","HFBCCMPJ_02582","JKFJINKE_03550","HFHLPAEB_04045","JOCLDNKJ_03230","MIPDHJCF_04079","DLDIJGFH_03989","ACOJFAEA_04180","JAFODMFN_04124","PJHKJHDN_04053","ABOIEABI_03698","FFKIDJGC_03237"
"mnmG","","tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG",580,580,1,1,1376,NA,NA,"",518,1889,1886,"FNDKDPDO_02877","BIBHBEME_02193","ADMPKBAP_04073","GMDHGEDP_03601","HFBCCMPJ_02959","JKFJINKE_01343","HFHLPAEB_04203","JOCLDNKJ_03609","MIPDHJCF_04150","DLDIJGFH_04071","ACOJFAEA_04262","JAFODMFN_04206","PJHKJHDN_04173","ABOIEABI_03847","FFKIDJGC_04125"
"fepE","","Ferric enterobactin transport protein FepE",580,580,1,1,422,NA,NA,"",581,1136,1129,"FNDKDPDO_01101","BIBHBEME_00943","ADMPKBAP_03636","GMDHGEDP_02823","HFBCCMPJ_01939","JKFJINKE_01781","HFHLPAEB_02995","JOCLDNKJ_01645","MIPDHJCF_03082","DLDIJGFH_03852","ACOJFAEA_03850","JAFODMFN_03309","PJHKJHDN_03441","ABOIEABI_02827","FFKIDJGC_04031"
"group_1697","","hypothetical protein",580,580,1,1,3670,NA,NA,"",728,1130,1129,"FNDKDPDO_03459","BIBHBEME_03677","ADMPKBAP_04424","GMDHGEDP_04246","HFBCCMPJ_03808","JKFJINKE_03146","HFHLPAEB_04341","JOCLDNKJ_04193","MIPDHJCF_04598","DLDIJGFH_04438","ACOJFAEA_04481","JAFODMFN_04455","PJHKJHDN_04457","ABOIEABI_04169","FFKIDJGC_02661"
"group_1698","","hypothetical protein",580,580,1,1,3660,NA,NA,"",278,335,334,"FNDKDPDO_03449","BIBHBEME_03667","ADMPKBAP_04434","GMDHGEDP_04236","HFBCCMPJ_03818","JKFJINKE_03156","HFHLPAEB_04351","JOCLDNKJ_04203","MIPDHJCF_04608","DLDIJGFH_04448","ACOJFAEA_04471","JAFODMFN_04465","PJHKJHDN_04447","ABOIEABI_04179","FFKIDJGC_02671"
"group_1699","","hypothetical protein",580,580,1,1,3658,NA,NA,"",338,500,499,"FNDKDPDO_03447","BIBHBEME_03665","ADMPKBAP_04436","GMDHGEDP_04234","HFBCCMPJ_03820","JKFJINKE_03158","HFHLPAEB_04353","JOCLDNKJ_04205","MIPDHJCF_04610","DLDIJGFH_04450","ACOJFAEA_04469","JAFODMFN_04467","PJHKJHDN_04445","ABOIEABI_04181","FFKIDJGC_02673"
