"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","NDSU8","SRR7041622","SRR27313648","SRR14766454","SRR28830416","SRR5905502","SRR27708439","SRR5905278","SRR1556962","SRR3000888","SRR5883584","SRR14766398","SRR14766355","SRR18233389","SRR5905019"
"mak","","Fructokinase",580,580,1,1,728,NA,NA,"",908,935,908,"CDDPGOFG_00709","KJAFDFOC_01894","MMJCEBPP_02916","DHLDAANJ_00893","KJPJOPGC_02920","ALBBHPCD_02938","JJJDFGFB_03213","PDACKNEK_01773","BILPJOLC_03562","HAJGLMEJ_01201","KOJKBHOL_02544","POCPDFCE_00669","KIGINCLF_00888","MCIBGAHP_01917","BIAKFFOC_00160"
"sbcC","","Nuclease SbcCD subunit C",580,580,1,1,726,NA,NA,"",1433,3140,3137,"CDDPGOFG_00711","KJAFDFOC_01892","MMJCEBPP_02914","DHLDAANJ_00891","KJPJOPGC_02918","ALBBHPCD_02936","JJJDFGFB_03215","PDACKNEK_01775","BILPJOLC_03564","HAJGLMEJ_01199","KOJKBHOL_02542","POCPDFCE_00671","KIGINCLF_00886","MCIBGAHP_01915","BIAKFFOC_00158"
"group_1361","","hypothetical protein",580,580,1,1,706,NA,NA,"",107,263,262,"CDDPGOFG_00728","KJAFDFOC_01875","MMJCEBPP_02897","DHLDAANJ_00874","KJPJOPGC_02901","ALBBHPCD_02919","JJJDFGFB_03232","PDACKNEK_01792","BILPJOLC_03581","HAJGLMEJ_01182","KOJKBHOL_02525","POCPDFCE_00688","KIGINCLF_00869","MCIBGAHP_01898","BIAKFFOC_00141"
"cyoA","","Cytochrome bo(3) ubiquinol oxidase subunit 2",580,580,1,1,661,NA,NA,"",191,956,954,"CDDPGOFG_00761","KJAFDFOC_01842","MMJCEBPP_02864","DHLDAANJ_00841","KJPJOPGC_02868","ALBBHPCD_02886","JJJDFGFB_03265","PDACKNEK_01825","BILPJOLC_03612","HAJGLMEJ_01149","KOJKBHOL_02492","POCPDFCE_00719","KIGINCLF_00836","MCIBGAHP_01867","BIAKFFOC_00108"
"fes_2","","Enterochelin esterase",580,580,1,1,425,NA,NA,"",1010,1214,1210,"CDDPGOFG_01285","KJAFDFOC_01540","MMJCEBPP_04066","DHLDAANJ_02936","KJPJOPGC_03927","ALBBHPCD_03254","JJJDFGFB_04068","PDACKNEK_03259","BILPJOLC_04027","HAJGLMEJ_02415","KOJKBHOL_03447","POCPDFCE_02362","KIGINCLF_02126","MCIBGAHP_03711","BIAKFFOC_02494"
"ybdM","","putative protein YbdM",580,580,1,1,405,NA,NA,"",218,617,616,"CDDPGOFG_01266","KJAFDFOC_01559","MMJCEBPP_04047","DHLDAANJ_02955","KJPJOPGC_03946","ALBBHPCD_03235","JJJDFGFB_04088","PDACKNEK_03240","BILPJOLC_04008","HAJGLMEJ_02396","KOJKBHOL_03428","POCPDFCE_04099","KIGINCLF_02107","MCIBGAHP_03692","BIAKFFOC_02513"
"glnS","","Glutamine--tRNA ligase",580,580,1,1,318,NA,NA,"",1667,1667,1667,"CDDPGOFG_01182","KJAFDFOC_01643","MMJCEBPP_03963","DHLDAANJ_01022","KJPJOPGC_04030","ALBBHPCD_03151","JJJDFGFB_04172","PDACKNEK_03156","BILPJOLC_03924","HAJGLMEJ_02312","KOJKBHOL_03344","POCPDFCE_00156","KIGINCLF_02023","MCIBGAHP_03613","BIAKFFOC_02598"
"group_1416","","hypothetical protein",580,580,1,1,6179,NA,NA,"",203,287,285,"CDDPGOFG_04082","KJAFDFOC_01785","MMJCEBPP_01474","DHLDAANJ_04084","KJPJOPGC_01282","ALBBHPCD_03405","JJJDFGFB_02216","PDACKNEK_02637","BILPJOLC_02218","HAJGLMEJ_02711","KOJKBHOL_01065","POCPDFCE_03528","KIGINCLF_02399","MCIBGAHP_03770","BIAKFFOC_02220"
"group_1423","","hypothetical protein",580,580,1,1,6134,NA,NA,"",653,665,653,"CDDPGOFG_04277","KJAFDFOC_04290","MMJCEBPP_01431","DHLDAANJ_04128","KJPJOPGC_01326","ALBBHPCD_03448","JJJDFGFB_02173","PDACKNEK_02680","BILPJOLC_02174","HAJGLMEJ_04648","KOJKBHOL_01022","POCPDFCE_04383","KIGINCLF_01596","MCIBGAHP_02071","BIAKFFOC_04168"
"miaA","","tRNA dimethylallyltransferase",580,580,1,1,6002,NA,NA,"",905,950,949,"CDDPGOFG_02388","KJAFDFOC_03931","MMJCEBPP_01309","DHLDAANJ_00629","KJPJOPGC_01448","ALBBHPCD_02759","JJJDFGFB_02051","PDACKNEK_03020","BILPJOLC_02052","HAJGLMEJ_02944","KOJKBHOL_00900","POCPDFCE_00908","KIGINCLF_01718","MCIBGAHP_02193","BIAKFFOC_01745"
"artJ_2","","ABC transporter arginine-binding protein 1",580,580,1,1,5996,NA,NA,"",719,740,739,"CDDPGOFG_02397","KJAFDFOC_03922","MMJCEBPP_01300","DHLDAANJ_00638","KJPJOPGC_01457","ALBBHPCD_02750","JJJDFGFB_02042","PDACKNEK_03011","BILPJOLC_02043","HAJGLMEJ_02935","KOJKBHOL_00891","POCPDFCE_00899","KIGINCLF_04224","MCIBGAHP_02201","BIAKFFOC_01754"
"mscM","","Miniconductance mechanosensitive channel MscM",580,580,1,1,5992,NA,NA,"",617,3326,3321,"CDDPGOFG_02401","KJAFDFOC_03918","MMJCEBPP_01296","DHLDAANJ_00642","KJPJOPGC_01461","ALBBHPCD_02746","JJJDFGFB_02038","PDACKNEK_03007","BILPJOLC_02039","HAJGLMEJ_02931","KOJKBHOL_00887","POCPDFCE_00895","KIGINCLF_04228","MCIBGAHP_02205","BIAKFFOC_01758"
"group_1442","","hypothetical protein",580,580,1,1,5977,NA,NA,"",782,857,856,"CDDPGOFG_04369","KJAFDFOC_03904","MMJCEBPP_01282","DHLDAANJ_00656","KJPJOPGC_01475","ALBBHPCD_02732","JJJDFGFB_02024","PDACKNEK_02993","BILPJOLC_02025","HAJGLMEJ_02917","KOJKBHOL_00873","POCPDFCE_00881","KIGINCLF_04242","MCIBGAHP_02218","BIAKFFOC_01772"
"groL","","60 kDa chaperonin",580,580,1,1,5975,NA,NA,"",308,1646,1643,"CDDPGOFG_04371","KJAFDFOC_03902","MMJCEBPP_01280","DHLDAANJ_00658","KJPJOPGC_01477","ALBBHPCD_02730","JJJDFGFB_02022","PDACKNEK_02991","BILPJOLC_02023","HAJGLMEJ_02915","KOJKBHOL_00871","POCPDFCE_00879","KIGINCLF_04244","MCIBGAHP_02220","BIAKFFOC_01774"
"yjeH","","L-methionine/branched-chain amino acid exporter YjeH",580,580,1,1,5972,NA,NA,"",1241,1310,1262,"CDDPGOFG_04373","KJAFDFOC_03900","MMJCEBPP_01278","DHLDAANJ_00660","KJPJOPGC_01479","ALBBHPCD_02728","JJJDFGFB_02020","PDACKNEK_02989","BILPJOLC_02021","HAJGLMEJ_02913","KOJKBHOL_00869","POCPDFCE_00877","KIGINCLF_04246","MCIBGAHP_02222","BIAKFFOC_01776"
"cidA","","Holin-like protein CidA",580,580,1,1,2078,NA,NA,"",263,410,409,"CDDPGOFG_04238","KJAFDFOC_03756","MMJCEBPP_01224","DHLDAANJ_02300","KJPJOPGC_01533","ALBBHPCD_02674","JJJDFGFB_01966","PDACKNEK_03782","BILPJOLC_01967","HAJGLMEJ_02859","KOJKBHOL_00815","POCPDFCE_04012","KIGINCLF_03562","MCIBGAHP_02276","BIAKFFOC_01830"
"group_1456","","hypothetical protein",580,580,1,1,2027,NA,NA,"",245,254,245,"CDDPGOFG_03465","KJAFDFOC_04215","MMJCEBPP_01176","DHLDAANJ_03187","KJPJOPGC_01581","ALBBHPCD_02626","JJJDFGFB_01918","PDACKNEK_04225","BILPJOLC_01919","HAJGLMEJ_04002","KOJKBHOL_00767","POCPDFCE_01641","KIGINCLF_04217","MCIBGAHP_02324","BIAKFFOC_04131"
"mshA_1","","D-inositol-3-phosphate glycosyltransferase",580,580,1,1,1891,NA,NA,"",863,1145,1136,"CDDPGOFG_03056","KJAFDFOC_00318","MMJCEBPP_02103","DHLDAANJ_00238","KJPJOPGC_02279","ALBBHPCD_01654","JJJDFGFB_02612","PDACKNEK_00318","BILPJOLC_02660","HAJGLMEJ_00464","KOJKBHOL_01700","POCPDFCE_02714","KIGINCLF_00239","MCIBGAHP_01278","BIAKFFOC_04232"
"yiaJ","","DNA-binding transcriptional repressor YiaJ",580,580,1,1,1840,NA,NA,"",242,800,799,"CDDPGOFG_03103","KJAFDFOC_00271","MMJCEBPP_02150","DHLDAANJ_00191","KJPJOPGC_02232","ALBBHPCD_01701","JJJDFGFB_02565","PDACKNEK_00271","BILPJOLC_02613","HAJGLMEJ_00511","KOJKBHOL_01747","POCPDFCE_01586","KIGINCLF_00192","MCIBGAHP_01231","BIAKFFOC_01074"
"group_1476","","hypothetical protein",580,580,1,1,1831,NA,NA,"",215,353,352,"CDDPGOFG_02507","KJAFDFOC_00263","MMJCEBPP_02158","DHLDAANJ_00183","KJPJOPGC_02224","ALBBHPCD_01709","JJJDFGFB_02557","PDACKNEK_00263","BILPJOLC_02605","HAJGLMEJ_00519","KOJKBHOL_01755","POCPDFCE_01578","KIGINCLF_00184","MCIBGAHP_01223","BIAKFFOC_01082"
"group_1477","","hypothetical protein",580,580,1,1,1820,NA,NA,"",290,332,331,"CDDPGOFG_02517","KJAFDFOC_00252","MMJCEBPP_02168","DHLDAANJ_00173","KJPJOPGC_02213","ALBBHPCD_01719","JJJDFGFB_02546","PDACKNEK_00252","BILPJOLC_02594","HAJGLMEJ_00529","KOJKBHOL_01766","POCPDFCE_04108","KIGINCLF_00173","MCIBGAHP_01212","BIAKFFOC_01092"
"group_1478","","hypothetical protein",580,580,1,1,1819,NA,NA,"",695,710,709,"CDDPGOFG_02518","KJAFDFOC_00251","MMJCEBPP_02169","DHLDAANJ_00172","KJPJOPGC_02212","ALBBHPCD_01720","JJJDFGFB_02545","PDACKNEK_00251","BILPJOLC_02593","HAJGLMEJ_00530","KOJKBHOL_01767","POCPDFCE_04107","KIGINCLF_00172","MCIBGAHP_01211","BIAKFFOC_01093"
"group_1479","","hypothetical protein",580,580,1,1,1806,NA,NA,"",2234,2297,2243,"CDDPGOFG_02529","KJAFDFOC_00240","MMJCEBPP_02180","DHLDAANJ_00161","KJPJOPGC_02201","ALBBHPCD_01731","JJJDFGFB_02534","PDACKNEK_00240","BILPJOLC_02582","HAJGLMEJ_00541","KOJKBHOL_01778","POCPDFCE_00135","KIGINCLF_00161","MCIBGAHP_01200","BIAKFFOC_01104"
"pucK","","Uric acid permease PucK",580,580,1,1,1799,NA,NA,"",104,1325,1322,"CDDPGOFG_02536","KJAFDFOC_00233","MMJCEBPP_02187","DHLDAANJ_00154","KJPJOPGC_02194","ALBBHPCD_01738","JJJDFGFB_02526","PDACKNEK_00233","BILPJOLC_02575","HAJGLMEJ_00548","KOJKBHOL_01785","POCPDFCE_00128","KIGINCLF_00154","MCIBGAHP_01193","BIAKFFOC_01111"
"bcsE","","Cyclic di-GMP binding protein BcsE",580,580,1,1,1788,NA,NA,"",1445,1559,1556,"CDDPGOFG_02546","KJAFDFOC_00223","MMJCEBPP_02197","DHLDAANJ_00144","KJPJOPGC_02184","ALBBHPCD_01748","JJJDFGFB_02516","PDACKNEK_00223","BILPJOLC_02565","HAJGLMEJ_00558","KOJKBHOL_01795","POCPDFCE_00118","KIGINCLF_00144","MCIBGAHP_01183","BIAKFFOC_01121"
"eco","","Ecotin",580,580,1,1,3744,NA,NA,"",494,506,505,"CDDPGOFG_00350","KJAFDFOC_04369","MMJCEBPP_02381","DHLDAANJ_04146","KJPJOPGC_02384","ALBBHPCD_01932","JJJDFGFB_02717","PDACKNEK_01380","BILPJOLC_03108","HAJGLMEJ_04332","KOJKBHOL_02320","POCPDFCE_03578","KIGINCLF_04140","MCIBGAHP_01383","BIAKFFOC_04247"
"apbE","","FAD:protein FMN transferase",580,580,1,1,3748,NA,NA,"",575,1052,1051,"CDDPGOFG_00346","KJAFDFOC_04373","MMJCEBPP_02385","DHLDAANJ_04150","KJPJOPGC_02388","ALBBHPCD_01936","JJJDFGFB_02721","PDACKNEK_01384","BILPJOLC_03104","HAJGLMEJ_04328","KOJKBHOL_02316","POCPDFCE_03574","KIGINCLF_04136","MCIBGAHP_01387","BIAKFFOC_04243"
"nuoG","","NADH-quinone oxidoreductase subunit G",580,580,1,1,3878,NA,NA,"",794,2726,2722,"CDDPGOFG_00290","KJAFDFOC_02250","MMJCEBPP_02441","DHLDAANJ_04225","KJPJOPGC_02444","ALBBHPCD_01992","JJJDFGFB_02777","PDACKNEK_01440","BILPJOLC_03046","HAJGLMEJ_04172","KOJKBHOL_02260","POCPDFCE_03698","KIGINCLF_00751","MCIBGAHP_01443","BIAKFFOC_00340"
"hisM","","Histidine transport system permease protein HisM",580,580,1,1,3909,NA,NA,"",647,707,706,"CDDPGOFG_00262","KJAFDFOC_02222","MMJCEBPP_02469","DHLDAANJ_01960","KJPJOPGC_02472","ALBBHPCD_02020","JJJDFGFB_02805","PDACKNEK_01468","BILPJOLC_03018","HAJGLMEJ_00755","KOJKBHOL_02232","POCPDFCE_02436","KIGINCLF_00723","MCIBGAHP_01471","BIAKFFOC_00368"
"group_1512","","hypothetical protein",580,580,1,1,3991,NA,NA,"",554,761,760,"CDDPGOFG_00182","KJAFDFOC_01480","MMJCEBPP_02549","DHLDAANJ_00980","KJPJOPGC_02552","ALBBHPCD_02100","JJJDFGFB_02885","PDACKNEK_01547","BILPJOLC_02938","HAJGLMEJ_00835","KOJKBHOL_02152","POCPDFCE_01398","KIGINCLF_00643","MCIBGAHP_01552","BIAKFFOC_00448"
"dnaC_1","","DNA replication protein DnaC",580,580,1,1,4424,NA,NA,"",434,749,748,"CDDPGOFG_04696","KJAFDFOC_00786","MMJCEBPP_00880","DHLDAANJ_02816","KJPJOPGC_00944","ALBBHPCD_00942","JJJDFGFB_01686","PDACKNEK_00690","BILPJOLC_01622","HAJGLMEJ_01437","KOJKBHOL_01329","POCPDFCE_01284","KIGINCLF_03153","MCIBGAHP_04693","BIAKFFOC_04030"
"group_1540","","hypothetical protein",580,580,1,1,4415,NA,NA,"",239,239,239,"CDDPGOFG_04654","KJAFDFOC_00795","MMJCEBPP_00871","DHLDAANJ_02825","KJPJOPGC_00953","ALBBHPCD_00951","JJJDFGFB_01695","PDACKNEK_00699","BILPJOLC_01613","HAJGLMEJ_01428","KOJKBHOL_01320","POCPDFCE_01293","KIGINCLF_03144","MCIBGAHP_03149","BIAKFFOC_04039"
"group_1543","","hypothetical protein",580,580,1,1,4394,NA,NA,"",689,776,775,"CDDPGOFG_02704","KJAFDFOC_00812","MMJCEBPP_00853","DHLDAANJ_03395","KJPJOPGC_00970","ALBBHPCD_00968","JJJDFGFB_01712","PDACKNEK_00717","BILPJOLC_01596","HAJGLMEJ_01411","KOJKBHOL_01303","POCPDFCE_02205","KIGINCLF_02265","MCIBGAHP_03166","BIAKFFOC_02086"
"ycaO","","Ribosomal protein S12 methylthiotransferase accessory factor YcaO",580,580,1,1,4377,NA,NA,"",1760,1835,1834,"CDDPGOFG_02719","KJAFDFOC_00827","MMJCEBPP_00838","DHLDAANJ_03380","KJPJOPGC_00985","ALBBHPCD_00983","JJJDFGFB_01727","PDACKNEK_00732","BILPJOLC_01581","HAJGLMEJ_01396","KOJKBHOL_01288","POCPDFCE_02220","KIGINCLF_02250","MCIBGAHP_03181","BIAKFFOC_02071"
"glnH","","Glutamine-binding periplasmic protein",580,580,1,1,4258,NA,NA,"",740,746,745,"CDDPGOFG_02630","KJAFDFOC_00935","MMJCEBPP_00730","DHLDAANJ_01864","KJPJOPGC_01096","ALBBHPCD_01091","JJJDFGFB_01835","PDACKNEK_03627","BILPJOLC_01473","HAJGLMEJ_03770","KOJKBHOL_04220","POCPDFCE_02460","KIGINCLF_03418","MCIBGAHP_03289","BIAKFFOC_03547"
"cbiA","","Cobyrinate a,c-diamide synthase",580,580,1,1,5695,NA,NA,"",1238,1379,1378,"CDDPGOFG_01397","KJAFDFOC_02954","MMJCEBPP_03495","DHLDAANJ_02403","KJPJOPGC_03611","ALBBHPCD_03986","JJJDFGFB_03605","PDACKNEK_04147","BILPJOLC_03324","HAJGLMEJ_03949","KOJKBHOL_02806","POCPDFCE_02682","KIGINCLF_02833","MCIBGAHP_02408","BIAKFFOC_03722"
"pduF","","Propanediol diffusion facilitator",580,580,1,1,5701,NA,NA,"",794,1148,794,"CDDPGOFG_01400","KJAFDFOC_02957","MMJCEBPP_03498","DHLDAANJ_02406","KJPJOPGC_03608","ALBBHPCD_03989","JJJDFGFB_03602","PDACKNEK_04144","BILPJOLC_03321","HAJGLMEJ_03952","KOJKBHOL_02809","POCPDFCE_02685","KIGINCLF_02836","MCIBGAHP_02411","BIAKFFOC_03719"
"cmpR","","HTH-type transcriptional activator CmpR",580,580,1,1,5927,NA,NA,"",788,863,862,"CDDPGOFG_01569","KJAFDFOC_00971","MMJCEBPP_03667","DHLDAANJ_01903","KJPJOPGC_03439","ALBBHPCD_03487","JJJDFGFB_03433","PDACKNEK_02805","BILPJOLC_03152","HAJGLMEJ_02035","KOJKBHOL_02978","POCPDFCE_03300","KIGINCLF_01439","MCIBGAHP_02580","BIAKFFOC_01965"
"yeiP","","Elongation factor P-like protein",580,580,1,1,5939,NA,NA,"",320,572,571,"CDDPGOFG_01578","KJAFDFOC_00961","MMJCEBPP_03676","DHLDAANJ_01913","KJPJOPGC_03429","ALBBHPCD_03477","JJJDFGFB_03423","PDACKNEK_02814","BILPJOLC_03142","HAJGLMEJ_02025","KOJKBHOL_02987","POCPDFCE_03290","KIGINCLF_01429","MCIBGAHP_02589","BIAKFFOC_04408"
"ybbH","","putative HTH-type transcriptional regulator YbbH",580,580,1,1,4549,NA,NA,"",650,881,880,"CDDPGOFG_04598","KJAFDFOC_00674","MMJCEBPP_00992","DHLDAANJ_01664","KJPJOPGC_00832","ALBBHPCD_00830","JJJDFGFB_01574","PDACKNEK_00578","BILPJOLC_01734","HAJGLMEJ_01549","KOJKBHOL_01441","POCPDFCE_03366","KIGINCLF_03106","MCIBGAHP_02989","BIAKFFOC_02302"
"otsB","","Trehalose-6-phosphate phosphatase",580,580,1,1,4661,NA,NA,"",803,902,901,"CDDPGOFG_02011","KJAFDFOC_02102","MMJCEBPP_01098","DHLDAANJ_01657","KJPJOPGC_00726","ALBBHPCD_00723","JJJDFGFB_01468","PDACKNEK_00471","BILPJOLC_01841","HAJGLMEJ_03013","KOJKBHOL_01547","POCPDFCE_02308","KIGINCLF_03719","MCIBGAHP_02883","BIAKFFOC_02785"
"cheA","","Chemotaxis protein CheA",580,580,1,1,4668,NA,NA,"",1190,2015,2013,"CDDPGOFG_02018","KJAFDFOC_02109","MMJCEBPP_01105","DHLDAANJ_01650","KJPJOPGC_00719","ALBBHPCD_00716","JJJDFGFB_01461","PDACKNEK_00464","BILPJOLC_01848","HAJGLMEJ_03020","KOJKBHOL_01554","POCPDFCE_02396","KIGINCLF_03667","MCIBGAHP_04358","BIAKFFOC_02792"
"mrdA_1","","Peptidoglycan D,D-transpeptidase MrdA",580,580,1,1,4679,NA,NA,"",491,1871,1868,"CDDPGOFG_02029","KJAFDFOC_02120","MMJCEBPP_01116","DHLDAANJ_01639","KJPJOPGC_00708","ALBBHPCD_00705","JJJDFGFB_01450","PDACKNEK_00453","BILPJOLC_01859","HAJGLMEJ_03031","KOJKBHOL_01565","POCPDFCE_02385","KIGINCLF_03678","MCIBGAHP_04369","BIAKFFOC_02803"
"cutC_1","","Copper homeostasis protein CutC",580,580,1,1,4682,NA,NA,"",263,746,745,"CDDPGOFG_02032","KJAFDFOC_02123","MMJCEBPP_01119","DHLDAANJ_01636","KJPJOPGC_00705","ALBBHPCD_00702","JJJDFGFB_01447","PDACKNEK_00450","BILPJOLC_01862","HAJGLMEJ_03034","KOJKBHOL_01568","POCPDFCE_02382","KIGINCLF_03681","MCIBGAHP_04372","BIAKFFOC_02806"
"aspS","","Aspartate--tRNA ligase",580,580,1,1,4688,NA,NA,"",311,1772,1769,"CDDPGOFG_02038","KJAFDFOC_02129","MMJCEBPP_01125","DHLDAANJ_01630","KJPJOPGC_00699","ALBBHPCD_00696","JJJDFGFB_01441","PDACKNEK_00444","BILPJOLC_01868","HAJGLMEJ_03040","KOJKBHOL_01574","POCPDFCE_02376","KIGINCLF_03687","MCIBGAHP_04378","BIAKFFOC_02812"
"zwf","","Glucose-6-phosphate 1-dehydrogenase",580,580,1,1,4706,NA,NA,"",191,1475,1472,"CDDPGOFG_02054","KJAFDFOC_02145","MMJCEBPP_01141","DHLDAANJ_01614","KJPJOPGC_00683","ALBBHPCD_00680","JJJDFGFB_01425","PDACKNEK_00428","BILPJOLC_01884","HAJGLMEJ_03056","KOJKBHOL_01590","POCPDFCE_01973","KIGINCLF_03703","MCIBGAHP_04394","BIAKFFOC_02828"
"cptA","","Phosphoethanolamine transferase CptA",580,580,1,1,2158,NA,NA,"",1436,1733,1732,"CDDPGOFG_02202","KJAFDFOC_02637","MMJCEBPP_04104","DHLDAANJ_03102","KJPJOPGC_04222","ALBBHPCD_03756","JJJDFGFB_04036","PDACKNEK_03467","BILPJOLC_04065","HAJGLMEJ_02282","KOJKBHOL_03879","POCPDFCE_01235","KIGINCLF_01875","MCIBGAHP_03907","BIAKFFOC_02854"
"gldA_2","","Glycerol dehydrogenase",580,580,1,1,2168,NA,NA,"",536,1103,1102,"CDDPGOFG_02211","KJAFDFOC_02628","MMJCEBPP_04113","DHLDAANJ_03093","KJPJOPGC_04213","ALBBHPCD_03765","JJJDFGFB_04027","PDACKNEK_03458","BILPJOLC_04074","HAJGLMEJ_02273","KOJKBHOL_03870","POCPDFCE_01226","KIGINCLF_01884","MCIBGAHP_03916","BIAKFFOC_02863"
"ftsN","","Cell division protein FtsN",580,580,1,1,2188,NA,NA,"",863,881,880,"CDDPGOFG_02231","KJAFDFOC_02608","MMJCEBPP_04133","DHLDAANJ_02774","KJPJOPGC_04193","ALBBHPCD_03785","JJJDFGFB_04007","PDACKNEK_03438","BILPJOLC_04094","HAJGLMEJ_02253","KOJKBHOL_03850","POCPDFCE_01170","KIGINCLF_01904","MCIBGAHP_03936","BIAKFFOC_02883"
"group_165","","hypothetical protein",580,580,1,1,668,NA,NA,"",548,1511,1502,"CDDPGOFG_00755","KJAFDFOC_01848","MMJCEBPP_02870","DHLDAANJ_00847","KJPJOPGC_02874","ALBBHPCD_02892","JJJDFGFB_03259","PDACKNEK_01819","BILPJOLC_03606","HAJGLMEJ_01155","KOJKBHOL_02498","POCPDFCE_00713","KIGINCLF_00842","MCIBGAHP_01873","BIAKFFOC_00114"
"clcD","","Carboxymethylenebutenolidase",580,580,1,1,3293,NA,NA,"",689,755,692,"CDDPGOFG_03795","KJAFDFOC_04348","MMJCEBPP_04302","DHLDAANJ_03358","KJPJOPGC_04302","ALBBHPCD_04106","JJJDFGFB_04192","PDACKNEK_03720","BILPJOLC_04216","HAJGLMEJ_03339","KOJKBHOL_04035","POCPDFCE_03036","KIGINCLF_02953","MCIBGAHP_04057","BIAKFFOC_03240"
"mnmG","","tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG",580,580,1,1,1376,NA,NA,"",518,1889,1886,"CDDPGOFG_03661","KJAFDFOC_03216","MMJCEBPP_04373","DHLDAANJ_01532","KJPJOPGC_04336","ALBBHPCD_04140","JJJDFGFB_04274","PDACKNEK_03848","BILPJOLC_04298","HAJGLMEJ_03531","KOJKBHOL_04069","POCPDFCE_03634","KIGINCLF_03305","MCIBGAHP_04176","BIAKFFOC_03433"
"fepE","","Ferric enterobactin transport protein FepE",580,580,1,1,422,NA,NA,"",581,1136,1129,"CDDPGOFG_01282","KJAFDFOC_01543","MMJCEBPP_04063","DHLDAANJ_02939","KJPJOPGC_03930","ALBBHPCD_03251","JJJDFGFB_04072","PDACKNEK_03256","BILPJOLC_04024","HAJGLMEJ_02412","KOJKBHOL_03444","POCPDFCE_02365","KIGINCLF_02123","MCIBGAHP_03708","BIAKFFOC_02497"
"group_1697","","hypothetical protein",580,580,1,1,3670,NA,NA,"",728,1130,1129,"CDDPGOFG_04535","KJAFDFOC_04166","MMJCEBPP_04403","DHLDAANJ_03031","KJPJOPGC_04494","ALBBHPCD_04421","JJJDFGFB_04448","PDACKNEK_04483","BILPJOLC_04449","HAJGLMEJ_04121","KOJKBHOL_04480","POCPDFCE_02003","KIGINCLF_04058","MCIBGAHP_04660","BIAKFFOC_03954"
"group_1698","","hypothetical protein",580,580,1,1,3660,NA,NA,"",278,335,334,"CDDPGOFG_04218","KJAFDFOC_04156","MMJCEBPP_04413","DHLDAANJ_03021","KJPJOPGC_04504","ALBBHPCD_04411","JJJDFGFB_04458","PDACKNEK_04473","BILPJOLC_04459","HAJGLMEJ_04111","KOJKBHOL_04470","POCPDFCE_02625","KIGINCLF_04048","MCIBGAHP_04755","BIAKFFOC_03964"
"group_1699","","hypothetical protein",580,580,1,1,3658,NA,NA,"",338,500,499,"CDDPGOFG_04216","KJAFDFOC_04154","MMJCEBPP_04415","DHLDAANJ_03019","KJPJOPGC_04506","ALBBHPCD_04409","JJJDFGFB_04460","PDACKNEK_04471","BILPJOLC_04461","HAJGLMEJ_04109","KOJKBHOL_04468","POCPDFCE_02627","KIGINCLF_04046","MCIBGAHP_04547","BIAKFFOC_03966"
"rpoC","","DNA-directed RNA polymerase subunit beta'",580,580,1,1,1542,NA,NA,"",1799,4223,4218,"CDDPGOFG_04518","KJAFDFOC_04559","MMJCEBPP_04494","DHLDAANJ_04370","KJPJOPGC_04584","ALBBHPCD_04441","JJJDFGFB_04509","PDACKNEK_04653","BILPJOLC_04593","HAJGLMEJ_04391","KOJKBHOL_04500","POCPDFCE_04061","KIGINCLF_04293","MCIBGAHP_04512","BIAKFFOC_04485"
"rplJ","","50S ribosomal protein L10",580,580,1,1,1546,NA,NA,"",497,533,497,"CDDPGOFG_04515","KJAFDFOC_04556","MMJCEBPP_04491","DHLDAANJ_04373","KJPJOPGC_04581","ALBBHPCD_04438","JJJDFGFB_04512","PDACKNEK_04650","BILPJOLC_04590","HAJGLMEJ_04394","KOJKBHOL_04497","POCPDFCE_04064","KIGINCLF_04290","MCIBGAHP_04515","BIAKFFOC_04482"
"bfr","","Bacterioferritin",580,580,1,1,1603,NA,NA,"",119,476,475,"CDDPGOFG_04285","KJAFDFOC_00045","MMJCEBPP_04560","DHLDAANJ_03869","KJPJOPGC_04607","ALBBHPCD_04507","JJJDFGFB_04594","PDACKNEK_00045","BILPJOLC_02387","HAJGLMEJ_04442","KOJKBHOL_04566","POCPDFCE_03051","KIGINCLF_04376","MCIBGAHP_04549","BIAKFFOC_03798"
"rplO","","50S ribosomal protein L15",580,580,1,1,1581,NA,NA,"",272,434,433,"CDDPGOFG_04307","KJAFDFOC_00023","MMJCEBPP_04538","DHLDAANJ_03847","KJPJOPGC_04629","ALBBHPCD_04485","JJJDFGFB_04572","PDACKNEK_00023","BILPJOLC_02365","HAJGLMEJ_04464","KOJKBHOL_04544","POCPDFCE_03073","KIGINCLF_04398","MCIBGAHP_04571","BIAKFFOC_03820"
"smg","","Protein Smg",580,580,1,1,1563,NA,NA,"",473,578,473,"CDDPGOFG_04324","KJAFDFOC_00006","MMJCEBPP_04521","DHLDAANJ_03830","KJPJOPGC_04646","ALBBHPCD_04468","JJJDFGFB_04555","PDACKNEK_00006","BILPJOLC_02348","HAJGLMEJ_04481","KOJKBHOL_04527","POCPDFCE_03090","KIGINCLF_04415","MCIBGAHP_04588","BIAKFFOC_03837"
