"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR10963338","SRR1515962","SRR14766360","SRR5666360","SRR14766372","SRR18233392","SRR23043677","SRR14766415","NDSU13","SRR14766340","SRR9301020","SRR14766411","SRR5928137","SRR12991092","SRR5905281"
"group_2584","","hypothetical protein",579,579,1,1,6207,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",236,236,236,"HJPBANPH_02489","HBFNLEKM_01863","CDIKHPPE_01310","KHAGAGIB_03745","OFPOAPDN_02243","COLOCJJI_00742","ANJCIHOA_01214","FGNPIGJI_02368","","NLELDDOK_02851","CLMPPMAO_02965","IABIGAJC_03196","FHJCNOBE_01602","KEBBHCLF_00101","GAMKEBON_02184"
"group_2599","","hypothetical protein",579,579,1,1,6101,NA,NA,"",764,764,764,"HJPBANPH_00190","HBFNLEKM_04110","CDIKHPPE_02775","KHAGAGIB_04536","OFPOAPDN_02145","COLOCJJI_00841","ANJCIHOA_01312","FGNPIGJI_02270","GBFFMACB_01196","NLELDDOK_04420","CLMPPMAO_03497","IABIGAJC_02642","FHJCNOBE_01700","KEBBHCLF_00199","GAMKEBON_04397"
"yjeO","","Inner membrane protein YjeO",579,579,1,1,5991,NA,NA,"",314,314,314,"HJPBANPH_00085","HBFNLEKM_01481","CDIKHPPE_02030","KHAGAGIB_02339","OFPOAPDN_02040","COLOCJJI_00946","ANJCIHOA_01417","FGNPIGJI_02165","GBFFMACB_01301","NLELDDOK_02749","","IABIGAJC_02537","FHJCNOBE_01805","KEBBHCLF_00304","GAMKEBON_01849"
"aspA","","Aspartate ammonia-lyase",579,579,1,1,5970,NA,NA,"",1436,1436,1436,"HJPBANPH_00067","HBFNLEKM_01462","CDIKHPPE_02011","KHAGAGIB_02320","OFPOAPDN_02022","COLOCJJI_00965","ANJCIHOA_01436","FGNPIGJI_02146","GBFFMACB_01320","NLELDDOK_02768","CLMPPMAO_03187","IABIGAJC_02518","FHJCNOBE_01824","KEBBHCLF_00322","GAMKEBON_01830"
"dmsD_2","","Tat proofreading chaperone DmsD",579,579,1,1,2121,NA,NA,"",593,593,593,"HJPBANPH_00053","HBFNLEKM_02496","CDIKHPPE_04366","KHAGAGIB_02306","OFPOAPDN_02008","COLOCJJI_00979","ANJCIHOA_01450","FGNPIGJI_04024","GBFFMACB_01334","NLELDDOK_04596","CLMPPMAO_03173","IABIGAJC_02504","FHJCNOBE_03406","KEBBHCLF_00336","GAMKEBON_03546"
"group_2640","dmsC_4","Anaerobic dimethyl sulfoxide reductase chain C",579,579,1,1,2120,NA,NA,"",773,773,773,"HJPBANPH_00052","HBFNLEKM_02495","CDIKHPPE_04365","KHAGAGIB_02305","OFPOAPDN_02007","COLOCJJI_00980","ANJCIHOA_01451","FGNPIGJI_04023","GBFFMACB_01335","NLELDDOK_04595","CLMPPMAO_03172","IABIGAJC_02503","FHJCNOBE_03405","KEBBHCLF_00337","GAMKEBON_03547"
"group_2641","dmsB_4","Anaerobic dimethyl sulfoxide reductase chain B",579,579,1,1,2119,NA,NA,"",626,626,626,"HJPBANPH_00051","HBFNLEKM_02494","CDIKHPPE_04364","KHAGAGIB_02304","OFPOAPDN_02006","COLOCJJI_00981","ANJCIHOA_01452","FGNPIGJI_04022","GBFFMACB_01336","NLELDDOK_04594","CLMPPMAO_03171","IABIGAJC_02502","FHJCNOBE_03404","KEBBHCLF_00338","GAMKEBON_03548"
"dcuS","","Sensor histidine kinase DcuS",579,579,1,1,2117,NA,NA,"",1631,1631,1631,"HJPBANPH_00049","HBFNLEKM_02492","CDIKHPPE_01951","KHAGAGIB_02302","OFPOAPDN_02004","COLOCJJI_00984","ANJCIHOA_01454","FGNPIGJI_04020","GBFFMACB_01338","NLELDDOK_03011","CLMPPMAO_03169","IABIGAJC_02500","FHJCNOBE_03402","KEBBHCLF_00340","GAMKEBON_03550"
"dcuR","","Transcriptional regulatory protein DcuR",579,579,1,1,2115,NA,NA,"",719,719,719,"HJPBANPH_00048","HBFNLEKM_02491","CDIKHPPE_01950","KHAGAGIB_02301","OFPOAPDN_02003","COLOCJJI_00985","ANJCIHOA_01455","FGNPIGJI_04019","GBFFMACB_01339","NLELDDOK_03012","CLMPPMAO_03168","IABIGAJC_02499","FHJCNOBE_03401","KEBBHCLF_00341","GAMKEBON_03551"
"group_2644","","hypothetical protein",579,579,1,1,2114,NA,NA,"",266,266,266,"HJPBANPH_00047","HBFNLEKM_02490","CDIKHPPE_01949","KHAGAGIB_02300","OFPOAPDN_02002","COLOCJJI_00986","ANJCIHOA_01456","FGNPIGJI_04018","GBFFMACB_01340","NLELDDOK_03013","CLMPPMAO_03167","IABIGAJC_02498","FHJCNOBE_03400","KEBBHCLF_00342","GAMKEBON_03552"
"melB","","Melibiose carrier protein",579,579,1,1,2111,NA,NA,"",1430,1430,1430,"HJPBANPH_00044","HBFNLEKM_02487","CDIKHPPE_01946","KHAGAGIB_02297","OFPOAPDN_01999","COLOCJJI_00989","ANJCIHOA_01459","FGNPIGJI_04015","GBFFMACB_01343","NLELDDOK_03016","CLMPPMAO_03164","IABIGAJC_02495","FHJCNOBE_03397","KEBBHCLF_00345","GAMKEBON_03555"
"melA","","Alpha-galactosidase",579,579,1,1,2110,NA,NA,"",1352,1352,1352,"HJPBANPH_00043","HBFNLEKM_02486","CDIKHPPE_01945","KHAGAGIB_02296","OFPOAPDN_01998","COLOCJJI_00990","ANJCIHOA_01460","FGNPIGJI_04014","GBFFMACB_01344","NLELDDOK_03017","CLMPPMAO_03163","IABIGAJC_02494","FHJCNOBE_03396","KEBBHCLF_00346","GAMKEBON_03556"
"melR","","Melibiose operon regulatory protein",579,579,1,1,2109,NA,NA,"",932,932,932,"HJPBANPH_00042","HBFNLEKM_02485","CDIKHPPE_01944","KHAGAGIB_02295","OFPOAPDN_01997","COLOCJJI_00991","ANJCIHOA_01461","FGNPIGJI_04013","GBFFMACB_01345","NLELDDOK_03018","CLMPPMAO_03162","IABIGAJC_02493","FHJCNOBE_03395","KEBBHCLF_00347","GAMKEBON_03557"
"gadX_1","","HTH-type transcriptional regulator GadX",579,579,1,1,2107,NA,NA,"",761,761,761,"HJPBANPH_00040","HBFNLEKM_02483","CDIKHPPE_01942","KHAGAGIB_02293","OFPOAPDN_01995","COLOCJJI_00993","ANJCIHOA_01463","FGNPIGJI_04011","GBFFMACB_01347","NLELDDOK_03020","CLMPPMAO_03160","IABIGAJC_02491","FHJCNOBE_03393","KEBBHCLF_00349","GAMKEBON_03559"
"eptA","","Phosphoethanolamine transferase EptA",579,579,1,1,2104,NA,NA,"",1502,1502,1502,"HJPBANPH_00038","HBFNLEKM_02481","CDIKHPPE_01940","KHAGAGIB_02291","OFPOAPDN_01993","COLOCJJI_00995","ANJCIHOA_01465","FGNPIGJI_04009","GBFFMACB_01349","NLELDDOK_03022","CLMPPMAO_03158","IABIGAJC_02489","FHJCNOBE_03391","KEBBHCLF_00351","GAMKEBON_03561"
"basR","","Transcriptional regulatory protein BasR",579,579,1,1,2103,NA,NA,"",668,668,668,"HJPBANPH_00037","HBFNLEKM_02480","CDIKHPPE_01939","KHAGAGIB_02290","OFPOAPDN_01992","COLOCJJI_00996","ANJCIHOA_01466","FGNPIGJI_04008","GBFFMACB_01350","NLELDDOK_03023","CLMPPMAO_03157","IABIGAJC_02488","FHJCNOBE_03390","KEBBHCLF_00352","GAMKEBON_03562"
"basS","","Sensor protein BasS",579,579,1,1,2102,NA,NA,"",1079,1079,1079,"HJPBANPH_00036","HBFNLEKM_02479","CDIKHPPE_01938","KHAGAGIB_02289","OFPOAPDN_01991","COLOCJJI_00997","ANJCIHOA_01467","FGNPIGJI_04007","GBFFMACB_01351","NLELDDOK_03024","CLMPPMAO_03156","IABIGAJC_02487","FHJCNOBE_03389","KEBBHCLF_00353","GAMKEBON_03563"
"group_2652","","hypothetical protein",579,579,1,1,2101,NA,NA,"",89,89,89,"HJPBANPH_00035","HBFNLEKM_02478","CDIKHPPE_01937","KHAGAGIB_02288","OFPOAPDN_01990","COLOCJJI_00998","ANJCIHOA_01468","FGNPIGJI_04006","GBFFMACB_01352","NLELDDOK_03025","CLMPPMAO_03155","IABIGAJC_02486","FHJCNOBE_03388","KEBBHCLF_00354","GAMKEBON_03564"
"proP_1","","Proline/betaine transporter",579,579,1,1,2100,NA,NA,"",1502,1502,1502,"HJPBANPH_00034","HBFNLEKM_02477","CDIKHPPE_01936","KHAGAGIB_02287","OFPOAPDN_01989","COLOCJJI_00999","ANJCIHOA_01469","FGNPIGJI_04005","GBFFMACB_01353","NLELDDOK_03026","CLMPPMAO_03154","IABIGAJC_02485","FHJCNOBE_03387","KEBBHCLF_00355","GAMKEBON_03565"
"group_2654","","hypothetical protein",579,579,1,1,2099,NA,NA,"",335,335,335,"HJPBANPH_00033","HBFNLEKM_02476","CDIKHPPE_01935","KHAGAGIB_02286","OFPOAPDN_01988","COLOCJJI_01000","ANJCIHOA_01470","FGNPIGJI_04004","GBFFMACB_01354","NLELDDOK_03027","CLMPPMAO_03153","IABIGAJC_02484","FHJCNOBE_03386","KEBBHCLF_00356","GAMKEBON_03566"
"group_2655","","hypothetical protein",579,579,1,1,2098,NA,NA,"",443,443,443,"HJPBANPH_00032","HBFNLEKM_02475","CDIKHPPE_01934","KHAGAGIB_02285","OFPOAPDN_01987","COLOCJJI_01001","ANJCIHOA_01471","FGNPIGJI_04003","GBFFMACB_01355","NLELDDOK_03028","CLMPPMAO_03152","IABIGAJC_02483","FHJCNOBE_03385","KEBBHCLF_00357","GAMKEBON_03567"
"phnO","","Aminoalkylphosphonate N-acetyltransferase",579,579,1,1,2097,NA,NA,"",434,434,434,"HJPBANPH_00031","HBFNLEKM_02474","CDIKHPPE_01933","KHAGAGIB_02284","OFPOAPDN_01986","COLOCJJI_01002","ANJCIHOA_01472","FGNPIGJI_04002","GBFFMACB_01356","NLELDDOK_03029","CLMPPMAO_03151","IABIGAJC_02482","FHJCNOBE_03384","KEBBHCLF_00358","GAMKEBON_03568"
"fdhF_2","","Formate dehydrogenase H",579,579,1,1,2095,NA,NA,"",419,419,419,"HJPBANPH_00029","HBFNLEKM_02472","CDIKHPPE_01931","KHAGAGIB_02282","OFPOAPDN_01984","COLOCJJI_01004","ANJCIHOA_01474","FGNPIGJI_04000","GBFFMACB_01358","NLELDDOK_03031","CLMPPMAO_03149","IABIGAJC_02480","FHJCNOBE_03382","KEBBHCLF_00360","GAMKEBON_03570"
"fdhF_1","","Formate dehydrogenase H",579,579,1,1,2094,NA,NA,"",1679,1679,1679,"HJPBANPH_00028","HBFNLEKM_02471","CDIKHPPE_01930","KHAGAGIB_02281","OFPOAPDN_01983","COLOCJJI_01005","ANJCIHOA_01475","FGNPIGJI_03999","GBFFMACB_01359","NLELDDOK_03032","CLMPPMAO_03148","IABIGAJC_02479","FHJCNOBE_03381","KEBBHCLF_00361","GAMKEBON_03571"
"nrfG","","Formate-dependent nitrite reductase complex subunit NrfG",579,579,1,1,2090,NA,NA,"",620,620,620,"HJPBANPH_00025","HBFNLEKM_02468","CDIKHPPE_01927","KHAGAGIB_02278","OFPOAPDN_01980","COLOCJJI_01008","ANJCIHOA_01478","FGNPIGJI_03996","GBFFMACB_01362","NLELDDOK_03035","CLMPPMAO_03145","IABIGAJC_02476","FHJCNOBE_03378","KEBBHCLF_00364","GAMKEBON_03574"
"group_2667","","hypothetical protein",579,579,1,1,2069,NA,NA,"",281,281,281,"HJPBANPH_00007","HBFNLEKM_02450","CDIKHPPE_01909","KHAGAGIB_02260","OFPOAPDN_01962","COLOCJJI_01026","ANJCIHOA_01496","FGNPIGJI_03978","GBFFMACB_01380","NLELDDOK_03053","CLMPPMAO_03127","IABIGAJC_02458","FHJCNOBE_03360","KEBBHCLF_00382","GAMKEBON_03592"
"yicL","","putative inner membrane transporter YicL",579,579,1,1,1479,NA,NA,"",902,902,902,"HJPBANPH_03391","HBFNLEKM_03442","CDIKHPPE_01629","KHAGAGIB_00531","OFPOAPDN_02385","COLOCJJI_01413","ANJCIHOA_01929","FGNPIGJI_01398","","NLELDDOK_03541","CLMPPMAO_01115","IABIGAJC_00995","FHJCNOBE_03637","KEBBHCLF_00889","GAMKEBON_03725"
"group_2674","","hypothetical protein",579,579,1,1,1917,NA,NA,"",881,881,881,"HJPBANPH_02773","HBFNLEKM_00376","CDIKHPPE_02722","KHAGAGIB_00562","OFPOAPDN_02416","COLOCJJI_01382","ANJCIHOA_01898","FGNPIGJI_01367","GBFFMACB_02619","NLELDDOK_03572","CLMPPMAO_01146","IABIGAJC_00964","FHJCNOBE_03606","KEBBHCLF_00920","GAMKEBON_04303"
"group_2692","","hypothetical protein",579,579,1,1,1883,NA,NA,"",1034,1034,1034,"HJPBANPH_02804","HBFNLEKM_00407","CDIKHPPE_03287","KHAGAGIB_00593","OFPOAPDN_02447","COLOCJJI_01351","ANJCIHOA_01867","FGNPIGJI_01336","GBFFMACB_02588","NLELDDOK_00310","CLMPPMAO_01177","IABIGAJC_00933","FHJCNOBE_03575","KEBBHCLF_00951","GAMKEBON_00011"
"hyfA_3","","Hydrogenase-4 component A",579,579,1,1,1839,NA,NA,"",473,473,473,"HJPBANPH_02845","HBFNLEKM_00448","CDIKHPPE_01882","KHAGAGIB_00634","OFPOAPDN_02488","COLOCJJI_01310","ANJCIHOA_01826","FGNPIGJI_01295","","NLELDDOK_00269","CLMPPMAO_01218","IABIGAJC_00892","FHJCNOBE_02101","KEBBHCLF_00992","GAMKEBON_00052"
"xylB","","Xylulose kinase",579,579,1,1,1832,NA,NA,"",1454,1454,1454,"HJPBANPH_02851","HBFNLEKM_00454","CDIKHPPE_01888","KHAGAGIB_00640","OFPOAPDN_02494","COLOCJJI_01303","ANJCIHOA_01820","FGNPIGJI_01289","GBFFMACB_04597","NLELDDOK_00263","CLMPPMAO_01224","IABIGAJC_00886","FHJCNOBE_02095","KEBBHCLF_00998","GAMKEBON_00058"
"glyS","","Glycine--tRNA ligase beta subunit",579,579,1,1,1827,NA,NA,"",2069,2069,2069,"HJPBANPH_02856","HBFNLEKM_00459","CDIKHPPE_01893","KHAGAGIB_00645","OFPOAPDN_02499","COLOCJJI_01298","ANJCIHOA_01815","FGNPIGJI_01284","GBFFMACB_03915","NLELDDOK_00258","CLMPPMAO_01229","IABIGAJC_00881","FHJCNOBE_02090","KEBBHCLF_01003","GAMKEBON_00063"
"lpfC","","putative outer membrane usher protein LpfC",579,579,1,1,1807,NA,NA,"",311,311,311,"HJPBANPH_00410","HBFNLEKM_00476","CDIKHPPE_00136","KHAGAGIB_00663","OFPOAPDN_02516","COLOCJJI_01280","ANJCIHOA_01797","FGNPIGJI_01267","GBFFMACB_03932","NLELDDOK_00241","CLMPPMAO_01247","IABIGAJC_00863","FHJCNOBE_02073","KEBBHCLF_01021","GAMKEBON_00080"
"rsxC_1","","Ion-translocating oxidoreductase complex subunit C",579,579,1,1,5179,NA,NA,"",1835,2207,2117,"HJPBANPH_00807","HBFNLEKM_03042","CDIKHPPE_01704","KHAGAGIB_04211","OFPOAPDN_00411","COLOCJJI_03118","ANJCIHOA_03400","FGNPIGJI_03211","GBFFMACB_00927","NLELDDOK_01377","CLMPPMAO_01795","IABIGAJC_02890","FHJCNOBE_02837","KEBBHCLF_00512","GAMKEBON_03660"
"ttrA","","Tetrathionate reductase subunit A",579,579,1,1,5257,NA,NA,"",1547,3062,3058,"HJPBANPH_00884","HBFNLEKM_02117","CDIKHPPE_00268","KHAGAGIB_02451","OFPOAPDN_00488","COLOCJJI_03041","ANJCIHOA_03323","FGNPIGJI_03288","GBFFMACB_02814","NLELDDOK_01454","CLMPPMAO_01872","IABIGAJC_02813","FHJCNOBE_02760","KEBBHCLF_02780","GAMKEBON_01811"
"rcsC_2","","Sensor histidine kinase RcsC",579,579,1,1,3753,NA,NA,"",2846,2846,2846,"HJPBANPH_03148","HBFNLEKM_00009","CDIKHPPE_04216","KHAGAGIB_02182","OFPOAPDN_03050","COLOCJJI_02334","ANJCIHOA_02393","FGNPIGJI_04342","GBFFMACB_01906","NLELDDOK_02120","CLMPPMAO_01449","IABIGAJC_01913","FHJCNOBE_00834","KEBBHCLF_01231","GAMKEBON_02830"
"gyrA","","DNA gyrase subunit A",579,579,1,1,3754,NA,NA,"",2636,2636,2636,"HJPBANPH_03149","HBFNLEKM_00010","CDIKHPPE_04217","KHAGAGIB_02181","OFPOAPDN_03049","COLOCJJI_02333","ANJCIHOA_02394","FGNPIGJI_04343","GBFFMACB_01905","NLELDDOK_02121","CLMPPMAO_01450","IABIGAJC_01912","FHJCNOBE_00835","KEBBHCLF_01232","GAMKEBON_02831"
"rspA_2","","D-galactonate dehydratase family member RspA",579,579,1,1,3756,NA,NA,"",1202,1202,1202,"HJPBANPH_03150","HBFNLEKM_00011","CDIKHPPE_04218","KHAGAGIB_02180","OFPOAPDN_03048","COLOCJJI_02332","ANJCIHOA_02395","FGNPIGJI_04344","GBFFMACB_01904","NLELDDOK_02122","CLMPPMAO_01451","IABIGAJC_01911","FHJCNOBE_00836","KEBBHCLF_01233","GAMKEBON_02832"
"nrdA","","Ribonucleoside-diphosphate reductase 1 subunit alpha",579,579,1,1,3760,NA,NA,"",2285,2285,2285,"HJPBANPH_03154","HBFNLEKM_00015","CDIKHPPE_04086","KHAGAGIB_02176","OFPOAPDN_03044","COLOCJJI_02328","ANJCIHOA_02399","FGNPIGJI_04348","GBFFMACB_01900","NLELDDOK_02126","CLMPPMAO_01455","IABIGAJC_01907","FHJCNOBE_00840","KEBBHCLF_01237","GAMKEBON_02836"
"nrdB","","Ribonucleoside-diphosphate reductase 1 subunit beta",579,579,1,1,3761,NA,NA,"",1130,1130,1130,"HJPBANPH_03155","HBFNLEKM_00016","CDIKHPPE_04087","KHAGAGIB_02175","OFPOAPDN_03043","COLOCJJI_02327","ANJCIHOA_02400","FGNPIGJI_04349","GBFFMACB_01899","NLELDDOK_02127","CLMPPMAO_01456","IABIGAJC_01906","FHJCNOBE_00841","KEBBHCLF_01238","GAMKEBON_02837"
"group_2751","","hypothetical protein",579,579,1,1,3762,NA,NA,"",254,254,254,"HJPBANPH_03156","HBFNLEKM_00017","CDIKHPPE_04088","KHAGAGIB_02174","OFPOAPDN_03042","COLOCJJI_02326","ANJCIHOA_02401","FGNPIGJI_04350","GBFFMACB_01898","NLELDDOK_02128","CLMPPMAO_01457","IABIGAJC_01905","FHJCNOBE_00842","KEBBHCLF_01239","GAMKEBON_02838"
"glpQ","","Glycerophosphodiester phosphodiesterase, periplasmic",579,579,1,1,3765,NA,NA,"",1070,1070,1070,"HJPBANPH_03159","HBFNLEKM_00020","CDIKHPPE_04091","KHAGAGIB_02171","OFPOAPDN_03039","COLOCJJI_02323","ANJCIHOA_02404","FGNPIGJI_04353","GBFFMACB_01895","NLELDDOK_02131","CLMPPMAO_01460","IABIGAJC_01902","FHJCNOBE_00845","KEBBHCLF_01242","GAMKEBON_02841"
"glpT","","Glycerol-3-phosphate transporter",579,579,1,1,3766,NA,NA,"",1358,1358,1358,"HJPBANPH_03160","HBFNLEKM_00021","CDIKHPPE_04092","KHAGAGIB_02170","OFPOAPDN_03038","COLOCJJI_02322","ANJCIHOA_02405","FGNPIGJI_04354","GBFFMACB_01894","NLELDDOK_02132","CLMPPMAO_01461","IABIGAJC_01901","FHJCNOBE_00846","KEBBHCLF_01243","GAMKEBON_02842"
"glpA","","Anaerobic glycerol-3-phosphate dehydrogenase subunit A",579,579,1,1,3767,NA,NA,"",1628,1628,1628,"HJPBANPH_03161","HBFNLEKM_00022","CDIKHPPE_04093","KHAGAGIB_02169","OFPOAPDN_03037","COLOCJJI_02321","ANJCIHOA_02406","FGNPIGJI_04355","GBFFMACB_01893","NLELDDOK_02133","CLMPPMAO_01462","IABIGAJC_01900","FHJCNOBE_00847","KEBBHCLF_01244","GAMKEBON_02843"
"glpB","","Anaerobic glycerol-3-phosphate dehydrogenase subunit B",579,579,1,1,3768,NA,NA,"",1259,1259,1259,"HJPBANPH_03162","HBFNLEKM_00023","CDIKHPPE_04094","KHAGAGIB_02168","OFPOAPDN_03036","COLOCJJI_02320","ANJCIHOA_02407","FGNPIGJI_04356","GBFFMACB_01892","NLELDDOK_02134","CLMPPMAO_01463","IABIGAJC_01899","FHJCNOBE_00848","KEBBHCLF_01245","GAMKEBON_02844"
"group_2756","","hypothetical protein",579,579,1,1,3771,NA,NA,"",176,176,176,"HJPBANPH_03165","HBFNLEKM_00026","CDIKHPPE_00483","KHAGAGIB_02165","OFPOAPDN_03033","COLOCJJI_02317","ANJCIHOA_02410","FGNPIGJI_04359","GBFFMACB_01889","NLELDDOK_02137","CLMPPMAO_01466","IABIGAJC_01896","FHJCNOBE_00851","KEBBHCLF_01248","GAMKEBON_02847"
"rhmA","","2-keto-3-deoxy-L-rhamnonate aldolase",579,579,1,1,3772,NA,NA,"",803,803,803,"HJPBANPH_03166","HBFNLEKM_00027","CDIKHPPE_00482","KHAGAGIB_02164","OFPOAPDN_03032","COLOCJJI_02316","ANJCIHOA_02411","FGNPIGJI_04360","GBFFMACB_01888","NLELDDOK_02138","CLMPPMAO_01467","IABIGAJC_01895","FHJCNOBE_00852","KEBBHCLF_01249","GAMKEBON_02848"
"rhmR_2","","putative HTH-type transcriptional regulator RhmR",579,579,1,1,3775,NA,NA,"",782,782,782,"HJPBANPH_03169","HBFNLEKM_00030","CDIKHPPE_00479","KHAGAGIB_02161","OFPOAPDN_03029","COLOCJJI_02313","ANJCIHOA_02414","FGNPIGJI_04537","GBFFMACB_01885","NLELDDOK_02141","CLMPPMAO_01470","IABIGAJC_01892","FHJCNOBE_00855","KEBBHCLF_01252","GAMKEBON_02851"
"nlpD_1","","Murein hydrolase activator NlpD",579,579,1,1,2990,NA,NA,"",461,1133,1130,"HJPBANPH_01661","HBFNLEKM_01603","CDIKHPPE_01982","KHAGAGIB_02718","OFPOAPDN_00982","COLOCJJI_00434","ANJCIHOA_00193","FGNPIGJI_00434","GBFFMACB_02190","NLELDDOK_00858","CLMPPMAO_00434","IABIGAJC_00435","FHJCNOBE_02155","KEBBHCLF_02332","GAMKEBON_00546"
"pncC_3","","Nicotinamide-nucleotide amidohydrolase PncC",579,579,1,1,3776,NA,NA,"",1196,1196,1196,"HJPBANPH_03170","HBFNLEKM_00031","CDIKHPPE_00478","KHAGAGIB_02160","OFPOAPDN_03028","COLOCJJI_02312","ANJCIHOA_02415","FGNPIGJI_04536","GBFFMACB_01884","NLELDDOK_02142","CLMPPMAO_01471","IABIGAJC_01891","FHJCNOBE_00856","KEBBHCLF_01253","GAMKEBON_02852"
"group_2761","","hypothetical protein",579,579,1,1,3777,NA,NA,"",566,566,566,"HJPBANPH_03171","HBFNLEKM_00032","CDIKHPPE_00477","KHAGAGIB_02159","OFPOAPDN_03027","COLOCJJI_02311","ANJCIHOA_02416","FGNPIGJI_04535","GBFFMACB_01883","NLELDDOK_02143","CLMPPMAO_01472","IABIGAJC_01890","FHJCNOBE_00857","KEBBHCLF_01254","GAMKEBON_02853"
"nudI","","Nucleoside triphosphatase NudI",579,579,1,1,3842,NA,NA,"",425,425,425,"HJPBANPH_03172","HBFNLEKM_00033","CDIKHPPE_00476","KHAGAGIB_02158","OFPOAPDN_03026","COLOCJJI_02310","ANJCIHOA_02417","FGNPIGJI_04534","GBFFMACB_01882","NLELDDOK_02144","CLMPPMAO_01473","IABIGAJC_01889","FHJCNOBE_00858","KEBBHCLF_01255","GAMKEBON_02854"
"ais","","Lipopolysaccharide core heptose(II)-phosphate phosphatase",579,579,1,1,3848,NA,NA,"",605,605,605,"HJPBANPH_03173","HBFNLEKM_00034","CDIKHPPE_00475","KHAGAGIB_02157","OFPOAPDN_03025","COLOCJJI_02309","ANJCIHOA_02418","FGNPIGJI_04533","GBFFMACB_01881","NLELDDOK_02145","CLMPPMAO_01474","IABIGAJC_01888","FHJCNOBE_00859","KEBBHCLF_01256","GAMKEBON_02855"
"arnB","","UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase",579,579,1,1,3849,NA,NA,"",1139,1139,1139,"HJPBANPH_03174","HBFNLEKM_00035","CDIKHPPE_00474","KHAGAGIB_02156","OFPOAPDN_03024","COLOCJJI_02308","ANJCIHOA_02419","FGNPIGJI_04532","GBFFMACB_01880","NLELDDOK_02146","CLMPPMAO_01475","IABIGAJC_01887","FHJCNOBE_00860","KEBBHCLF_01257","GAMKEBON_02856"
"arnC","","Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase",579,579,1,1,3850,NA,NA,"",983,983,983,"HJPBANPH_03175","HBFNLEKM_00036","CDIKHPPE_00473","KHAGAGIB_02155","OFPOAPDN_03023","COLOCJJI_02307","ANJCIHOA_02420","FGNPIGJI_04531","GBFFMACB_01879","NLELDDOK_02147","CLMPPMAO_01476","IABIGAJC_01886","FHJCNOBE_00861","KEBBHCLF_01258","GAMKEBON_02857"
"arnA","","Bifunctional polymyxin resistance protein ArnA",579,579,1,1,3851,NA,NA,"",1982,1982,1982,"HJPBANPH_03176","HBFNLEKM_00037","CDIKHPPE_00472","KHAGAGIB_02154","OFPOAPDN_03022","COLOCJJI_02306","ANJCIHOA_02421","FGNPIGJI_04530","GBFFMACB_01878","NLELDDOK_02148","CLMPPMAO_01477","IABIGAJC_01885","FHJCNOBE_00862","KEBBHCLF_01259","GAMKEBON_02858"
"arnD","","putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD",579,579,1,1,3852,NA,NA,"",899,899,899,"HJPBANPH_03177","HBFNLEKM_00038","CDIKHPPE_00471","KHAGAGIB_02153","OFPOAPDN_03021","COLOCJJI_02305","ANJCIHOA_02422","FGNPIGJI_04529","GBFFMACB_01877","NLELDDOK_02149","CLMPPMAO_01478","IABIGAJC_01884","FHJCNOBE_00863","KEBBHCLF_01260","GAMKEBON_02859"
"arnT","","Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase",579,579,1,1,3853,NA,NA,"",1646,1646,1646,"HJPBANPH_03178","HBFNLEKM_00039","CDIKHPPE_00470","KHAGAGIB_02152","OFPOAPDN_03020","COLOCJJI_02304","ANJCIHOA_02423","FGNPIGJI_04528","GBFFMACB_01876","NLELDDOK_02150","CLMPPMAO_01479","IABIGAJC_01883","FHJCNOBE_00864","KEBBHCLF_01261","GAMKEBON_02860"
"arnE","","putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE",579,579,1,1,3854,NA,NA,"",335,335,335,"HJPBANPH_03179","HBFNLEKM_00040","CDIKHPPE_00469","KHAGAGIB_02151","OFPOAPDN_03019","COLOCJJI_02303","ANJCIHOA_02424","FGNPIGJI_04527","GBFFMACB_01875","NLELDDOK_02151","CLMPPMAO_01480","IABIGAJC_01882","FHJCNOBE_00865","KEBBHCLF_01262","GAMKEBON_02861"
"arnF","","putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF",579,579,1,1,3855,NA,NA,"",377,377,377,"HJPBANPH_03180","HBFNLEKM_00041","CDIKHPPE_00468","KHAGAGIB_02150","OFPOAPDN_03018","COLOCJJI_02302","ANJCIHOA_02425","FGNPIGJI_04526","GBFFMACB_01874","NLELDDOK_02152","CLMPPMAO_01481","IABIGAJC_01881","FHJCNOBE_00866","KEBBHCLF_01263","GAMKEBON_02862"
