"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766433","SRR3037491","SRR8280066","SRR14766463","SRR11101205","SRR8280071","SRR14766430","SRR14766401","SRR14766385","SRR5350414","SRR2911779","SRR1514770","NDSU10","SRR11068404","SRR19317097"
"rsmB","","Ribosomal RNA small subunit methyltransferase B",580,580,1,1,1567,NA,NA,"",1289,1289,1289,"JOCLDNKJ_04405","GJABAPEG_04608","FLNDLMAF_00900","GIMAHOAG_04570","GGECDONP_00315","KGBCLIJM_00633","GHDKDIHM_04541","PDDJGGLI_04575","HLFBFLHK_03984","ILNMAOIA_00010","OJHJBKHD_04534","PNDPEECJ_04213","PGKCJFEA_04331","NHHFDHOA_04469","OKIGJMAO_00608"
"fmt","","Methionyl-tRNA formyltransferase",580,580,1,1,1566,NA,NA,"",947,947,947,"JOCLDNKJ_04404","GJABAPEG_04607","FLNDLMAF_00901","GIMAHOAG_04571","GGECDONP_00316","KGBCLIJM_00634","GHDKDIHM_04540","PDDJGGLI_04574","HLFBFLHK_03983","ILNMAOIA_00009","OJHJBKHD_04533","PNDPEECJ_04214","PGKCJFEA_04330","NHHFDHOA_04470","OKIGJMAO_00607"
"def","","Peptide deformylase",580,580,1,1,1565,NA,NA,"",509,509,509,"JOCLDNKJ_04403","GJABAPEG_04606","FLNDLMAF_00902","GIMAHOAG_04572","GGECDONP_00317","KGBCLIJM_00635","GHDKDIHM_04539","PDDJGGLI_04573","HLFBFLHK_03982","ILNMAOIA_00008","OJHJBKHD_04532","PNDPEECJ_04215","PGKCJFEA_04329","NHHFDHOA_04471","OKIGJMAO_00606"
"topA_2","","DNA topoisomerase 1",580,580,1,1,1561,NA,NA,"",542,542,542,"JOCLDNKJ_04400","GJABAPEG_04603","FLNDLMAF_00905","GIMAHOAG_04575","GGECDONP_00320","KGBCLIJM_00638","GHDKDIHM_04536","PDDJGGLI_04570","HLFBFLHK_03979","ILNMAOIA_00005","OJHJBKHD_04529","PNDPEECJ_04218","PGKCJFEA_04326","NHHFDHOA_04474","OKIGJMAO_00603"
"tsaC","","Threonylcarbamoyl-AMP synthase",580,580,1,1,1560,NA,NA,"",572,572,572,"JOCLDNKJ_04399","GJABAPEG_04602","FLNDLMAF_00906","GIMAHOAG_04576","GGECDONP_00321","KGBCLIJM_00639","GHDKDIHM_04535","PDDJGGLI_04569","HLFBFLHK_03978","ILNMAOIA_00004","OJHJBKHD_04528","PNDPEECJ_04219","PGKCJFEA_04325","NHHFDHOA_04475","OKIGJMAO_00602"
"aroE","","Shikimate dehydrogenase (NADP(+))",580,580,1,1,1559,NA,NA,"",821,821,821,"JOCLDNKJ_04398","GJABAPEG_04601","FLNDLMAF_00907","GIMAHOAG_04577","GGECDONP_00322","KGBCLIJM_00640","GHDKDIHM_04534","PDDJGGLI_04568","HLFBFLHK_03977","ILNMAOIA_00003","OJHJBKHD_04527","PNDPEECJ_04220","PGKCJFEA_04324","NHHFDHOA_04476","OKIGJMAO_00601"
"group_3379","","hypothetical protein",580,580,1,1,1558,NA,NA,"",257,257,257,"JOCLDNKJ_04397","GJABAPEG_04600","FLNDLMAF_00908","GIMAHOAG_04578","GGECDONP_00323","KGBCLIJM_00641","GHDKDIHM_04533","PDDJGGLI_04567","HLFBFLHK_03976","ILNMAOIA_00002","OJHJBKHD_04526","PNDPEECJ_04221","PGKCJFEA_04323","NHHFDHOA_04477","OKIGJMAO_00600"
"yrdA","","Protein YrdA",580,580,1,1,1557,NA,NA,"",554,554,554,"JOCLDNKJ_04396","GJABAPEG_04599","FLNDLMAF_00909","GIMAHOAG_04579","GGECDONP_00324","KGBCLIJM_00642","GHDKDIHM_04532","PDDJGGLI_04566","HLFBFLHK_03975","ILNMAOIA_00001","OJHJBKHD_04525","PNDPEECJ_04222","PGKCJFEA_04322","NHHFDHOA_04478","OKIGJMAO_00599"
"amiB","","N-acetylmuramoyl-L-alanine amidase AmiB",580,580,1,1,6000,NA,NA,"",1322,1328,1322,"JOCLDNKJ_02760","GJABAPEG_01567","FLNDLMAF_03110","GIMAHOAG_00746","GGECDONP_02426","KGBCLIJM_01024","GHDKDIHM_00552","PDDJGGLI_00959","HLFBFLHK_00877","ILNMAOIA_01702","OJHJBKHD_00254","PNDPEECJ_02102","PGKCJFEA_04520","NHHFDHOA_00292","OKIGJMAO_01167"
"dgcJ","","putative diguanylate cyclase DgcJ",580,580,1,1,5374,NA,NA,"",92,1493,1478,"JOCLDNKJ_01302","GJABAPEG_00152","FLNDLMAF_02544","GIMAHOAG_01554","GGECDONP_02053","KGBCLIJM_04590","GHDKDIHM_01670","PDDJGGLI_02759","HLFBFLHK_00573","","OJHJBKHD_01610","PNDPEECJ_01294","PGKCJFEA_01140","NHHFDHOA_01271","OKIGJMAO_01435"
"flgI","","Flagellar P-ring protein",580,580,1,1,5477,NA,NA,"",533,1097,1094,"JOCLDNKJ_02620","GJABAPEG_00051","FLNDLMAF_02645","GIMAHOAG_01655","GGECDONP_03153","KGBCLIJM_02740","GHDKDIHM_01569","PDDJGGLI_02860","HLFBFLHK_01184","ILNMAOIA_03868","OJHJBKHD_01509","PNDPEECJ_02987","PGKCJFEA_01241","NHHFDHOA_01372","OKIGJMAO_01334"
"ptrA","","Protease 3",580,580,1,1,2912,NA,NA,"",827,2888,2883,"JOCLDNKJ_03566","GJABAPEG_01058","FLNDLMAF_00184","GIMAHOAG_00678","GGECDONP_02863","KGBCLIJM_00200","GHDKDIHM_01495","PDDJGGLI_00312","HLFBFLHK_01291","ILNMAOIA_01523","OJHJBKHD_02261","PNDPEECJ_02387","PGKCJFEA_02488","NHHFDHOA_04071","OKIGJMAO_01867"
"group_398","","hypothetical protein",580,580,1,1,1743,NA,NA,"",344,557,556,"JOCLDNKJ_00143","GJABAPEG_01991","FLNDLMAF_00730","GIMAHOAG_00133","GGECDONP_00145","KGBCLIJM_00463","GHDKDIHM_01077","PDDJGGLI_01649","HLFBFLHK_00142","ILNMAOIA_00180","OJHJBKHD_00639","PNDPEECJ_00586","","NHHFDHOA_01543","OKIGJMAO_00778"
"blc","","Outer membrane lipoprotein Blc",580,580,1,1,5983,NA,NA,"",281,533,530,"JOCLDNKJ_02779","GJABAPEG_01548","FLNDLMAF_03091","GIMAHOAG_00727","GGECDONP_02407","KGBCLIJM_01043","GHDKDIHM_00533","PDDJGGLI_00978","HLFBFLHK_00896","ILNMAOIA_01721","OJHJBKHD_00273","PNDPEECJ_03982","PGKCJFEA_02201","NHHFDHOA_00311","OKIGJMAO_01148"
"group_413","","hypothetical protein",580,580,1,1,5752,NA,NA,"",386,944,893,"JOCLDNKJ_03118","GJABAPEG_02726","FLNDLMAF_02802","GIMAHOAG_03441","GGECDONP_03387","KGBCLIJM_03162","GHDKDIHM_03272","PDDJGGLI_03067","HLFBFLHK_04584","ILNMAOIA_04023","OJHJBKHD_03922","PNDPEECJ_04175","PGKCJFEA_00958","NHHFDHOA_03513","OKIGJMAO_03424"
"pitA","","Low-affinity inorganic phosphate transporter 1",580,580,1,1,1753,NA,NA,"",548,1496,1493,"JOCLDNKJ_00133","GJABAPEG_02001","FLNDLMAF_00720","GIMAHOAG_00143","GGECDONP_00135","KGBCLIJM_00453","GHDKDIHM_01067","PDDJGGLI_01659","HLFBFLHK_00132","ILNMAOIA_00190","OJHJBKHD_00629","PNDPEECJ_00596","PGKCJFEA_02918","NHHFDHOA_01553","OKIGJMAO_00788"
"rhaR_6","","HTH-type transcriptional activator RhaR",580,580,1,1,2159,NA,NA,"",851,857,851,"JOCLDNKJ_02121","GJABAPEG_03821","FLNDLMAF_03922","GIMAHOAG_03073","GGECDONP_02558","KGBCLIJM_03946","GHDKDIHM_03423","PDDJGGLI_04099","HLFBFLHK_03310","ILNMAOIA_03541","OJHJBKHD_03230","PNDPEECJ_02715","PGKCJFEA_01937","NHHFDHOA_03115","OKIGJMAO_04085"
"cyoB","","Cytochrome bo(3) ubiquinol oxidase subunit 1",580,580,1,1,662,NA,NA,"",1991,1994,1991,"JOCLDNKJ_01155","GJABAPEG_03223","FLNDLMAF_02223","GIMAHOAG_02833","GGECDONP_01043","KGBCLIJM_00775","GHDKDIHM_01992","PDDJGGLI_02375","HLFBFLHK_00425","ILNMAOIA_02309","OJHJBKHD_01263","PNDPEECJ_00159","PGKCJFEA_00173","NHHFDHOA_02333","OKIGJMAO_00466"
"obg","","GTPase Obg",580,580,1,1,2596,NA,NA,"",1172,1184,1172,"JOCLDNKJ_02057","GJABAPEG_01363","FLNDLMAF_03787","GIMAHOAG_01314","GGECDONP_04198","KGBCLIJM_02285","GHDKDIHM_02526","PDDJGGLI_00617","HLFBFLHK_01095","ILNMAOIA_02099","OJHJBKHD_03111","PNDPEECJ_01071","PGKCJFEA_00888","NHHFDHOA_03050","OKIGJMAO_02294"
"ydhX","","putative ferredoxin-like protein YdhX",580,580,1,1,2087,NA,NA,"",671,680,671,"JOCLDNKJ_03959","GJABAPEG_01491","FLNDLMAF_03034","GIMAHOAG_03239","GGECDONP_03567","KGBCLIJM_01100","GHDKDIHM_00477","PDDJGGLI_01035","HLFBFLHK_02568","ILNMAOIA_01778","OJHJBKHD_00330","PNDPEECJ_01407","PGKCJFEA_02144","NHHFDHOA_00368","OKIGJMAO_01091"
"group_473","","hypothetical protein",580,580,1,1,4934,NA,NA,"",686,845,758,"JOCLDNKJ_00611","GJABAPEG_00544","FLNDLMAF_01111","GIMAHOAG_01805","GGECDONP_01750","KGBCLIJM_01995","GHDKDIHM_02243","PDDJGGLI_01314","HLFBFLHK_01890","ILNMAOIA_03229","OJHJBKHD_02512","PNDPEECJ_02923","PGKCJFEA_00656","NHHFDHOA_00648","OKIGJMAO_00115"
"ynfM_1","","Inner membrane transport protein YnfM",580,580,1,1,5148,NA,NA,"",257,1253,1249,"JOCLDNKJ_00790","GJABAPEG_00364","FLNDLMAF_01292","GIMAHOAG_03855","GGECDONP_02935","KGBCLIJM_02670","GHDKDIHM_03386","PDDJGGLI_01134","HLFBFLHK_02436","ILNMAOIA_03291","OJHJBKHD_02332","PNDPEECJ_02530","PGKCJFEA_03112","NHHFDHOA_00468","OKIGJMAO_00294"
"rhsB","","putative deoxyribonuclease RhsB",580,580,1,1,165,NA,NA,"",1664,4130,3681,"JOCLDNKJ_03012","GJABAPEG_03383","FLNDLMAF_02062","GIMAHOAG_03351","GGECDONP_04384","KGBCLIJM_04281","GHDKDIHM_04234","PDDJGGLI_02535","HLFBFLHK_04419","ILNMAOIA_04405","OJHJBKHD_01423","PNDPEECJ_03900","PGKCJFEA_00334","NHHFDHOA_03929","OKIGJMAO_04292"
"pgaB","","hypothetical protein",580,580,1,1,184,NA,NA,"",407,821,818,"JOCLDNKJ_02996","GJABAPEG_03367","FLNDLMAF_02079","GIMAHOAG_03367","GGECDONP_00899","KGBCLIJM_00919","GHDKDIHM_02136","PDDJGGLI_02519","HLFBFLHK_00281","ILNMAOIA_02165","OJHJBKHD_01407","PNDPEECJ_00015","PGKCJFEA_00317","NHHFDHOA_03945","OKIGJMAO_00322"
"group_525","","hypothetical protein",580,580,1,1,6102,NA,NA,"",344,488,478,"JOCLDNKJ_04519","GJABAPEG_01661","FLNDLMAF_04515","GIMAHOAG_00840","GGECDONP_02520","KGBCLIJM_00930","GHDKDIHM_00646","PDDJGGLI_00865","HLFBFLHK_00783","ILNMAOIA_01608","OJHJBKHD_00160","PNDPEECJ_02008","PGKCJFEA_02235","NHHFDHOA_00198","OKIGJMAO_01261"
"yjeM","","Inner membrane transporter YjeM",580,580,1,1,5990,NA,NA,"",1001,1502,1500,"JOCLDNKJ_02773","GJABAPEG_01554","FLNDLMAF_03097","GIMAHOAG_00733","GGECDONP_02413","KGBCLIJM_01037","GHDKDIHM_00539","PDDJGGLI_00972","HLFBFLHK_00890","ILNMAOIA_01715","OJHJBKHD_00267","PNDPEECJ_03976","PGKCJFEA_02207","NHHFDHOA_00305","OKIGJMAO_01154"
"group_530","","hypothetical protein",580,580,1,1,1915,NA,NA,"",611,1067,862,"JOCLDNKJ_03099","GJABAPEG_02150","FLNDLMAF_00570","GIMAHOAG_00292","GGECDONP_03286","KGBCLIJM_03087","GHDKDIHM_00918","PDDJGGLI_01809","HLFBFLHK_03561","ILNMAOIA_00340","OJHJBKHD_00480","PNDPEECJ_02628","PGKCJFEA_01362","NHHFDHOA_03732","OKIGJMAO_02372"
"group_532","","hypothetical protein",580,580,1,1,1890,NA,NA,"",326,1214,1210,"JOCLDNKJ_00005","GJABAPEG_02127","FLNDLMAF_00593","GIMAHOAG_00269","GGECDONP_00008","KGBCLIJM_00327","GHDKDIHM_00941","PDDJGGLI_01786","HLFBFLHK_00006","ILNMAOIA_00317","OJHJBKHD_00503","PNDPEECJ_02801","PGKCJFEA_01385","NHHFDHOA_01680","OKIGJMAO_02395"
"comEC","","hypothetical protein",580,580,1,1,4387,NA,NA,"",1619,2264,2260,"JOCLDNKJ_03308","GJABAPEG_03630","FLNDLMAF_01851","GIMAHOAG_02098","GGECDONP_00789","KGBCLIJM_01557","GHDKDIHM_00059","PDDJGGLI_03389","HLFBFLHK_03601","ILNMAOIA_03801","OJHJBKHD_02557","PNDPEECJ_00719","PGKCJFEA_03353","NHHFDHOA_02737","OKIGJMAO_02197"
"dacC","","D-alanyl-D-alanine carboxypeptidase DacC",580,580,1,1,4300,NA,NA,"",749,1202,1067,"JOCLDNKJ_03512","GJABAPEG_03708","FLNDLMAF_01773","GIMAHOAG_02020","GGECDONP_00867","KGBCLIJM_01635","GHDKDIHM_04344","PDDJGGLI_03311","HLFBFLHK_02891","ILNMAOIA_03723","OJHJBKHD_02635","PNDPEECJ_00797","PGKCJFEA_00390","NHHFDHOA_02659","OKIGJMAO_02119"
"radD","","Putative DNA repair helicase RadD",580,580,1,1,5965,NA,NA,"",1256,1760,1757,"JOCLDNKJ_01503","GJABAPEG_02868","FLNDLMAF_02944","GIMAHOAG_03046","GGECDONP_02236","KGBCLIJM_01660","GHDKDIHM_03071","PDDJGGLI_02924","HLFBFLHK_02733","ILNMAOIA_02963","OJHJBKHD_03046","PNDPEECJ_04286","PGKCJFEA_01101","NHHFDHOA_04419","OKIGJMAO_01680"
"group_583","","hypothetical protein",580,580,1,1,4637,NA,NA,"",878,1205,1204,"JOCLDNKJ_02889","GJABAPEG_03091","FLNDLMAF_04101","GIMAHOAG_03750","GGECDONP_02764","KGBCLIJM_02401","GHDKDIHM_00285","PDDJGGLI_03613","HLFBFLHK_01456","ILNMAOIA_00625","OJHJBKHD_03427","PNDPEECJ_04030","PGKCJFEA_01624","NHHFDHOA_00933","OKIGJMAO_02756"
"group_586","","hypothetical protein",580,580,1,1,4692,NA,NA,"",1220,1505,1495,"JOCLDNKJ_02833","GJABAPEG_03147","FLNDLMAF_04157","GIMAHOAG_03806","GGECDONP_02708","KGBCLIJM_02457","GHDKDIHM_00341","PDDJGGLI_03669","HLFBFLHK_01512","ILNMAOIA_00681","OJHJBKHD_03483","PNDPEECJ_03709","PGKCJFEA_01680","NHHFDHOA_00877","OKIGJMAO_02812"
"assT_5","","Arylsulfate sulfotransferase AssT",580,580,1,1,3280,NA,NA,"",1133,1823,1815,"JOCLDNKJ_03217","GJABAPEG_04177","FLNDLMAF_04263","GIMAHOAG_04081","GGECDONP_03306","KGBCLIJM_03261","GHDKDIHM_03700","PDDJGGLI_04235","HLFBFLHK_04450","ILNMAOIA_04447","OJHJBKHD_04018","PNDPEECJ_03962","PGKCJFEA_03654","NHHFDHOA_03813","OKIGJMAO_03018"
"group_606","","hypothetical protein",580,580,1,1,3668,NA,NA,"",110,305,300,"JOCLDNKJ_04195","GJABAPEG_04400","FLNDLMAF_04474","GIMAHOAG_04424","GGECDONP_04247","KGBCLIJM_04103","GHDKDIHM_04488","PDDJGGLI_04456","HLFBFLHK_02143","ILNMAOIA_00725","OJHJBKHD_04397","PNDPEECJ_04119","PGKCJFEA_03947","NHHFDHOA_04369","OKIGJMAO_04241"
"htpX","","Protease HtpX",580,580,1,1,4751,NA,NA,"",263,884,879,"JOCLDNKJ_02511","GJABAPEG_00717","FLNDLMAF_00938","GIMAHOAG_01979","GGECDONP_03918","KGBCLIJM_03635","GHDKDIHM_00397","PDDJGGLI_01487","HLFBFLHK_04113","ILNMAOIA_00793","OJHJBKHD_02764","PNDPEECJ_03321","PGKCJFEA_01895","NHHFDHOA_00821","OKIGJMAO_03221"
"treA","","Periplasmic trehalase",580,580,1,1,4800,NA,NA,"",1364,1697,1695,"JOCLDNKJ_02465","GJABAPEG_00671","FLNDLMAF_00985","GIMAHOAG_01933","GGECDONP_03965","KGBCLIJM_03682","GHDKDIHM_00444","PDDJGGLI_01441","HLFBFLHK_03062","ILNMAOIA_00840","OJHJBKHD_02811","PNDPEECJ_03368","PGKCJFEA_01849","NHHFDHOA_00775","OKIGJMAO_03268"
"pdeR","","Cyclic di-GMP phosphodiesterase PdeR",580,580,1,1,4899,NA,NA,"",1724,1982,1981,"JOCLDNKJ_00579","GJABAPEG_00576","FLNDLMAF_01079","GIMAHOAG_01838","GGECDONP_01782","KGBCLIJM_02027","GHDKDIHM_02275","PDDJGGLI_01346","HLFBFLHK_03616","ILNMAOIA_03197","OJHJBKHD_02906","PNDPEECJ_02891","PGKCJFEA_00688","NHHFDHOA_00680","OKIGJMAO_00083"
"ycjX","","putative protein YcjX",580,580,1,1,4918,NA,NA,"",1397,1397,1397,"JOCLDNKJ_00596","GJABAPEG_00559","FLNDLMAF_01096","GIMAHOAG_01820","GGECDONP_01765","KGBCLIJM_02010","GHDKDIHM_02258","PDDJGGLI_01329","HLFBFLHK_04192","ILNMAOIA_03214","OJHJBKHD_02527","PNDPEECJ_02908","PGKCJFEA_00671","NHHFDHOA_00663","OKIGJMAO_00100"
"group_662","","hypothetical protein",580,580,1,1,4932,NA,NA,"",377,1055,1053,"JOCLDNKJ_00609","GJABAPEG_00546","FLNDLMAF_01109","GIMAHOAG_01807","GGECDONP_01752","KGBCLIJM_01997","GHDKDIHM_02245","PDDJGGLI_01316","HLFBFLHK_01888","ILNMAOIA_03227","OJHJBKHD_02514","PNDPEECJ_02921","PGKCJFEA_00658","NHHFDHOA_00650","OKIGJMAO_00113"
"tehA","","Tellurite resistance protein TehA",580,580,1,1,5006,NA,NA,"",935,1013,1012,"JOCLDNKJ_00673","GJABAPEG_00482","FLNDLMAF_01173","GIMAHOAG_01743","GGECDONP_01688","KGBCLIJM_03584","GHDKDIHM_02181","PDDJGGLI_01252","HLFBFLHK_01952","ILNMAOIA_03409","OJHJBKHD_02450","PNDPEECJ_03473","PGKCJFEA_00594","NHHFDHOA_00586","OKIGJMAO_00177"
"ydfJ","","Putative transporter YdfJ",580,580,1,1,5121,NA,NA,"",1094,1379,1378,"JOCLDNKJ_00768","GJABAPEG_00386","FLNDLMAF_01270","GIMAHOAG_03877","GGECDONP_02957","KGBCLIJM_02648","GHDKDIHM_03364","PDDJGGLI_01156","HLFBFLHK_02458","ILNMAOIA_03313","OJHJBKHD_02354","PNDPEECJ_02508","PGKCJFEA_03325","NHHFDHOA_00490","OKIGJMAO_00272"
"dmsC_1","","Anaerobic dimethyl sulfoxide reductase chain C",580,580,1,1,5135,NA,NA,"",716,857,855,"JOCLDNKJ_00780","GJABAPEG_00374","FLNDLMAF_01282","GIMAHOAG_03865","GGECDONP_02945","KGBCLIJM_02660","GHDKDIHM_03376","PDDJGGLI_01144","HLFBFLHK_02446","ILNMAOIA_03301","OJHJBKHD_02342","PNDPEECJ_02520","PGKCJFEA_03102","NHHFDHOA_00478","OKIGJMAO_00284"
"aaeB_1","","p-hydroxybenzoic acid efflux pump subunit AaeB",580,580,1,1,5197,NA,NA,"",947,2039,2037,"JOCLDNKJ_01468","GJABAPEG_00319","FLNDLMAF_02377","GIMAHOAG_01386","GGECDONP_01886","KGBCLIJM_01143","GHDKDIHM_01837","PDDJGGLI_02592","HLFBFLHK_00739","ILNMAOIA_02631","OJHJBKHD_01776","PNDPEECJ_03757","PGKCJFEA_03157","NHHFDHOA_01104","OKIGJMAO_02578"
"sseC","","Secreted effector protein SseC",580,580,1,1,5239,NA,NA,"",326,1454,1446,"JOCLDNKJ_01426","GJABAPEG_00277","FLNDLMAF_02419","GIMAHOAG_01428","GGECDONP_01928","KGBCLIJM_01185","GHDKDIHM_01795","PDDJGGLI_02634","HLFBFLHK_00697","ILNMAOIA_02589","OJHJBKHD_01734","PNDPEECJ_03799","PGKCJFEA_04697","NHHFDHOA_01146","OKIGJMAO_02536"
"ycfS","","putative L,D-transpeptidase YcfS",580,580,1,1,5441,NA,NA,"",254,965,963,"JOCLDNKJ_02585","GJABAPEG_00086","FLNDLMAF_02610","GIMAHOAG_01620","GGECDONP_03188","KGBCLIJM_02775","GHDKDIHM_01604","PDDJGGLI_02825","HLFBFLHK_01219","ILNMAOIA_03903","OJHJBKHD_01544","PNDPEECJ_04088","PGKCJFEA_01206","NHHFDHOA_01337","OKIGJMAO_01369"
"mdoC","","Glucans biosynthesis protein C",580,580,1,1,5513,NA,NA,"",512,1154,1152,"JOCLDNKJ_02652","GJABAPEG_00019","FLNDLMAF_02677","GIMAHOAG_01687","GGECDONP_03121","KGBCLIJM_02708","GHDKDIHM_01537","PDDJGGLI_02892","HLFBFLHK_01152","ILNMAOIA_03836","OJHJBKHD_01477","PNDPEECJ_03019","PGKCJFEA_01273","NHHFDHOA_01404","OKIGJMAO_01302"
"ghrA","","Glyoxylate/hydroxypyruvate reductase A",580,580,1,1,5527,NA,NA,"",701,938,937,"JOCLDNKJ_02666","GJABAPEG_00005","FLNDLMAF_02691","GIMAHOAG_01701","GGECDONP_04653","KGBCLIJM_02694","GHDKDIHM_04632","PDDJGGLI_02906","HLFBFLHK_04460","ILNMAOIA_03822","OJHJBKHD_01463","PNDPEECJ_03033","PGKCJFEA_01287","NHHFDHOA_04652","OKIGJMAO_01288"
"smc","","Chromosome partition protein Smc",580,580,1,1,3043,NA,NA,"",1739,2807,2805,"JOCLDNKJ_01048","GJABAPEG_00781","FLNDLMAF_00461","GIMAHOAG_00401","GGECDONP_01381","KGBCLIJM_01955","GHDKDIHM_01218","PDDJGGLI_00035","HLFBFLHK_03507","ILNMAOIA_01246","OJHJBKHD_02027","PNDPEECJ_03415","PGKCJFEA_02876","NHHFDHOA_02165","OKIGJMAO_02929"
"norV_1","","Anaerobic nitric oxide reductase flavorubredoxin",580,580,1,1,3170,NA,NA,"",1304,1439,1438,"JOCLDNKJ_00932","GJABAPEG_00897","FLNDLMAF_00345","GIMAHOAG_00517","GGECDONP_01265","KGBCLIJM_01838","GHDKDIHM_01334","PDDJGGLI_00151","HLFBFLHK_03213","ILNMAOIA_01362","OJHJBKHD_01911","PNDPEECJ_00917","PGKCJFEA_03519","NHHFDHOA_02049","OKIGJMAO_03997"
"sptP","","Secreted effector protein SptP",580,580,1,1,3208,NA,NA,"",161,1607,1599,"JOCLDNKJ_00894","GJABAPEG_00935","FLNDLMAF_00307","GIMAHOAG_00555","GGECDONP_01227","KGBCLIJM_00323","GHDKDIHM_01372","PDDJGGLI_00189","HLFBFLHK_02040","ILNMAOIA_01400","OJHJBKHD_01873","PNDPEECJ_00955","PGKCJFEA_03481","NHHFDHOA_02011","OKIGJMAO_03117"
"dlsT_1","","putative serine transporter",580,589,1.02,1,2658,NA,NA,"",176,1331,1130,"JOCLDNKJ_01999","GJABAPEG_01305","FLNDLMAF_03845","GIMAHOAG_01256","GGECDONP_01603","KGBCLIJM_02343","GHDKDIHM_02468","PDDJGGLI_00559","HLFBFLHK_03791","ILNMAOIA_02041","OJHJBKHD_03169","PNDPEECJ_01129","PGKCJFEA_00830","NHHFDHOA_02992","OKIGJMAO_02236"
"group_778","","hypothetical protein",580,580,1,1,2624,NA,NA,"",470,878,877,"JOCLDNKJ_02030","GJABAPEG_01336","FLNDLMAF_03814","GIMAHOAG_01287","GGECDONP_01634","KGBCLIJM_02312","GHDKDIHM_02499","PDDJGGLI_00590","HLFBFLHK_01122","ILNMAOIA_02072","OJHJBKHD_03138","PNDPEECJ_01098","PGKCJFEA_00861","NHHFDHOA_03023","OKIGJMAO_02267"
"mltD","","Membrane-bound lytic murein transglycosylase D",580,580,1,1,135,NA,NA,"",890,1220,1219,"JOCLDNKJ_04530","GJABAPEG_03412","FLNDLMAF_02033","GIMAHOAG_03322","GGECDONP_04355","KGBCLIJM_04525","GHDKDIHM_04263","PDDJGGLI_02564","HLFBFLHK_03713","ILNMAOIA_04434","OJHJBKHD_01452","PNDPEECJ_03929","PGKCJFEA_00363","NHHFDHOA_03900","OKIGJMAO_04263"
"panE_2","","2-dehydropantoate 2-reductase",580,581,1.01,1,684,NA,NA,"",362,911,599,"JOCLDNKJ_01145","GJABAPEG_03233","FLNDLMAF_02213","GIMAHOAG_02843","GGECDONP_01033","KGBCLIJM_00785","GHDKDIHM_02002","PDDJGGLI_02385","HLFBFLHK_00415","ILNMAOIA_02299","OJHJBKHD_01273","PNDPEECJ_00149","PGKCJFEA_00183","NHHFDHOA_02343","OKIGJMAO_00456"
"cstA","","Peptide transporter CstA",580,580,1,1,410,NA,NA,"",1706,2105,2104,"JOCLDNKJ_01656","GJABAPEG_03990","FLNDLMAF_03434","GIMAHOAG_03625","GGECDONP_04315","KGBCLIJM_04078","GHDKDIHM_02951","PDDJGGLI_04046","HLFBFLHK_01366","ILNMAOIA_03661","OJHJBKHD_03615","PNDPEECJ_01483","PGKCJFEA_03852","NHHFDHOA_02490","OKIGJMAO_02614"
"ybdO_1","","putative HTH-type transcriptional regulator YbdO",580,580,1,1,49,NA,NA,"",863,947,946,"JOCLDNKJ_02380","GJABAPEG_01817","FLNDLMAF_03694","GIMAHOAG_00996","GGECDONP_03994","KGBCLIJM_01351","GHDKDIHM_00802","PDDJGGLI_00709","HLFBFLHK_01653","ILNMAOIA_02694","OJHJBKHD_00004","PNDPEECJ_01606","PGKCJFEA_03221","NHHFDHOA_00042","OKIGJMAO_01625"
"yjiK_2","","putative protein YjiK",580,580,1,1,6136,NA,NA,"",641,848,642,"JOCLDNKJ_02256","GJABAPEG_01693","FLNDLMAF_03570","GIMAHOAG_00872","GGECDONP_04390","KGBCLIJM_01475","GHDKDIHM_00678","PDDJGGLI_00833","HLFBFLHK_04564","ILNMAOIA_02818","OJHJBKHD_00128","PNDPEECJ_01730","PGKCJFEA_02969","NHHFDHOA_00166","OKIGJMAO_01500"
"rnr","","Ribonuclease R",580,580,1,1,6014,NA,NA,"",296,2438,2430,"JOCLDNKJ_02750","GJABAPEG_01577","FLNDLMAF_03120","GIMAHOAG_00756","GGECDONP_02436","KGBCLIJM_01014","GHDKDIHM_00562","PDDJGGLI_00949","HLFBFLHK_00867","ILNMAOIA_01692","OJHJBKHD_00244","PNDPEECJ_02092","PGKCJFEA_02319","NHHFDHOA_00282","OKIGJMAO_01177"
"fucP_2","","L-fucose-proton symporter",580,580,1,1,1458,NA,NA,"",1061,1316,1315,"JOCLDNKJ_03045","GJABAPEG_02204","FLNDLMAF_00516","GIMAHOAG_00346","GGECDONP_03232","KGBCLIJM_03141","GHDKDIHM_00864","PDDJGGLI_01863","HLFBFLHK_03168","ILNMAOIA_00394","OJHJBKHD_00426","PNDPEECJ_02574","PGKCJFEA_01308","NHHFDHOA_03786","OKIGJMAO_03903"
